no,stage,x,y,z,tbxta,sox2,wnt8a,depdc7a
2,18ss,168.399,135.126,161.356,12.4071,38,6.5211,6.04102
2,18ss,170.011,140.712,161.59,13.9128,88,8.37486,10.0813
2,18ss,175.65,135.607,163.672,14.4204,123,4.27956,9.16998
2,18ss,179.57,132.918,152.691,5.65728,23,2.05164,6.00469
2,18ss,175.445,139.763,153.972,3.19048,23,1.65147,3.81054
2,18ss,181.714,135.243,158.496,2.32951,15,1.5082,3.55246
2,18ss,178.167,141.487,164.35,2.54731,26,1.79945,3.52717
2,18ss,105.527,146.335,146.847,1.38113,47,2.20811,3.0915
2,18ss,107.903,156.153,149.017,1.20862,74,2.66486,2.87623
2,18ss,101.237,150.271,149.141,1.14481,62,2.24416,2.94385
2,18ss,104.306,145.14,152,1.36962,47,2.33512,3.00236
2,18ss,106.17,154.667,153.151,1.45981,48,2.43374,2.96324
2,18ss,109.687,148.052,153.947,1.01975,55,2.34405,3.06218
2,18ss,102.427,157.143,156.371,1.01725,57,2.82584,3.02156
2,18ss,101.012,146.812,155.508,1.31552,80,2.18325,3.04879
2,18ss,106.362,152.317,158.297,1.10131,76,2.2427,3.23539
2,18ss,107.346,146.283,160.555,1.1869,81,2.25321,3.16897
2,18ss,101.244,150.483,164.291,1.17074,78,2.52851,3.44819
2,18ss,117.309,156.462,145.576,1.04469,42,1.87254,3.07904
2,18ss,122.8,157.169,146.166,1.13509,56,3.13235,3.05665
2,18ss,114.055,150.595,147.605,0.966496,78,2.0641,3.1354
2,18ss,119.233,153.085,149.662,1.00221,63,2.85498,3.34853
2,18ss,112.348,153.022,154.2,0.954631,65,2.30331,3.06927
2,18ss,117.564,153.276,156.638,1.00333,90,2.67084,3.11072
2,18ss,122.731,150.449,156.684,1.22377,59,2.25838,3.09661
2,18ss,121.736,145.452,158.606,3.38462,15,2.38462,3.84615
2,18ss,112.814,148.729,161.946,1.33044,64,2.19593,3.33641
2,18ss,130.398,157.05,145.248,1.08264,49,2.19266,3.18338
2,18ss,130.552,146.709,145.593,1.45612,58,2.86101,3.76086
2,18ss,126.334,153.43,147.38,1.0052,77,2.50872,2.9845
2,18ss,135.861,150.179,152.403,1.56964,48,2.95391,3.29037
2,18ss,127.689,151.488,152.941,1.17818,60,2.47433,3.37386
2,18ss,132.656,155.075,155.402,1.49633,41,3.3319,3.51596
2,18ss,129.704,148.628,155.868,1.64947,48,3.82084,3.70303
2,18ss,134.667,150.042,158.021,1.80434,52,3.74865,3.51512
2,18ss,127.12,152.778,160.929,1.68979,89,3.15764,3.47617
2,18ss,138.71,147.887,145.084,1.64543,50,2.01279,3.5216
2,18ss,148.356,145.373,147.456,2.83034,109,3.33244,4.40863
2,18ss,140.453,156.611,150.178,5.11425,111,8.63142,5.19821
2,18ss,148.825,152.819,153.45,8.57684,79,9.11331,7.29887
2,18ss,140.887,154.855,155.607,7.35159,61,4.70447,5.0151
2,18ss,141.871,149.052,157.549,2.04332,56,2.30648,4.11714
2,18ss,147.569,149.929,161.701,2.70336,70,3.1598,4.04003
2,18ss,154.565,149.157,154.563,6.69485,119,5.86886,8.13965
2,18ss,160.156,147.225,159.113,7.96213,158,3.1272,9.74783
2,18ss,156.323,151.814,159.88,10.2654,92,3.78584,7.79665
2,18ss,148.936,156.971,162.481,6.85726,124,5.76067,7.3098
2,18ss,163.915,150.589,153.144,1.82398,22,1.3651,3.1837
2,18ss,173.355,146.015,156.118,1.64492,21,1.46154,3.59684
2,18ss,163.71,153.673,158.889,2.19363,25,1.61224,3.58238
2,18ss,173.155,147.552,162.697,2.00533,27,2.18905,3.49726
2,18ss,104.178,165.283,149.035,1.24961,49,3.44719,3.29526
2,18ss,99.5894,158.481,149.659,1.48953,66,2.74044,2.75011
2,18ss,108.135,164.619,155.427,1.88595,74,3.13961,3.51119
2,18ss,101.355,164.364,159.528,1.9716,84,3.51106,3.30738
2,18ss,108.652,159.9,162.696,1.42168,57,2.43098,3.84928
2,18ss,101.902,157.776,163.757,1.19375,88,2.74914,3.58929
2,18ss,115.792,161.591,148.758,2.39354,68,2.79308,3.40712
2,18ss,111.738,165.237,149.866,2.50008,95,9.08856,4.98702
2,18ss,118.077,168.65,156.058,3.04931,80,3.59983,4.35269
2,18ss,112.405,159.125,156.706,1.66592,96,2.54453,3.18463
2,18ss,120.328,160.739,157.322,1.79897,86,3.61145,3.70136
2,18ss,114.816,163.785,161.924,1.82914,53,3.14107,3.27666
2,18ss,115.253,169.689,163.522,3.12633,82,4.54996,3.77523
2,18ss,130.517,163.974,149.128,2.23398,35,5.51532,4.34819
2,18ss,125.397,167.912,149.774,1.7389,33,1.99366,3.73573
2,18ss,126.755,159.666,152.197,1.35088,142,2.18773,3.13544
2,18ss,134.127,159.234,153.298,1.72379,39,4.16442,3.84598
2,18ss,124.045,164.979,153.589,1.64358,63,3.32572,3.82456
2,18ss,134.557,164.999,158.966,3.71834,76,4.63958,4.28947
2,18ss,129.522,166.029,162.792,3.11632,86,3.78238,4.23278
2,18ss,131.778,159.277,162.311,1.69997,108,3.14566,3.35818
2,18ss,126.705,159.885,164.446,1.47682,82,3.09713,3.46184
2,18ss,140.259,161.692,149.896,1.47546,31,2.48056,4.12365
2,18ss,140.581,160.361,158.087,7.62642,64,4.68087,7.09619
2,18ss,147.7,161.036,158.887,2.96306,31,2.29977,4.54326
2,18ss,155.936,164.912,158.213,0.949367,19,1.44515,3.09283
2,18ss,147.373,88.1599,159.301,7.09647,17,3.52,4.43765
2,18ss,159.22,90.4587,155.348,5.81285,16,2.26257,3.79609
2,18ss,157.582,85.7433,161.466,8.41145,18,3.61663,6.11555
2,18ss,158.713,92.5894,162.48,7.90407,27,7.39985,5.76477
2,18ss,170.731,93.2208,151.192,8.5873,12,2.44444,7.20635
2,18ss,167.172,83.8238,152.977,4.82759,14,2.41379,4.24138
2,18ss,172.798,85.2365,156.726,10.47,17,2.42408,6.03839
2,18ss,165.276,88.8647,161.401,9.15937,22,2.2839,7.24542
2,18ss,169.912,92.1491,163.678,10.1106,23,2.83518,5.85528
2,18ss,177.069,90.2021,152.578,9.10526,13,2.73684,9.66917
2,18ss,186.67,86.1855,157.336,15.9835,18,2.62952,7.25046
2,18ss,176.134,90.9691,158.249,12.9391,22,2.44021,7.43793
2,18ss,182.46,84.8862,162.896,14.1807,24,2.97058,10.083
2,18ss,190.906,92.5703,157.385,14.6232,22,2.95197,6.74138
2,18ss,195.469,85.6095,159.603,12.3721,14,4.27907,5.55814
2,18ss,190.68,81.9537,161.102,21.7619,14,3,10.3333
2,18ss,102.64,100.578,149.292,0.943662,18,1.25352,2.95775
2,18ss,104.441,99.894,157.01,1.61977,23,1.20659,2.96383
2,18ss,108.584,104.462,158.066,1.70248,20,1.39394,3.74105
2,18ss,103.074,101.513,161.35,1.70007,26,1.27487,3.04974
2,18ss,115.787,106.208,146.459,1.36364,8,1.81818,5.18182
2,18ss,111.043,101.085,147.47,1.19403,14,0.895522,3.65174
2,18ss,117.563,102.118,151.781,3.26687,19,1.27584,3.60718
2,18ss,121.963,96.6954,154.451,1.35227,13,1.43182,3.70455
2,18ss,111.459,98.7928,162.086,2.60493,23,1.5285,2.89694
2,18ss,114.135,104.384,162.874,4.58034,32,1.65827,3.1851
2,18ss,127.719,103.375,153.488,3.24544,17,1.92412,4.14116
2,18ss,126.047,105.589,161.392,3.67161,21,4.82728,4.22165
2,18ss,126.264,101.037,162.686,4.44643,17,2.40179,3.86607
2,18ss,148.749,98.124,147.125,4.51282,8,2.53846,3.05128
2,18ss,143.767,106.716,153.499,4.79968,18,2.2429,3.75079
2,18ss,138.01,99.4713,155.045,4.2428,22,1.93992,3.67584
2,18ss,137.155,104.546,159.491,6.28571,16,1.80296,7.07389
2,18ss,147.202,104.507,161.012,11.2916,21,5.2386,4.15483
2,18ss,149.822,103.664,152.981,5.55725,19,1.97625,4.24512
2,18ss,155.368,101.422,153.929,5.36364,10,4.81818,6.36364
2,18ss,154.493,95.4601,154.156,6.42324,19,6.15768,4.46058
2,18ss,154.225,97.8725,159.76,8.78549,20,4.95935,6.46216
2,18ss,161.377,99.4861,160.418,10.046,21,4.4873,7.28929
2,18ss,159.008,105.406,159.813,11.1803,18,9.53064,8.30751
2,18ss,153.56,105.559,163.241,13.6356,17,4.56413,4.72531
2,18ss,152.556,101.828,163.524,10.3185,18,4.89382,5.29252
2,18ss,163.936,104.517,147.101,8.77586,15,2.05172,4.89655
2,18ss,171.797,102.673,148.751,7.23306,24,2.89431,4.35501
2,18ss,162.598,106.263,153.524,6.64659,18,3.30905,5.89434
2,18ss,170.585,105.854,154.031,7.12155,23,3.43856,5.7063
2,18ss,175.655,102.414,161.265,13.6648,21,4.4727,8.54134
2,18ss,165.166,94.9866,161.458,11.5309,17,4.37524,5.44821
2,18ss,166.53,104.755,162.579,11.8237,24,5.70615,6.60533
2,18ss,175.641,96.8587,164.816,8.2657,21,3.24268,5.87593
2,18ss,176.2,95.5307,152.792,10.756,15,2.93069,7.04693
2,18ss,183.88,96.8941,154.651,13.0406,36,3.90275,8.43083
2,18ss,182.386,94.8384,160.568,11.337,24,17.4655,7.57768
2,18ss,182.501,101.73,161.807,12.0498,27,4.80272,7.26256
2,18ss,189.248,104.93,155.523,11.7673,23,3.32605,6.31165
2,18ss,190.642,105.433,161.286,13.726,38,6.38313,9.03815
2,18ss,194.122,94.0199,164.612,12.6257,35,4.217,8.15414
2,18ss,193.808,101.082,164.421,16.8757,19,2.34568,7.37037
2,18ss,104.569,115.088,150.06,1.28486,26,1.29831,3.20684
2,18ss,107.871,106.996,150.832,1.40163,22,1.29471,3.10537
2,18ss,109.928,114.88,155.173,1.90731,22,1.48141,3.11791
2,18ss,102.763,106.439,156.403,1.39888,17,1.47753,4.38202
2,18ss,103.276,115.483,158.418,1.82531,23,1.57905,3.19544
2,18ss,109.888,109.442,164.089,2.7101,27,1.57371,3.47124
2,18ss,121.967,117.513,145.695,1.89655,12,1,2.55172
2,18ss,113.119,114.443,149.676,3.08333,13,1.4,3.51667
2,18ss,119.841,112.9,159.933,1.2,9,1.2,2.2
2,18ss,114.747,111.766,163.925,2.90203,16,2.10811,2.58108
2,18ss,111.606,115.022,164.365,3.04961,22,1.75587,2.70366
2,18ss,132.591,113.416,148.306,4.464,16,1.552,4.656
2,18ss,128.514,117.695,151.199,3.17008,26,1.50079,3.52126
2,18ss,123.532,114.3,150.86,2.65066,20,1.53712,3.49782
2,18ss,125.958,116.278,156.907,3.55874,25,1.75301,3.41513
2,18ss,131.443,118.627,158.416,6.67529,22,1.98612,4.19488
2,18ss,129.863,112.442,160.046,5.45008,18,1.60471,3.34665
2,18ss,130.612,106.918,163.314,7.88997,17,2.66505,4.55178
2,18ss,125.335,111.226,162.795,5.58977,21,3.93051,3.34744
2,18ss,142.332,112.908,145.387,4.05631,16,2.05243,3.38058
2,18ss,138.376,117.765,148.383,2.93965,18,4.61775,4.09231
2,18ss,148.489,111.398,148.776,4.51894,28,1.63019,3.82952
2,18ss,139.235,111.377,154.535,4.12102,25,3.17527,4.18171
2,18ss,146.613,112.482,155.388,6.2753,25,1.94551,3.83057
2,18ss,136.696,117.705,155.085,4.67364,15,2.20502,2.95397
2,18ss,145.051,117.344,158.443,10.5446,19,2.71019,4.25478
2,18ss,143.046,109.268,159.616,10.0235,26,2.86528,4.06239
2,18ss,137.07,111.949,159.83,7.87178,24,2.27117,3.73006
2,18ss,150.067,119.267,148.052,4.9186,18,2.22868,5.44574
2,18ss,155.52,114.173,149.72,6.09272,18,1.73493,4.85324
2,18ss,161.27,117.406,155.743,9.87481,42,2.76737,5.94349
2,18ss,150.512,109.184,156.175,6.13537,15,2.36681,5.29694
2,18ss,155.251,113.205,159.531,11.4784,22,3.1255,4.96647
2,18ss,166.84,110.89,150.861,8.40625,10,2.21875,6.40625
2,18ss,173.275,113.816,153.908,12.1443,22,7.05894,6.01715
2,18ss,162.715,111.844,160.053,10.3012,23,4.88724,6.44373
2,18ss,169.848,111.153,161.624,11.6846,27,3.86908,7.18959
2,18ss,181.553,119.032,152.327,14.8035,44,4.21,7.65125
2,18ss,186.364,110.401,152.264,12.6636,24,3.36794,7.20368
2,18ss,180.652,106.501,151.527,10,9,3.66667,11.3333
2,18ss,175.932,108.366,155.564,15.3768,10,4.75362,5.63768
2,18ss,180.738,113.84,156.279,19.2627,24,3.56754,8.14255
2,18ss,185.791,114.08,158.722,14.5377,37,5.03574,8.22733
2,18ss,184.912,109.117,160.528,16.7352,31,4.22679,7.84438
2,18ss,181.964,115.335,164.468,17.5505,37,5.38561,8.71734
2,18ss,192.673,107.386,164.226,11.5399,33,7.41187,8.84972
2,18ss,169.23,55.6631,165.653,6.12685,24,1.6147,5.35904
2,18ss,136.034,67.6249,163.941,3.36842,7,1,5.84211
2,18ss,152.977,67.2059,163.696,5.68364,23,3.65114,6.59372
2,18ss,165.504,68.4737,151.604,3.16667,7,4.08333,9.66667
2,18ss,175.516,60.7728,162.728,9.07755,25,2.1151,6.03755
2,18ss,168.461,66.7092,163.002,8.92357,20,1.9382,6.42357
2,18ss,148.337,73.5529,158.111,7.65476,12,2.39286,3.7381
2,18ss,160.768,80.5131,156.933,8.39846,18,2.87918,5.63882
2,18ss,161.377,70.1897,160.799,7.65714,9,1.57143,6
2,18ss,153.723,75.1896,162.041,6,8,2.9375,6.5625
2,18ss,175.358,74.1136,154.687,5.94286,13,2.31429,5.08571
2,18ss,171.388,69.76,155.71,15,3,2,8
2,18ss,172.462,72.3233,162.019,20.4349,15,2.73823,7.57849
2,18ss,168.778,79.4815,163.008,12.4046,17,2.99101,6.27772
2,18ss,174.548,72.8444,163.839,21.3106,38,2.31902,8.72306
2,18ss,162.45,77.2437,163.604,14.5314,13,6.06281,6.97236
2,18ss,184.219,78.5461,160.272,13.7927,22,3.15244,11.3384
2,18ss,176.226,79.6232,161.503,23.2959,55,3.72808,10.1035
2,18ss,183.543,73.7562,162.528,16.2313,43,1.93758,7.15092
2,18ss,190.277,74.0173,160.838,13.973,11,1.48649,6.40541
2,18ss,117.015,88.6404,158.659,3.80909,23,3.15455,3.95455
2,18ss,122.126,86.1848,162.994,8.7,9,2.3,4.4
2,18ss,115.342,85.5481,164.332,3.53043,14,2.73913,3.64348
2,18ss,112.113,118.354,139.337,2.0625,9,1.0625,2.875
2,18ss,110.362,118.995,144.604,1.21739,22,1.23826,2.95304
2,18ss,131.737,113.517,138.425,1.70588,12,1.22689,3.2605
2,18ss,125.275,115.769,139.184,3,5,2.5,1.5
2,18ss,132.442,118.846,140.221,2.88257,18,1.1416,3.7478
2,18ss,127.939,114.679,144.558,2.82353,15,1.35453,3.18919
2,18ss,142.947,110.97,137.236,5.97727,12,1.43182,2.45455
2,18ss,139.017,116.6,143.287,1.96411,16,1.6244,3.52392
2,18ss,150.243,110.393,140.189,6.2619,7,1.16667,3.57143
2,18ss,162.486,112.972,145.992,5.72642,24,3.60587,3.58838
2,18ss,100.27,128.122,136.188,1.03182,18,1.24545,3.99697
2,18ss,106.41,130.426,136.08,1.16716,16,1.2597,3.12239
2,18ss,102.727,119.979,141.746,1.22705,19,1.27573,3.94612
2,18ss,106.569,130.803,139.995,1.49855,25,1.33612,3.24569
2,18ss,102.232,128.177,144.039,1.67972,23,1.29994,3.18669
2,18ss,113.239,126.334,135.918,1.80472,17,1.22362,3.6
2,18ss,118.776,127.459,138.353,4,8,1.28571,1
2,18ss,122.57,121.239,140.452,0.285714,10,1.42857,4
2,18ss,116.588,121.002,144.602,1.3931,17,1.33793,3.22069
2,18ss,126.84,126.066,131.941,1.86667,8,1.2,3.66667
2,18ss,126.236,131.643,134.948,1.29302,19,1.08424,2.89871
2,18ss,128.249,123.102,144.834,3.63314,23,1.57594,3.34517
2,18ss,137.892,128.344,138.126,2.31818,9,1.13636,4.43939
2,18ss,146.83,122.873,142.743,3.9619,15,1.48571,3.77143
2,18ss,158.626,125.002,143.225,5.64676,17,1.57785,4.20623
2,18ss,162.715,131.68,140.235,3.79234,17,2.57355,5.09271
2,18ss,164.79,121.235,144.142,9.26796,17,2.19156,5.72976
2,18ss,102.843,137.012,129.682,1.26774,15,1.25323,2.77258
2,18ss,108.394,140.155,134.974,1.33008,22,1.27757,3.85721
2,18ss,101.993,139.364,136.452,1.34146,14,1.60976,3.29268
2,18ss,106.274,141.47,140.004,1.47003,23,1.49667,3.68257
2,18ss,109.339,137.5,145.625,1.41256,26,1.47847,3.25411
2,18ss,118.51,140.485,128.268,0.733333,10,1.26667,1.4
2,18ss,120.754,133.85,133.841,2.78862,15,1.15718,3.49051
2,18ss,112.556,132.633,135.817,0.344262,9,1.2459,6.18033
2,18ss,119.826,137.323,144.01,1.44578,17,1.55422,6.12048
2,18ss,129.13,136.36,141.46,1.6853,24,1.46308,3.52812
2,18ss,124.268,132.071,142.169,1.93194,20,1.29902,3.58526
2,18ss,137.001,137.484,138.584,2.15686,12,1.7451,3.64706
2,18ss,147.16,135.72,142.66,2.42247,19,1.82451,4.01702
2,18ss,140.467,134.022,143.322,2.82886,26,1.86533,3.78484
2,18ss,137.965,142.154,144.454,1.62176,45,4.00634,3.25674
2,18ss,162.033,136.284,144.869,6.00042,26,7.7003,6.20346
2,18ss,100.052,150.395,140.016,0.884223,37,2.15597,2.87103
2,18ss,106.995,149.387,142.602,1.19723,40,1.84069,3.09388
2,18ss,102.406,154.25,143.114,2.14976,43,1.90924,3.23199
2,18ss,112.317,148.209,136.126,0.988254,27,1.59045,3.10493
2,18ss,119.517,150.501,137.38,1.09254,28,1.62985,2.4209
2,18ss,116.762,155.353,138.637,1.13171,41,2.58753,3.67236
2,18ss,115.519,147.461,141.149,0.90052,23,2.04367,3.26101
2,18ss,112.476,155.023,142.768,1.20194,101,2.06495,2.93959
2,18ss,110.866,146.896,145.035,1.00032,54,1.94806,2.83901
2,18ss,122.494,148.927,145.376,0.982794,51,2.36689,3.18495
2,18ss,128.643,150.726,140.725,1.11513,38,2.00464,3.39647
2,18ss,126.514,156.927,141.776,1.54573,47,2.9078,3.57646
2,18ss,124.288,144.848,143.005,0.858258,60,2.20165,3.00485
2,18ss,131.997,150.926,144.233,1.36737,27,2.18815,3.19736
2,18ss,142.125,146.601,141.713,1.88549,25,2.14279,3.29197
2,18ss,136.347,153.869,143.338,1.85488,30,6.5,4.28892
2,18ss,145.822,150.906,145.058,5.31544,65,3.80527,7.07116
2,18ss,150.829,147.045,142.898,3.16418,19,2.39179,7.89925
2,18ss,105.849,164.014,137.949,0.966667,15,1.5,2.06667
2,18ss,104.967,158.764,140.784,1.20186,74,3.79193,2.99379
2,18ss,100.935,160.616,144.25,1.37293,75,4.37377,3.25471
2,18ss,114.21,162.626,136.571,0.964286,15,1.78571,3.78571
2,18ss,121.918,166.71,139.466,0.192308,11,1.46154,1.76923
2,18ss,111.737,167.156,141.679,0.775789,29,1.91474,3.61263
2,18ss,110.36,161.551,143.032,1.54864,70,8.60388,3.40368
2,18ss,125.849,104.048,134.127,1.7335,19,1.20993,3.36266
2,18ss,124.139,99.1465,144.131,1.9375,9,1.08333,5.10417
2,18ss,111.117,140.351,125.667,0.833333,13,0.944444,1.5
4,18ss,149.18,73.8846,155.439,1.46667,32,2.55733,4.74667
4,18ss,148.349,79.9504,155.271,2.1084,32,2.87786,7.35878
4,18ss,147.875,96.4024,155.888,1.33037,32,2.41208,4.08526
4,18ss,95.6192,105.635,155.697,3.32609,37,4.14565,6.04348
4,18ss,85.1384,118.607,154.312,1.09772,53,3.08897,3.80989
4,18ss,89.2223,105.811,155.991,4.91015,37,3.49251,4.45923
4,18ss,85.8513,101.187,156.547,3.79487,32,3.87179,3.07692
4,18ss,85.0225,108.072,157.208,4.98649,32,3.40541,4.86486
4,18ss,93.0093,109.454,156.952,2.71429,32,3.28571,4.28571
4,18ss,111.028,100.524,154.461,2.2076,37,3.25102,4.53189
4,18ss,99.6859,110.206,155.494,2.77228,32,5.37624,4.35644
4,18ss,97.9923,117.421,155.464,1.72441,53,3.93937,4.06299
4,18ss,98.118,99.1821,156.477,2.67442,32,3.31163,4.55814
4,18ss,115.041,100.713,156.639,2.14757,32,2.97174,3.87755
4,18ss,111.171,102.272,154.57,2.43459,37,3.27218,3.42857
4,18ss,116.39,112.272,156.211,1.87466,32,2.67906,4.18733
4,18ss,106.43,112.235,157.208,1.89655,27,2.13793,4.13793
4,18ss,110.955,114.191,157.053,1.68927,27,2.50847,5.19774
4,18ss,118.672,117.813,157.136,1.25,27,2.975,4.75
4,18ss,121.965,100.82,154.698,2.29851,27,3.58955,3.43284
4,18ss,123.512,106.52,155.421,2.80707,32,2.81833,4.18006
4,18ss,144.313,106.119,155.259,2.39029,27,2.53537,4.7482
4,18ss,134.316,114.564,155.888,2.02954,32,2.34926,4.13553
4,18ss,124.415,117.519,156.411,1.08527,27,2.73256,4.03101
4,18ss,136.567,98.6283,156.796,2.14078,37,2.48544,4.07767
4,18ss,137.751,106.986,155.703,1.41279,37,2.40116,4.4186
4,18ss,127.271,109.907,156.388,1.8835,32,2.49691,3.38923
4,18ss,131.603,120.559,157.146,0.625,27,2.3375,4
4,18ss,138.258,120.67,156.716,0.909091,21,2.22727,4.54545
4,18ss,150.733,105.737,155.284,1.12245,32,2.08349,4.00742
4,18ss,83.5159,126.608,156.216,0.813063,43,2.52928,3.91892
4,18ss,89.4928,141.839,154.751,0.95424,133,2.36776,4.34929
4,18ss,96.52,144.711,155.285,0.980463,144,2.79782,4.56156
4,18ss,90.324,121.539,156.363,1.10445,64,2.7456,5.212
4,18ss,91.1778,129.751,154.03,0.910816,53,2.40406,3.89446
4,18ss,86.9386,130.852,154.694,0.917007,69,2.38614,3.92478
4,18ss,95.0868,123.949,156.472,0.947075,53,2.70474,4.81894
4,18ss,83.6326,133.058,156.31,1.22793,59,2.52006,3.37079
4,18ss,103.809,125.621,154.437,0.93838,69,2.59872,3.91898
4,18ss,113.199,129.974,154.506,0.828626,53,2.49449,3.74342
4,18ss,117.613,142.443,154.743,0.979672,149,3.95074,4.14386
4,18ss,108.86,131.342,155.567,0.776298,75,2.4028,3.34221
4,18ss,108.607,137.146,155.697,1.05798,85,2.37899,3.91597
4,18ss,111.797,128.328,155.156,0.817655,75,2.3745,4.22648
4,18ss,102.738,129.467,156.415,0.801519,58,2.59164,3.68471
4,18ss,97.0699,132.436,155.468,0.829503,133,2.41957,3.60267
4,18ss,119.032,132.408,156.073,1.01299,48,3.15873,3.7518
4,18ss,101.506,135.97,155.875,1.01198,53,2.37448,3.75
4,18ss,102.065,139.543,156.888,0.932432,48,2.37838,4.66216
4,18ss,137.323,130.357,154.492,0.806931,32,2.20297,3.16832
4,18ss,124.753,128.056,154.865,0.903305,53,2.40147,5.05508
4,18ss,91.4064,161.726,154.899,0.894863,43,2.36582,4.32069
4,18ss,95.4458,154.31,153.985,1.15283,255,5.27179,4.65876
4,18ss,90.7111,151.206,155.691,1.13537,64,3.17481,5.6857
4,18ss,105.667,149.35,155.754,1.03224,122,3.78506,4.2784
4,18ss,100.754,155.06,155.934,0.971357,37,4.52927,5.95268
4,18ss,103.352,160.777,157.208,2,16,2,0
4,18ss,90.3302,124.112,143.155,1.04268,144,3.25091,4.55502
4,18ss,87.368,135.206,145.279,0.795793,80,2.71633,4.50482
4,18ss,86.5651,124.182,146.581,0.998594,117,3.06892,4.17487
4,18ss,94.8375,131.228,146.296,0.930257,101,3.00454,4.1059
4,18ss,94.5387,125.69,146.128,0.982458,91,3.23328,4.41747
4,18ss,86.7558,141.107,146.842,0.818364,96,2.79885,4.57963
4,18ss,83.8054,127.283,150.746,0.895771,85,3.12483,4.26467
4,18ss,95.3501,135.534,149.024,1.00906,75,2.88395,4.31783
4,18ss,82.5236,135.327,151.722,0.871659,96,2.60817,4.06774
4,18ss,91.1625,135.869,150.973,0.811677,101,2.52222,3.89035
4,18ss,90.2251,122.813,152.461,1.12451,90,2.99571,5.46124
4,18ss,89.0947,130.988,150.406,1.02029,64,2.57053,4.46377
4,18ss,86.7063,137.266,151.732,0.771706,74,2.5357,4.93463
4,18ss,105.05,126.981,145.4,0.997118,101,2.96165,4.88805
4,18ss,119.848,132.669,141.707,1.07622,255,3.61845,4.58511
4,18ss,110.447,135.357,143.902,1.04975,133,4.39977,4.65079
4,18ss,117.027,134.812,146.034,1.10252,165,3.77785,4.99175
4,18ss,108.119,145.029,145.561,1.1416,160,3.67329,4.4339
4,18ss,114.936,123.033,146.868,1.16724,107,3.90429,4.5465
4,18ss,109.206,128.358,145.004,1.14648,139,3.33343,5.47467
4,18ss,103.168,135.388,146.029,1.06324,128,2.89777,4.38929
4,18ss,105.025,140.105,144.7,1.12493,170,2.88219,4.85076
4,18ss,116.736,139.965,146.101,1.22344,117,5.69722,4.55692
4,18ss,120.49,123.499,148.409,1.22068,112,6.72888,4.22026
4,18ss,101.837,125.531,147.815,0.966741,96,3.43415,4.14732
4,18ss,99.1364,141.393,146.908,1.22066,155,2.69871,4.44916
4,18ss,120.319,143.019,148.169,1.2011,197,3.25733,4.54768
4,18ss,108.473,130.673,149.801,0.906943,75,2.70795,3.82248
4,18ss,103.243,136.583,151.698,1.23405,85,2.71127,3.72825
4,18ss,117.942,140.379,151.599,1.43353,240,5.0523,4.02395
4,18ss,110.54,143.774,151.084,0.895317,91,3.84389,4.05877
4,18ss,100.25,132.276,151.567,0.976996,80,3.00883,4.1707
4,18ss,119.371,133.002,152.203,1.45181,64,4.12392,4.13081
4,18ss,110.774,125.114,152.908,1.01962,101,2.81696,4.40123
4,18ss,98.6557,126.67,152.545,0.950997,106,3.02542,4.02326
4,18ss,117.215,124.356,152.748,0.982367,80,3.23341,4.21346
4,18ss,117.539,129.791,154.058,1.12878,85,2.8146,3.80034
4,18ss,115.408,138.4,154.127,0.847781,75,4.40149,4.28038
4,18ss,105.253,142.866,153.943,1.14727,80,2.986,4.49058
4,18ss,135.033,122.977,140.675,2.13095,85,5.67945,4.93827
4,18ss,141.112,125.509,140.977,1.02655,43,3.07965,3.9823
4,18ss,128.146,131.469,143.043,1.20355,48,4.05107,4.11547
4,18ss,121.889,139.799,142.835,1.38728,144,4.76961,4.88464
4,18ss,131.425,140.295,142.118,1.14281,160,3.70961,4.64421
4,18ss,138.769,138.979,143.69,0.787517,37,3.11687,4.32935
4,18ss,134.865,134.772,144.166,1.00945,48,2.81999,4.24664
4,18ss,135.416,129.703,143.863,1.12008,64,3.59392,4.19532
4,18ss,123.341,138.159,145.502,1.35842,64,4.36918,3.79928
4,18ss,128.62,144.773,144.334,0.968092,48,4.27441,5.27122
4,18ss,140.917,132.25,146.019,0.752747,27,3.32967,3.95604
4,18ss,129.322,124.113,146.696,1.16642,85,4.32839,5.39259
4,18ss,132.432,132.931,146.358,0.882318,48,2.95258,4.03981
4,18ss,131.595,139.14,149.749,0.7,37,2.68,4
4,18ss,127.055,141.667,149.913,0.799472,75,3.31003,4.06332
4,18ss,127.521,128.307,150.114,0.946856,96,2.83408,4.18661
4,18ss,123.315,125.307,151.323,0.964888,80,3.47241,3.89421
4,18ss,144.942,125.84,151.818,0.674632,27,2.22978,3.05147
4,18ss,123.674,134.455,150.381,1.16637,53,4.32531,3.95797
4,18ss,127.879,131.268,150.905,1.04662,58,2.6797,5.29323
4,18ss,146.415,127.792,143.001,0.868304,37,2.70089,3.92857
