no,stage,x,y,z,tbxta,sox2,sp5l,cdh6
5,18ss,88.3733,80.8973,158.712,2.73228,48,6.37279,4.35745
5,18ss,108.239,63.7738,159.542,3.25048,31,6.70025,4.73163
5,18ss,94.0032,68.2812,159.775,2.57399,28,6.46759,4.30277
5,18ss,105.63,74.3442,159.088,2.91935,33,5.96185,4.42719
5,18ss,97.4198,82.6697,159.929,3.83957,26,7.65438,4.8572
5,18ss,135.264,76.2402,154.02,3.96313,25,7.69273,4.86977
5,18ss,135.518,69.3912,154.636,6,11,6,6
5,18ss,128.104,62.9876,155.702,7.02625,51,8.93063,9.78128
5,18ss,135.334,69.4459,155.243,7.27386,55,8.14181,9.88274
5,18ss,138.863,70.3405,155.664,7.36817,74,8.36551,11.1977
5,18ss,120.053,67.002,154.212,4.18856,57,8.80791,4.81512
5,18ss,122.414,74.0369,156.377,3.61532,29,7.07549,5.21789
5,18ss,120.307,82.7852,157.024,3.29976,24,5.32637,4.63812
5,18ss,132.143,66.9975,156.359,8.72304,81,11.0718,11.3426
5,18ss,127.166,73.4588,157.207,4.12713,28,9.36552,4.9523
5,18ss,128.344,81.2202,157.373,4.4295,25,7.181,5.17449
5,18ss,134.423,83.1092,157.192,4.53586,24,5.78569,4.79636
5,18ss,114.052,82.9081,158.343,3.54584,27,6.40865,4.8472
5,18ss,112.646,81.1881,158.619,3.28647,40,7.25749,4.87778
5,18ss,162.328,63.8771,154.299,1.86392,22,3.25241,3.6321
5,18ss,151.366,76.5807,156.382,5.79051,47,7.4399,7.43245
5,18ss,152.079,82.2096,151.877,4.90481,39,5.44915,5.97414
5,18ss,159.324,67.0005,155.932,2.78134,68,4.42343,5.24726
5,18ss,159.271,80.8712,155.743,2.98973,42,5.33812,4.58487
5,18ss,138.879,64.633,155.869,6.67853,40,7.42462,7.40973
5,18ss,147.015,86.2976,156.144,4.03851,24,7.93285,4.74334
5,18ss,150.284,66.9885,157.446,5.44852,50,7.29923,7.71749
5,18ss,140.077,83.979,157.9,3.26208,23,4.97297,4.53537
5,18ss,149.025,71.4093,158.684,4.48107,43,7.17085,6.34485
5,18ss,155.72,73.5694,158.752,3.87472,62,6.5335,5.05406
5,18ss,144.221,79.4096,159.144,5.07542,21,6.61838,5.09355
5,18ss,151.647,84.5575,159.249,3.27645,30,5.31613,4.72201
5,18ss,142.688,64.7144,159.894,4.66419,43,7.15713,5.34437
5,18ss,166.347,81.6899,155.826,1.62775,28,2.85123,3.60602
5,18ss,122.39,39.7258,153.155,2.2708,37,4.7314,4.99356
5,18ss,131.779,45.8773,153.837,4.2118,35,6.46509,5.84778
5,18ss,119.438,46.2569,153.362,4.01346,34,7.41456,5.02477
5,18ss,153.49,47.1344,147.785,2.69687,29,4.61305,4.68112
5,18ss,151.797,58.4075,148.869,4.63815,35,7.1009,5.12246
5,18ss,141.237,51.4413,150.519,5.45554,92,8.72488,5.66831
5,18ss,152.139,51.9428,150.305,3.98161,27,8.04291,4.71094
5,18ss,148.298,61.3615,150.428,5.53767,73,8.6485,5.64661
5,18ss,155.547,56.0579,150.691,3.2261,67,5.66565,4.41233
5,18ss,159.071,58.4885,152.345,2.15261,27,4.5761,3.95091
5,18ss,140.315,60.4182,152.513,4.81778,26,8.45988,5.01741
5,18ss,145.121,48.838,152.885,4.49917,41,7.31278,5.23097
5,18ss,107.465,70.7411,147.274,2.91968,26,4.55038,4.05942
5,18ss,99.6846,70.2443,148.563,2.66003,22,4.74668,3.76381
5,18ss,100.76,75.1437,149.466,3.08223,24,4.67169,4.43487
5,18ss,94.7397,63.3616,149.658,2.33627,20,5.57709,4.04151
5,18ss,105.994,65.7984,149.641,3.98184,24,6.68214,4.53604
5,18ss,88.5038,75.1932,150.471,2.60088,28,6.92292,4.53412
5,18ss,100.576,80.6487,150.028,3.71858,32,5.15903,5.22995
5,18ss,92.4151,68.9273,149.751,2.89271,32,6.00469,3.69886
5,18ss,104.447,71.9653,151.477,3.21703,29,5.22701,4.19402
5,18ss,89.6347,81.7444,151.206,4.68367,50,7.12038,5.74656
5,18ss,95.1865,72.894,153.71,2.7704,31,5.63695,4.23911
5,18ss,111.687,73.5296,153.911,3.49046,24,6.04715,4.8152
5,18ss,107.03,80.8298,152.945,3.93201,44,7.06507,5.70024
5,18ss,119.843,68.4131,147.813,4.48194,36,7.39144,4.69914
5,18ss,114.025,77.1372,147.167,6.17377,43,5.4857,6.678
5,18ss,130.621,81.336,147.743,4.20241,27,4.41672,5.54852
5,18ss,124.583,73.0267,148.577,4.59088,31,5.54943,5.17166
5,18ss,125.06,85.1568,151.002,3.58291,40,5.11336,4.67146
5,18ss,129.076,69.5471,150.499,3.57325,24,5.45456,4.9879
5,18ss,129.187,75.7124,150.727,4.12016,26,4.87387,4.94704
5,18ss,125.112,79.3122,151.776,3.9997,28,5.20388,4.84581
5,18ss,120.616,88.1498,152.115,4.56256,22,5.95807,4.71839
5,18ss,122.888,64.0865,151.81,6.63906,18,7.41041,5.62404
5,18ss,117.88,73.1698,152.614,4.33912,33,8.83359,5.015
5,18ss,115.46,78.6441,152.612,4.69467,27,7.20749,6.60242
5,18ss,116.637,84.4857,154.077,4.03667,27,5.53204,5.44173
5,18ss,155.858,70.9267,148.124,6.2783,31,6.09122,6.42836
5,18ss,157.843,80.1554,148.333,4.23694,30,5.69305,4.72853
5,18ss,148.838,81.492,147.318,4.08578,23,5.86482,4.85869
5,18ss,141.584,64.3833,148.513,9.30253,45,10.8346,9.34289
5,18ss,139.271,72.8458,149.144,5.08623,27,6.77061,6.15657
5,18ss,150.873,66.1544,149.914,8.92587,89,8.12027,16.991
5,18ss,160.809,68.5537,149.521,7.70612,99,7.91741,13.5631
5,18ss,145.77,70.627,150.34,6.98709,59,7.95114,9.28522
5,18ss,152.929,75.6108,149.967,7.56489,53,7.6195,7.24255
5,18ss,141.864,77.8791,151.258,4.66525,26,6.60971,4.81074
5,18ss,139.707,68.4764,150.678,7.76313,70,9.98878,18.0053
5,18ss,155.404,66.5471,151.92,5.86935,86,7.37775,9.48279
5,18ss,138.943,86.1548,152.525,3.34149,22,5.32661,4.17331
5,18ss,144.002,83.0546,150.696,3.73667,23,5.6388,4.59895
5,18ss,166.162,76.4905,149.924,3.37431,50,5.15915,5.70481
5,18ss,168.486,85.3367,150.667,2.59448,60,4.14248,6.5016
5,18ss,164.818,73.7906,151.122,2.86181,41,4.56917,5.03013
5,18ss,87.9711,91.1481,152.331,4.9525,55,9.29351,8.44323
5,18ss,137.061,89.3521,149.636,3.79527,22,6.4694,4.39725
5,18ss,128.676,95.3552,149.189,8.23048,50,8.89375,5.9873
5,18ss,127.842,88.7373,151.833,4.34843,26,4.95655,4.74601
5,18ss,133.293,105.834,152.371,7.07519,26,6.54734,6.05096
5,18ss,133.074,92.2331,152.771,3.84401,31,5.47707,4.47912
5,18ss,121.756,105.625,153.412,7.25047,26,7.02454,5.78384
5,18ss,115.784,93.0967,154.541,6.4597,32,6.94985,5.89271
5,18ss,127.147,95.8991,153.865,4.95137,29,6.56489,4.74826
5,18ss,117.687,97.1174,154.705,6.88697,28,6.99221,5.7543
5,18ss,148.332,98.0133,148.184,3.3331,24,4.72395,4.15443
5,18ss,157.887,91.0575,147.564,3.5775,44,4.44486,4.21161
5,18ss,162.128,107.957,148.709,4.7559,83,9.77364,23.3584
5,18ss,139.895,104.146,150.135,4.5066,30,6.06063,4.91524
5,18ss,153.048,94.3883,150.319,4.66658,25,5.87007,4.57222
5,18ss,160.599,97.7922,150.637,3.31219,25,4.8163,4.71911
5,18ss,140.279,98.287,149.982,3.72164,37,4.90304,4.30246
5,18ss,152.042,105.865,151.836,2.50584,27,6.55153,4.7137
5,18ss,157.682,103.487,151.286,2.52483,36,5.61549,6.32012
5,18ss,154.877,111.235,151.573,3.24881,65,8.99737,14.595
5,18ss,142.831,93.5843,152.887,3.01157,26,5.19826,4.18606
5,18ss,159.473,90.0608,153.162,3.001,22,4.07839,3.86944
5,18ss,145.974,102.282,153.073,3.34767,21,5.0682,4.2189
5,18ss,153.176,88.2111,153.199,3.37682,24,5.5114,4.07224
5,18ss,173.211,105.749,149.263,1.31481,27,2.53998,3.09525
5,18ss,167.118,93.2448,149.62,2.56491,31,4.62876,5.19157
5,18ss,166.928,107.742,149.293,2.19649,44,4.8248,8.22251
5,18ss,88.3368,125.67,152.037,13.6601,25,5.83383,8.55
5,18ss,105.969,115.221,149.232,11.2052,23,9.2409,7.46566
5,18ss,109.815,127.77,147.046,12.1672,29,9.66579,8.04117
5,18ss,103.514,125.122,147.519,15.4805,26,7.9781,8.92297
5,18ss,102.503,131.792,148.905,14.0299,31,9.66144,10.5452
5,18ss,92.6728,122.319,150.423,10.2959,25,6.33511,7.0842
5,18ss,98.2232,125.531,151.727,14.8651,26,7.31705,8.98199
5,18ss,93.9658,137.944,153.267,3.00595,117,8.55511,22.607
5,18ss,97.6774,137.261,153.108,3.73858,77,11.118,18.831
5,18ss,133.413,120.358,146.983,10.0304,52,11.7518,8.6127
5,18ss,113.416,126.091,147.738,10.1188,30,9.01493,7.22293
5,18ss,132.659,128.082,148.831,4.47183,41,10.3227,8.68226
5,18ss,120.484,135.675,147.949,3.72468,45,11.2066,9.69652
5,18ss,138.063,121.823,148.374,4.26113,56,11.8961,7.25714
5,18ss,125.605,134.909,151.959,2.75669,57,10.6962,6.79117
5,18ss,137.81,137.013,151.558,3.10329,74,15.0203,12.4812
5,18ss,120.718,132.856,151.068,4.09555,48,9.1981,9.58293
5,18ss,117.377,137.193,152.521,2.56799,54,9.67214,9.62761
5,18ss,128.91,121.595,153.284,6.59034,40,18.5668,7.73427
5,18ss,153.428,129.324,148.136,4.87358,37,12.358,11.1505
5,18ss,150.448,137.877,148.564,5.11414,90,11.3283,14.716
5,18ss,145.771,116.135,150.768,3.12852,33,13.9921,10.3335
5,18ss,152.972,126.301,150.915,3.6913,43,12.3679,11.674
5,18ss,146.468,132.69,149.947,3.87939,49,16.9217,15.3281
5,18ss,142.87,137.653,150.205,4.30863,120,15.5871,13.6002
5,18ss,160.374,123.935,152.491,3.94861,52,5.57838,11.6814
5,18ss,150.173,117.726,150.771,2.69871,33,10.5152,12.0457
5,18ss,157.856,127.664,150.677,4.23541,58,9.87272,13.3992
5,18ss,157.489,133.072,150.968,5.21407,113,11.0261,20.8842
5,18ss,143.522,120.786,152.151,2.91345,38,13.827,8.05957
5,18ss,139.912,127.809,150.408,3.05643,52,12.1546,10.1094
5,18ss,151.849,121.305,152.881,3.35996,35,10.1128,13.355
5,18ss,162.851,128.764,153.688,1.91851,35,4.05392,4.6362
5,18ss,167.8,129.718,148.21,1.31274,23,2.79529,3.42286
5,18ss,165.425,134.295,149.376,1.57777,42,3.02515,3.89594
5,18ss,165.172,125.405,152.601,1.5424,27,3.28429,3.62131
5,18ss,96.5472,147.43,147.956,2.33054,86,8.3919,8.41183
5,18ss,105.484,152.384,148.769,2.44999,63,11.5508,9.21197
5,18ss,105.972,137.149,149.868,4.4892,75,9.45094,11.4723
5,18ss,112.484,144.489,149.874,2.77609,70,13.8001,8.38336
5,18ss,106.238,161.818,149.905,2.79772,151,10.583,14.8441
5,18ss,102.909,158.014,149.816,2.59189,98,12.549,9.69683
5,18ss,100.437,151.503,151.362,2.64501,94,12.6253,10.1825
5,18ss,104.172,143.688,153.956,2.52991,66,9.57791,9.04946
5,18ss,95.0755,160.552,152.297,2.83898,78,12.7969,11.6866
5,18ss,91.5807,93.5399,145.6,10.3623,88,11.4483,19.3834
5,18ss,104.404,99.7755,143.336,16.3603,33,11.9431,9.05651
5,18ss,98.9246,102.226,145.909,16.5785,28,16.3235,10.1529
5,18ss,106.045,90.8609,145.63,6.88976,72,8.62491,12.1646
5,18ss,121.745,91.9602,140.63,11.1108,27,9.70842,9.43761
5,18ss,114.487,97.9376,138.64,12.504,31,12.1444,7.15425
5,18ss,125.248,106.994,140.989,12.1067,21,9.64427,6.8635
5,18ss,120.486,109.91,139.984,12.6265,20,9.69183,7.10845
5,18ss,126.157,95.4101,141.521,13.3315,34,10.9548,7.64393
5,18ss,112.827,107.5,141.913,15.6398,26,8.89168,8.47112
5,18ss,133.221,104.859,141.273,14.1688,41,10.1979,9.68183
5,18ss,116.536,108.754,142.91,15.66,22,12.093,8.46611
5,18ss,132.974,110.08,142.584,13.0121,19,8.27484,8.30893
5,18ss,132.805,88.4333,144.238,4.23362,22,5.39367,4.54203
5,18ss,117.106,100.962,145.732,13.6789,25,11.0253,7.9223
5,18ss,122.707,110.669,145.398,15.1558,21,11.6706,8.08041
5,18ss,136.2,95.7056,147.634,4.86505,22,6.61412,4.91204
5,18ss,138.666,108.493,141.863,10.9603,43,9.11995,11.6693
5,18ss,144.818,109.165,142.48,4.94817,42,11.7844,6.32534
5,18ss,157.37,95.2074,142.936,6.43886,30,6.30481,6.18848
5,18ss,141.256,90.4064,144.017,3.94757,25,4.97914,4.17929
5,18ss,152.679,113.979,144.003,3.36061,38,12.4935,7.25093
5,18ss,154.633,101.964,146.944,3.2741,22,5.61213,4.06984
5,18ss,138.349,113.785,146.215,8.09238,30,8.87127,8.68318
5,18ss,157.696,106.25,145.522,4.23995,73,11.5698,16.9548
5,18ss,149.839,88.0988,147.232,3.36625,23,5.44147,4.09322
5,18ss,167.215,104.514,141.758,5.0715,42,9.09917,19.6077
5,18ss,174.384,90.2978,142.105,2.58704,50,3.63722,4.85308
5,18ss,172.956,104.988,142.846,1.61216,23,3.4676,3.88985
5,18ss,165.406,93.9006,142.784,5.99902,51,7.23487,8.92441
5,18ss,167.38,97.3678,144.149,5.78299,59,6.74276,14.3158
5,18ss,171.742,97.7877,145.332,2.1227,28,3.68891,4.69604
5,18ss,170.62,112.218,145.683,1.46324,23,3.30069,3.69804
5,18ss,91.9791,130.975,141.786,13.6846,21,4.80227,8.57716
5,18ss,111.152,137.542,144.199,3.03173,83,10.8561,8.41901
5,18ss,88.7828,117.021,146.172,11.6737,23,5.59345,7.60836
5,18ss,89.239,132.286,145.508,13.4742,45,5.7936,9.45268
5,18ss,101.009,115.114,146.261,13.9391,26,9.59369,8.15551
5,18ss,105.831,116.117,145.036,11.8949,25,8.7987,7.30121
5,18ss,94.107,113.534,145.82,13.6132,73,8.00026,8.16618
5,18ss,104.057,120.892,147.637,18.0095,27,8.05041,9.68036
5,18ss,96.9163,133.174,147.563,13.113,67,7.89606,10.8096
5,18ss,105.783,128.909,148.491,13.4892,24,10.4795,8.94889
5,18ss,127.887,123.47,141.27,10.1758,23,9.22386,6.52691
5,18ss,135.528,114.487,142.099,10.6969,26,7.43084,7.49071
5,18ss,123.929,128.687,142.37,9.87246,73,9.55305,8.68444
5,18ss,135.172,134.877,144.422,2.82042,47,13.22,6.53041
5,18ss,112.682,132.333,143.775,9.04031,106,9.95911,9.66131
5,18ss,126.302,133.924,145.25,3.40674,47,8.71745,5.98651
5,18ss,116.851,117.383,145.81,17.9045,23,10.8708,9.42004
5,18ss,123.855,116.098,143.302,13.5066,22,9.57253,7.30232
5,18ss,131.867,116.785,143.338,10.1984,20,9.9519,6.76177
5,18ss,112.966,114.458,146.467,14.6145,21,9.00096,8.30492
5,18ss,122.612,123.198,145.736,15.2583,23,8.63226,8.63494
5,18ss,155.11,125.638,142.32,3.3187,42,12.1912,9.28403
5,18ss,143.365,135.958,142.008,2.87176,51,13.3003,12.1062
5,18ss,145.593,129.629,143.726,2.84164,45,13.4163,9.00192
5,18ss,151.34,133.758,143.586,4.95937,107,12.2595,17.2585
5,18ss,163.054,126.202,140.975,4.68842,91,6.09062,18.2726
5,18ss,142.752,116.899,144.863,3.16082,40,9.1767,6.05883
5,18ss,161.76,131.823,144.769,4.00281,76,7.6749,12.6363
5,18ss,146.493,135.826,144.941,3.1312,43,13.6811,12.9062
5,18ss,147.956,117.308,145.016,2.59466,37,11.0704,6.07043
5,18ss,144.233,122.276,145.752,2.62933,26,11.5178,7.86699
5,18ss,149.08,126.528,146.746,2.95113,47,14.2526,9.18228
5,18ss,157.455,114.541,146.481,4.24844,50,13.9583,11.1884
5,18ss,155.315,118.191,148.43,3.42584,59,11.1494,11.2005
5,18ss,140.809,114.8,148.448,3.4819,33,9.38794,5.29778
5,18ss,160.797,118.192,147.377,3.60345,88,8.09056,21.2166
5,18ss,164.684,113.904,141.041,5.7767,73,8.87553,12.7396
5,18ss,168.778,120.824,143.533,1.62883,27,2.94573,4.14754
5,18ss,168.519,115.877,145.4,1.71526,21,3.46446,3.84654
5,18ss,170.066,133.131,145.958,1.35919,21,2.61014,3.21378
5,18ss,87.3861,140.558,145.265,2.37419,92,9.40454,18.115
5,18ss,97.7049,155.162,140.812,2.15494,45,8.55899,9.25454
5,18ss,101.492,160.75,141.804,2.19309,97,8.93269,11.7069
5,18ss,104.604,147.817,143.069,2.22681,62,11.0872,9.44913
5,18ss,88.8956,154.581,143.387,2.10349,52,7.51797,7.50647
5,18ss,90.6209,145.721,143.221,1.96328,70,6.6304,9.39774
5,18ss,99.5017,150.612,141.119,2.16471,111,8.79347,7.18164
5,18ss,94.4927,159.314,141.58,2.0124,81,7.68644,8.11969
5,18ss,100.257,138.259,144.895,3.07475,175,10.0016,20.4245
5,18ss,109.142,148.51,145.072,2.25257,51,10.8864,6.93541
5,18ss,110.097,157.289,145.755,2.74539,76,12.0351,10.1431
5,18ss,94.5068,154.035,144.82,2.40532,80,11.0991,10.2994
5,18ss,92.6596,138.269,146.44,3.17133,106,9.02116,22.9394
5,18ss,90.9244,150.065,145.545,2.20872,95,7.69279,10.5059
5,18ss,111.05,151.685,146.739,2.77644,113,15.1569,8.02321
5,18ss,117.689,146.571,141.819,2.34512,85,11.9441,6.77838
5,18ss,137.945,151.546,139.714,2.60978,78,10.3969,14.6651
5,18ss,135.625,158.666,142.34,3.42888,67,11.5221,20.0918
5,18ss,113.327,154.692,144.216,3.17033,66,13.3962,10.5805
5,18ss,136.875,141.488,144.23,2.39302,99,11.3501,12.19
5,18ss,122.378,154.344,147.128,2.83558,106,13.3963,11.8467
5,18ss,121.591,159.567,145.549,2.92449,100,13.2898,12.6896
5,18ss,125.071,145.98,147.381,4.2912,57,12.8007,12.6217
5,18ss,134.998,147.743,146.396,2.72197,74,12.1318,14.1101
5,18ss,129.254,142.436,147.32,3.00154,71,13.5458,7.36026
5,18ss,139.536,145.66,141.172,2.52863,48,9.04349,12.1791
5,18ss,144.541,154.231,143.142,4.04227,201,12.8377,17.8587
5,18ss,144.539,148.763,141.868,3.62391,90,10.9696,21.1963
5,18ss,153.723,148.135,142.673,4.96367,101,8.45165,29.1742
5,18ss,161.173,158.252,145.002,1.30726,22,2.72757,3.07566
5,18ss,159.725,160.753,144.954,1.27031,20,2.55107,3.08027
5,18ss,157.438,138.294,146.033,4.59314,64,8.5568,26.163
5,18ss,150.875,154.563,146.603,4.0991,115,8.02005,35.4713
5,18ss,150.391,146.211,146.685,4.11496,124,11.635,18.052
5,18ss,163.664,146.593,146.852,1.50248,25,3.21098,4.22329
5,18ss,142.439,161.234,147.275,5.30722,120,11.6736,24.8325
5,18ss,164.196,148.751,141.661,1.38375,25,2.97221,3.8257
5,18ss,95.7549,175.022,141.894,2.12236,57,7.18548,23.6043
5,18ss,103.874,184.42,143.161,1.37198,27,3.20901,6.53103
5,18ss,104.543,169.722,142.763,2.88922,87,10.5036,25.3405
5,18ss,94.4987,164.966,143.144,2.13892,47,9.20627,10.068
5,18ss,107.073,173.782,143.717,2.58415,109,10.8987,30.7458
5,18ss,98.6601,179.311,143.103,2.81818,143,8.83948,27.997
5,18ss,100.13,171.841,143.722,2.48839,182,10.3749,23.7039
5,18ss,93.8864,169.289,145.776,2.2832,92,6.57196,17.4592
5,18ss,89.7182,173.841,146.579,2.43561,148,7.07016,33.0915
5,18ss,96.8012,177.495,146.812,2.70709,71,8.91307,37.1441
5,18ss,90.0095,178.252,146.287,2.47544,192,9.35254,39.2656
5,18ss,102.7,182.111,145.3,2.7883,209,6.95649,23.1316
5,18ss,92.3616,181.556,147.901,3.15455,161,12.7326,57.3248
5,18ss,95.7074,186.819,148.26,1.51635,28,3.87586,5.84257
5,18ss,115.464,166.38,140.983,2.58268,100,9.41767,18.5714
5,18ss,120.876,165.907,143.097,3.0649,73,10.4316,19.1458
5,18ss,128.554,171.733,142.77,3.89948,97,9.88877,21.1578
5,18ss,132.72,179.432,143.184,1.53045,27,3.33571,3.97459
5,18ss,114.003,172.41,142.321,2.66196,90,9.23632,29.4511
5,18ss,138.19,173.383,144.654,1.62778,26,3.63041,4.30162
5,18ss,119.795,183.331,145.532,1.35495,31,3.26692,4.25093
5,18ss,127.405,182.326,145.499,1.51977,28,3.41513,4.01644
5,18ss,113.864,182.924,145.633,1.53966,27,3.32974,5.19248
5,18ss,137.599,166.871,146.988,5.4881,98,12.4165,26.6323
5,18ss,119.888,175.008,145.744,3.915,126,9.80286,33.5712
5,18ss,146.213,168.971,145.915,1.65332,36,3.48637,4.45313
5,18ss,153.508,162.429,145.87,1.49264,33,3.33963,4.18544
5,18ss,145.044,175.166,146.971,1.4617,27,2.89684,3.21431
5,18ss,114.914,187.524,143.433,1.22277,23,2.66735,2.94964
5,18ss,133.522,32.5827,146.294,1.70491,22,2.58551,3.67899
5,18ss,130.874,33.7192,150.346,1.82264,23,2.69451,3.6344
5,18ss,135.76,35.1814,149.512,1.61824,23,2.74832,3.35462
5,18ss,138.081,38.0619,152.036,1.70887,25,2.62437,3.44494
5,18ss,92.9708,54.6536,147.755,1.3643,52,2.86521,3.10932
5,18ss,109.903,40.7157,148.027,1.36448,22,2.62401,3.13356
5,18ss,101.312,53.1253,149.423,1.90484,40,3.93197,4.02211
5,18ss,107.126,47.5214,149.591,1.95803,29,4.33195,3.70321
5,18ss,105.249,61.408,149.182,3.44338,30,7.51845,4.12701
5,18ss,108.396,60.6102,150.972,3.44227,28,6.89021,4.69158
5,18ss,105.587,55.7887,151.207,3.47613,26,6.36738,4.49533
5,18ss,91.3376,51.3086,152.441,1.28425,43,2.13579,2.79803
5,18ss,99.1169,62.2468,153.279,3.49319,26,7.67444,5.97101
5,18ss,122.365,48.7541,149.201,7.30973,36,8.52258,6.69654
5,18ss,123.134,57.5532,147.961,4.61989,35,8.10612,4.99434
5,18ss,113.848,61.5099,149.161,4.41203,34,8.26072,5.01494
5,18ss,130.021,55.3884,149.943,5.93771,51,8.58801,5.70783
5,18ss,130.908,47.695,149.317,5.99732,74,7.10872,5.91064
5,18ss,114.714,53.2645,150.093,3.76959,74,7.60969,4.97268
5,18ss,124.693,43.7833,150.434,5.37687,87,7.33321,5.91247
5,18ss,122.746,53.624,151.775,7.23286,45,6.88908,7.04169
5,18ss,132.252,61.7669,151.279,6.28954,38,8.71218,6.50547
5,18ss,132.493,38.9288,151.329,2.7061,42,4.59714,5.10539
5,18ss,115.121,40.4964,151.281,2.0822,50,5.43654,4.34192
5,18ss,88.0001,141.557,140.073,1.98878,63,6.77567,10.0291
5,18ss,106.745,143.829,139.576,2.17354,63,8.677,7.5401
5,18ss,104.872,155.571,140.647,2.54165,62,13.6951,9.52908
5,18ss,100.295,142.864,139.375,2.0797,63,8.05737,8.04975
5,18ss,123.947,147.615,135.031,1.98679,54,9.97235,11.8389
5,18ss,130.513,141.534,133.179,2.14674,36,9.6877,7.19149
5,18ss,130.033,153.103,136.048,2.16057,62,10.0214,16.1206
5,18ss,114.488,138.779,135.359,2.38336,57,8.11644,6.34506
5,18ss,135.378,144.986,136.944,2.68138,81,10.6392,11.7855
5,18ss,118.293,161.185,136.961,2.63221,64,9.34097,11.7064
5,18ss,127.369,162.398,138.018,2.7993,122,10.6871,13.3813
5,18ss,120.806,140.162,137.833,2.53822,42,12.6555,7.33982
5,18ss,127.015,139.389,138.44,2.33028,45,11.5422,6.21901
5,18ss,115.069,150.191,138.791,2.38425,68,12.9224,7.89482
5,18ss,124.22,158.074,138,2.28082,83,8.5969,11.0612
5,18ss,130.271,158.001,136.772,2.32736,91,10.7247,13.2406
5,18ss,127.958,143.905,140.151,3.03058,46,14.4758,6.95981
5,18ss,129.87,148.556,139.189,2.57564,39,13.0767,11.0802
5,18ss,113.016,142.07,140.896,2.24626,65,10.3555,6.10193
5,18ss,139.416,151.309,134.069,2.81758,37,8.37251,13.3488
5,18ss,138.287,161.387,135.65,2.5394,82,8.97682,19.9092
5,18ss,142.381,147.288,135.492,3.13491,48,9.72305,17.5389
5,18ss,158.082,154.99,135.541,1.39827,24,2.8361,3.48478
5,18ss,138.553,138.135,135.803,2.464,55,11.751,8.97612
5,18ss,140.046,142.371,136.147,2.27923,63,9.97093,14.9758
5,18ss,150.283,159.538,135.984,1.46279,23,3.4689,4.59992
5,18ss,144.813,141.677,138.596,2.3418,65,10.4305,10.0834
5,18ss,147.467,146.162,137.625,3.3141,59,9.37405,19.5364
5,18ss,140.97,155.552,139.459,3.2952,55,9.07594,17.8262
5,18ss,157.44,158.111,140.34,1.34737,28,3.06726,3.67048
5,18ss,157.322,143.474,141.054,9.42576,96,6.94454,46.1855
5,18ss,153.696,138.763,141.297,5.13462,57,9.60243,20.2195
5,18ss,165.675,144.518,134.925,1.19362,23,2.46166,3.27885
5,18ss,99.099,180.932,135.578,1.41676,26,3.68396,6.95259
5,18ss,92.5247,177.059,137.237,1.90153,78,7.81108,22.4432
5,18ss,111.5,175.16,135.786,2.58329,245,7.50408,34.4207
5,18ss,88.7321,163.37,136.523,2.22711,60,9.75064,10.8416
5,18ss,95.9445,169.885,138.239,1.95354,77,7.39051,18.0087
5,18ss,101.071,169.606,134.975,2.22022,153,10.4103,14.9247
5,18ss,110.875,169.004,137.668,2.20873,101,7.47276,22.5246
5,18ss,92.2358,171.917,139.242,1.8969,110,5.64473,20.3518
5,18ss,102.195,176.732,140.757,2.64722,212,11.8357,25.8932
5,18ss,110.386,163.072,137.632,2.28892,69,9.49722,15.1185
5,18ss,131.313,166.624,137.667,3.18981,211,11.7241,24.8793
5,18ss,121.865,162.933,137.582,2.43581,137,8.30397,13.823
5,18ss,136.812,171.543,138.463,1.64007,26,3.93023,4.80756
5,18ss,123.235,170.406,138.977,4.92649,173,9.9847,31.4655
5,18ss,122.074,177.137,137.471,1.53923,47,3.65891,6.8704
5,18ss,112.542,181.214,139.517,1.34183,25,3.32611,5.20078
5,18ss,137.299,165.703,139.19,3.08861,115,10.878,34.516
5,18ss,129.549,176.349,140.48,1.45293,25,3.51388,5.19953
5,18ss,148.082,165.626,140.178,1.65876,25,3.38,4.31419
5,18ss,141.728,168.779,140.318,1.7154,36,4.11387,5.42707
5,18ss,91.121,189.613,139.178,1.11605,23,2.25589,2.7424
5,18ss,123.748,34.3169,142.886,1.60483,25,3.03589,3.63207
5,18ss,129.224,35.4183,146.431,2.02066,24,3.8927,3.65189
5,18ss,119.564,37.8745,146.493,2.01317,24,3.6763,4.06586
5,18ss,91.1417,52.6982,141.47,1.15555,19,2.28742,2.64304
5,18ss,110.042,46.4663,142.558,3.42698,77,6.2409,4.96723
5,18ss,112.017,51.2019,143.399,3.2411,32,5.59625,4.16816
5,18ss,109.353,56.1859,144.023,3.18687,22,6.32268,3.96539
5,18ss,100.259,49.438,144.045,1.81383,33,3.30995,3.52085
5,18ss,95.0215,59.5199,144.836,2.0783,23,4.57547,3.29631
5,18ss,106.583,52.2594,146.459,3.09981,27,5.64576,4.3025
5,18ss,101.911,58.604,146.632,3.55206,24,6.76236,4.41776
5,18ss,137.145,44.8175,141.858,4.97,47,7.02127,6.54266
