no,stage,x,y,z,tbxta,sox2,hes6,cdh6
2,18ss,81.7853,87.2613,17.5189,18.6759,69,19.7443,3.52291
2,18ss,94.2774,94.095,14.0589,6.16673,58,27.2491,1.97902
2,18ss,90.0633,97.429,14.1605,6.11401,48,25.0181,2.39146
2,18ss,86.3785,85.2457,16.2762,16.6569,64,23.7174,3.40924
2,18ss,91.5476,86.4718,16.779,11.924,70,32.1288,3.1989
2,18ss,102.401,98.2694,17.4785,7.81549,105,24.7967,2.82431
2,18ss,87.0892,91.6166,17.1018,16.8094,56,21.6606,3.69361
2,18ss,97.9146,102.745,16.0957,6.11282,87,19.2689,2.44118
2,18ss,116.308,95.1541,13.8421,6.39171,45,24.3746,2.12018
2,18ss,104.214,89.3234,14.1118,13.5368,49,33.0731,4.76509
2,18ss,111.892,86.4053,14.695,19.0426,199,30.7461,7.53659
2,18ss,116.684,100.774,14.4661,3.36735,71,8.35676,1.68758
2,18ss,129.441,84.116,14.7598,7.38992,50,13.0394,3.43141
2,18ss,122.826,90.8838,14.846,7.0408,42,20.0198,2.37617
2,18ss,125.34,99.2178,15.0902,2.8897,44,4.34344,1.57898
2,18ss,80.7527,104.149,13.8272,5.042,43,18.0322,1.8636
2,18ss,74.6822,107.459,15.5637,3.57292,43,11.9667,2.71886
2,18ss,66.1479,105.89,15.8717,3.18016,47,14.0656,1.66377
2,18ss,76.9801,104.576,16.7758,3.75788,49,18.963,2.39695
2,18ss,88.478,104.162,16.7763,5.37493,49,18.4103,2.12507
2,18ss,85.5272,107.577,15.995,3.85403,49,12.3395,2.09918
2,18ss,86.0531,118.387,17.4198,2.31236,32,3.08894,1.69559
2,18ss,88.6251,112.48,17.3498,3.30026,58,7.64376,2.99711
2,18ss,105.249,103.237,14.6072,4.63668,53,18.1054,1.94287
2,18ss,72.0028,123.217,15.7368,1.64488,37,2.38244,1.59317
2,18ss,62.7349,22.8199,18.5985,2.47992,48,2.42046,1.08622
2,18ss,63.6009,26.997,18.9679,2.43458,53,2.51537,1.07857
2,18ss,66.9763,14.9379,19.4673,2.86138,77,2.63746,1.22708
2,18ss,105.972,25.0463,18.0159,2.64204,41,3.25692,1.37421
2,18ss,65.5529,41.253,19.1847,2.32986,45,3.91601,1.1785
2,18ss,57.0896,43.6426,19.1989,2.27775,34,3.2784,1.13412
2,18ss,78.2333,38.2709,18.6405,2.53894,40,4.60688,1.11985
2,18ss,74.416,47.7264,18.4252,9.19695,53,21.2295,2.87323
2,18ss,68.121,30.7236,19.4857,2.20467,45,2.90526,0.980166
2,18ss,93.1285,39.5759,18.4826,5.09207,46,20.461,1.88379
2,18ss,85.8371,36.7099,18.5564,3.07496,53,6.45889,1.43038
2,18ss,95.3375,45.9892,18.1071,8.66278,81,25.4271,2.505
2,18ss,84.5043,41.6625,20.0477,5.98416,62,19.6734,1.85389
2,18ss,93.9144,33.5533,20.5613,3.92186,76,5.42523,1.92646
2,18ss,100.61,32.1298,21.2691,2.70903,54,3.73128,1.57408
2,18ss,89.7547,41.3833,20.8738,7.86812,61,24.3749,2.54525
2,18ss,117.441,47.3684,19.5974,15.1575,207,24.1702,9.74628
2,18ss,116.206,41.878,20.9909,5.78492,115,7.9735,4.07465
2,18ss,110.533,42.9924,21.078,9.42536,54,27.7185,4.47155
2,18ss,123.01,33.9613,19.1571,2.80302,38,3.39555,1.39077
2,18ss,128.789,63.111,12.7477,4.99423,44,8.21731,2.233
2,18ss,60.1058,72.7147,10.0631,3.844,48,22.7948,1.51125
2,18ss,56.7966,78.7566,10.7999,4.06435,49,19.277,1.52046
2,18ss,64.3176,67.2393,12.3632,4.42853,48,22.7333,1.9601
2,18ss,61.5926,82.8496,12.7532,5.17173,44,19.414,1.59608
2,18ss,66.3587,80.4404,10.6514,5.06874,49,19.7071,1.65549
2,18ss,79.9634,72.2696,9.27069,5.57195,50,20.5429,1.80522
2,18ss,68.4373,69.5176,7.89388,4.08894,49,20.0057,1.62198
2,18ss,75.7396,69.5027,12.2419,6.34281,63,22.1386,2.60251
2,18ss,74.9473,79.1737,13.6728,8.52657,57,22.4906,2.02913
2,18ss,70.7906,76.6756,15.2512,9.29972,46,22.8513,2.20928
2,18ss,88.1927,76.3534,9.73572,7.25079,52,25.0688,2.24874
2,18ss,90.6741,82.2536,10.9881,7.65543,49,25.5354,2.20045
2,18ss,102.665,70.1561,13.029,8.13882,88,30.9464,2.41744
2,18ss,89.9557,68.8591,12.6231,11.4233,74,35.493,3.45726
2,18ss,103.145,82.6439,10.5813,7.54557,52,34.0641,2.20704
2,18ss,109.677,83.0663,10.308,7.9953,149,29.9826,2.94545
2,18ss,117.725,78.9224,11.4757,9.46579,100,35.5311,3.36251
2,18ss,108.199,71.0897,10.9804,6.59834,97,31.1466,2.03319
2,18ss,116.323,69.2433,12.677,9.80888,109,38.2459,3.57236
2,18ss,123.204,76.0006,9.28864,7.66707,44,21.423,2.45442
2,18ss,124.04,66.7804,10.4875,6.57459,47,19.0921,2.71512
2,18ss,122.853,71.1692,10.5596,9.27607,53,25.6557,2.61477
2,18ss,136.274,76.4426,13.2148,3.04433,39,3.8425,1.44976
2,18ss,136.493,73.2178,12.973,2.89955,47,3.72772,1.32303
2,18ss,125.558,76.199,13.6145,10.4978,51,29.7107,3.4231
2,18ss,58.7866,85.8334,10.7688,4.1798,43,21.9078,1.47331
2,18ss,57.4767,91.5422,12.087,3.42574,41,19.2627,1.32395
2,18ss,79.6811,90.1374,9.28345,5.65987,42,22.6263,1.60461
2,18ss,73.0807,97.9744,10.1389,4.10527,47,24.1704,1.48218
2,18ss,69.0495,89.9209,9.96931,5.95958,69,19.0669,1.62769
2,18ss,78.6489,96.0046,11.8396,5.81487,49,26.3336,1.77064
2,18ss,83.4798,88.3959,12.3584,7.44375,52,23.3197,1.92318
2,18ss,94.0491,88.113,11.7059,7.84038,48,26.1505,2.17061
2,18ss,90.135,88.2083,12.1236,7.38646,52,25.8658,2.05465
2,18ss,85.5625,98.8419,12.4801,4.58035,41,18.7319,1.81401
2,18ss,109.705,86.8114,9.34986,8.01159,76,26.5774,2.89023
2,18ss,111.976,94.9608,9.88948,6.36756,53,25.5945,2.07161
2,18ss,109.738,99.1091,8.95995,5.1494,48,18.994,1.75949
2,18ss,117.559,85.2292,12.3427,11.7902,154,36.8079,2.87723
2,18ss,122.658,84.5053,10.4211,7.74301,60,31.2304,3.33192
2,18ss,60.0377,108.865,9.58671,1.85852,43,5.39921,1.2518
2,18ss,57.6785,103.861,12.0848,2.6272,45,13.936,1.2865
2,18ss,75.5221,111.695,10.0616,2.31958,46,4.94076,1.47222
2,18ss,71.4064,106.355,12.5317,3.025,48,15.1517,1.59448
2,18ss,87.7625,104.864,9.56322,4.11373,46,15.8021,1.60398
2,18ss,93.1419,104.739,10.9487,4.15354,43,15.5861,2.41915
2,18ss,101.937,111.983,12.9398,2.29252,39,3.60739,1.53583
2,18ss,108.51,106.428,11.0919,2.5002,42,5.24395,1.4408
2,18ss,72.4857,28.0513,14.244,2.32442,40,2.05341,1.00981
2,18ss,71.6128,24.2699,13.7902,2.47842,36,2.02741,0.879954
2,18ss,71.9543,43.8139,16.2268,2.91043,52,7.50806,1.71705
2,18ss,77.4823,42.1977,17.111,3.19772,55,8.11499,1.42793
2,18ss,92.4596,37.2392,14.5659,3.15959,44,5.57205,1.35026
2,18ss,100.682,45.5402,14.2872,7.73053,143,21.743,3.04017
2,18ss,102.401,37.9486,15.4124,3.68485,81,5.64614,1.60027
2,18ss,110.873,41.0346,14.5806,3.76206,45,6.45523,1.69127
2,18ss,104.295,42.9515,16.724,8.50759,104,22.2417,3.76885
2,18ss,59.0123,50.4511,14.324,2.54189,44,8.86732,1.39594
2,18ss,64.5396,53.2084,15.864,3.94504,43,16.9773,1.72908
2,18ss,79.7962,54.8129,13.0792,6.02238,55,19.5011,2.11166
2,18ss,74.415,52.6306,15.068,11.3377,54,26.103,5.21828
2,18ss,76.4526,64.4535,15.2646,7.60963,50,26.8342,4.87795
2,18ss,71.7406,58.3604,15.5007,7.30025,67,23.3901,3.82449
2,18ss,67.5562,60.687,15.8151,5.73913,89,23.348,3.15273
2,18ss,101.123,58.3393,13.7431,6.99093,55,31.8077,2.25348
2,18ss,99.3208,50.9826,15.0759,7.03701,51,29.8026,2.00813
2,18ss,89.8082,59.8453,16.1963,16.0435,67,34.5446,4.85419
2,18ss,85.1722,63.4913,16.963,19.3667,143,32.5413,8.08364
2,18ss,97.8652,64.6945,17.2216,13.6354,45,34.1452,4.1742
2,18ss,115.146,60.325,13.6586,15.7416,134,22.9711,4.99874
2,18ss,108.242,54.575,14.7234,15.7888,93,29.7288,3.81926
2,18ss,113.99,51.4204,15.4931,13.9063,106,24.8771,5.5725
2,18ss,82.9532,53.4722,6.51129,4.16147,48,16.2663,1.69088
2,18ss,78.677,62.0308,8.38031,5.66006,43,19.9738,2.03257
2,18ss,71.361,56.9531,7.1265,6.28698,43,16.3674,1.86506
2,18ss,72.2355,64.2196,7.46679,5.03138,48,26.7936,1.87457
2,18ss,77.4747,50.9578,9.33779,5.05485,70,14.1582,1.94106
2,18ss,97.4508,52.5161,6.20955,4.98158,50,17.0709,1.76904
2,18ss,88.6067,54.1868,6.67339,5.97855,51,20.9364,1.94633
2,18ss,88.383,63.6984,7.3073,6.34306,47,25.0037,2.09935
2,18ss,90.0537,59.1759,8.55499,7.12711,42,24.984,2.29154
2,18ss,99.4834,64.7361,8.48524,7.3535,113,34.1773,2.50392
2,18ss,114.447,64.2176,6.80257,8.02902,166,20.3764,2.52281
2,18ss,106.119,63.885,8.41433,7.77759,73,28.1544,2.19513
2,18ss,109.835,53.4201,7.8824,10.009,120,22.5875,4.4076
2,18ss,115.558,58.6028,8.35721,8.70544,53,17.723,2.79769
2,18ss,120.856,62.5033,9.11727,6.12742,43,21.958,2.9235
2,18ss,126.004,56.896,8.52697,3.37209,48,5.52264,1.8683
2,18ss,63.4323,82.2712,5.89316,4.25448,44,19.9697,1.82075
2,18ss,64.8439,74.1535,8.61009,4.34346,48,21.7897,1.52102
2,18ss,79.3047,76.0522,6.23017,5.27832,46,21.0702,1.63488
2,18ss,70.0634,81.7676,6.1776,4.84359,48,19.9291,1.53563
2,18ss,76.9393,80.5482,6.75884,5.11241,52,22.9333,1.53851
2,18ss,83.8791,84.0902,9.12555,5.62193,46,27.2414,1.72064
2,18ss,99.045,70.827,7.91346,9.68193,57,29.0153,3.92837
2,18ss,115.727,82.3072,6.46074,6.82214,52,27.1387,2.39355
2,18ss,119.718,69.0486,6.69262,7.28341,68,20.4965,2.85363
2,18ss,107.222,79.9581,7.36869,9.14687,142,32.6977,2.93502
2,18ss,112.085,72.8842,9.10724,7.73,52,36.3483,3.2694
2,18ss,102.811,73.7221,10.1162,10.4718,130,33.8284,2.77121
2,18ss,124.73,80.014,5.52301,4.14769,50,12.1894,1.97726
2,18ss,127.974,70.5105,6.87944,4.54558,53,10.4723,1.89818
2,18ss,122.731,80.2595,8.6958,7.34319,57,30.2667,2.74127
2,18ss,62.3511,91.0434,8.08331,3.92424,48,21.9495,1.34593
2,18ss,83.6331,98.7804,5.91885,3.97346,49,26.0428,1.75489
2,18ss,68.414,102.045,9.55986,3.91431,44,16.2766,1.38419
2,18ss,85.4168,91.448,7.17237,5.38828,59,26.3801,1.75695
2,18ss,96.0224,86.1351,7.53561,6.97648,50,26.4109,2.0899
2,18ss,101.047,91.9535,7.82033,9.10316,63,30.8545,3.30362
2,18ss,91.274,92.3367,7.96393,5.50864,51,28.7106,1.89598
2,18ss,96.0393,97.9333,8.80462,4.43505,48,24.4547,1.75429
2,18ss,114.931,90.1498,8.158,7.48926,55,26.8875,2.83519
2,18ss,104.472,101.088,8.3633,5.08556,44,19.4824,1.84842
2,18ss,121.244,92.8738,9.23332,4.31503,45,18.0383,1.66031
2,18ss,63.4474,104.617,10.2744,2.84569,44,15.4798,1.35463
2,18ss,76.8213,105.975,7.31437,3.42258,49,14.5937,1.50997
2,18ss,81.806,107.913,8.18501,3.60505,41,13.4072,1.58684
2,18ss,68.3673,112.538,9.13125,2.08458,44,3.23205,1.47269
2,18ss,98.5623,102.932,6.52098,4.22973,45,18.5967,1.75823
2,18ss,96.5679,107.339,7.68398,3.03393,39,6.49287,1.55731
2,18ss,85.0223,111.531,9.23725,2.24654,44,5.12684,1.47426
2,18ss,68.55,37.4968,14.22,1.93547,46,2.5265,0.90888
2,18ss,85.5934,42.9359,10.9128,3.01501,46,8.39059,1.41037
2,18ss,95.4418,47.9493,11.058,6.25743,49,18.0339,2.16668
2,18ss,98.4262,33.1835,14.1645,2.55436,54,3.21764,1.18245
2,18ss,93.5607,43.3361,12.8418,5.56538,47,19.8646,1.90059
2,18ss,111.841,46.4238,13.3991,10.0319,57,20.294,3.94561
2,18ss,63.0227,54.3379,8.11736,3.09493,45,14.7521,1.36336
2,18ss,63.1004,58.7719,13.4569,3.93191,46,23.1439,1.68605
2,18ss,59.6277,60.3701,13.6061,3.98282,50,18.995,1.87684
2,18ss,67.9562,59.673,9.47573,5.25837,43,21.3572,1.78248
2,18ss,82.9134,64.0911,9.14791,6.42077,52,28.2791,2.31461
2,18ss,68.3461,48.8261,12.5329,3.21713,49,8.22271,1.43418
2,18ss,69.2894,53.7151,12.1058,5.13487,47,20.5781,1.89431
2,18ss,81.243,50.823,13.1,5.92591,61,20.4833,1.96008
2,18ss,94.0102,55.9489,10.3184,6.88191,62,28.697,2.61024
2,18ss,95.7592,65.6584,10.8107,7.50911,57,28.2272,3.32097
2,18ss,87.2638,48.4998,11.5051,6.58912,59,20.2908,2.97006
2,18ss,88.9965,55.8542,12.8635,10.2715,51,28.3101,4.09995
2,18ss,91.6199,62.7567,12.5258,9.83683,55,26.8162,3.05542
2,18ss,104.261,54.0181,9.79068,9.22586,79,23.1659,2.30631
2,18ss,114.701,52.7745,8.77642,7.63607,136,15.947,2.72614
2,18ss,109.809,63.4045,11.8127,11.2252,155,32.7007,4.88516
2,18ss,118.778,55.7401,11.9767,7.02109,55,20.5421,2.57816
2,18ss,121.287,48.7969,13.878,5.08534,79,7.95934,2.16781
2,18ss,107.963,49.628,13.1641,16.0258,189,21.9989,7.68659
2,18ss,102.367,44.2697,4.35408,3.07795,38,5.82027,1.39854
2,18ss,59.9429,54.2102,2.61596,2.12563,58,6.53192,1.17446
2,18ss,65.8049,63.393,5.51112,3.73084,38,22.5154,1.56677
2,18ss,78.4045,65.9604,4.92653,4.34926,49,16.9356,1.65387
2,18ss,69.1742,50.7221,4.25232,2.43125,24,5.08542,1.23125
2,18ss,67.362,58.3046,4.63452,3.96437,41,18.9472,1.4189
2,18ss,84.9225,59.2718,3.05022,4.3273,44,17.0578,1.69655
2,18ss,94.1924,66.058,3.13043,5.1674,43,22.1897,2.07032
2,18ss,92.2801,58.6074,3.0101,6.33817,51,19.7938,2.60115
2,18ss,85.4232,51.5104,3.1708,3.07915,40,9.86225,1.48769
2,18ss,100.947,59.8254,5.564,5.2921,59,22.2624,1.75178
2,18ss,105.903,65.1805,4.00499,5.65365,49,21.8181,1.82179
2,18ss,106.487,55.751,4.00008,5.04295,43,15.236,2.12324
2,18ss,112.165,51.9099,4.18881,5.26723,46,11.4244,1.85008
2,18ss,118.037,59.768,4.34209,4.40188,45,11.584,1.70217
2,18ss,57.0846,68.0624,4.06699,3.12879,51,13.8385,1.29266
2,18ss,70.6038,76.3468,2.89642,4.16914,41,21.0165,1.56736
2,18ss,72.6415,70.5591,3.93834,4.76842,47,22.0537,1.71905
2,18ss,82.2287,69.5862,5.11108,5.25306,59,22.575,1.65299
2,18ss,93.4544,79.3907,2.19775,5.46695,48,23.0751,2.16716
2,18ss,95.6612,71.8789,4.32605,6.00775,53,23.656,2.36575
2,18ss,88.75,71.2844,5.7254,5.89436,53,26.501,1.81218
2,18ss,84.9367,81.8206,3.81489,5.24963,54,26.1336,1.76214
2,18ss,98.4102,76.9079,4.79627,8.66052,49,27.5296,4.87244
2,18ss,103.107,71.9737,3.24725,6.40454,63,29.2452,2.13556
2,18ss,110.172,74.6736,3.31564,6.11655,58,36.1263,2.15595
2,18ss,104.869,79.0224,3.64364,5.10861,52,25.0207,1.98858
2,18ss,110.612,82.6256,3.88186,5.47254,50,26.2613,3.09346
2,18ss,112.488,67.816,4.216,6.29728,54,26.6177,2.21884
2,18ss,116.408,73.1675,6.23491,8.13623,48,24.9794,2.74245
2,18ss,63.5776,87.5402,2.12745,3.58298,42,20.8297,1.68437
2,18ss,65.6101,92.6388,3.15694,3.16319,43,19.1103,1.38131
2,18ss,56.9471,85.2425,3.03873,4.27952,48,19.4911,1.35846
2,18ss,61.4664,100.205,4.87972,2.83337,62,15.926,1.21385
2,18ss,81.5915,98.7785,1.88843,3.7562,48,27.167,1.57042
2,18ss,79.8594,92.2522,3.38493,4.24042,46,23.0013,1.59275
2,18ss,74.814,98.1897,3.97138,4.05866,72,23.2728,1.50179
2,18ss,74.5246,89.24,5.34988,4.61361,44,21.6783,1.58269
2,18ss,87.9889,94.5216,1.71197,4.43238,48,26.141,1.64584
2,18ss,88.098,100.654,1.90135,3.68045,37,21.8177,1.43773
2,18ss,90.4228,86.216,3.75361,5.60473,46,20.0664,1.83402
2,18ss,95.6815,92.0942,2.98918,8.26573,47,22.8792,2.5125
2,18ss,97.6044,84.2917,2.76842,4.49275,39,15.6619,1.88007
2,18ss,99.3894,97.4068,3.19147,5.78422,49,21.4741,2.12192
2,18ss,101.789,89.5032,3.26838,7.24666,56,25.3693,2.18248
2,18ss,91.7,99.1017,4.75049,4.28797,47,19.9533,1.68134
2,18ss,105.131,84.6517,5.11249,5.58345,46,25.1957,2.14849
2,18ss,111.979,89.6185,4.88653,5.90107,56,27.8169,2.16287
2,18ss,105.968,93.0007,5.04628,6.00356,45,26.5881,2.27468
2,18ss,106.711,96.9226,5.11869,5.02317,49,19.5769,1.67821
2,18ss,111.053,101.993,4.65604,2.79519,38,6.52749,1.54666
2,18ss,121.289,97.9302,4.97943,2.4037,26,5.55728,1.42871
2,18ss,81.5534,105.299,3.60587,3.50862,54,15.4246,1.51668
2,18ss,71.9422,103.846,3.98477,3.01709,48,17.6765,1.30345
2,18ss,86.3504,114.68,4.20829,2.18068,39,2.95088,1.34432
2,18ss,103.439,107.141,3.15712,3.06667,30,5.58333,1.36667
2,18ss,74.7535,42.4442,9.34816,2.31673,42,3.30928,1.02537
2,18ss,76.9839,46.1979,9.7611,2.94569,45,6.07347,1.28106
2,18ss,94.0984,42.7662,6.7737,3.18116,39,7.13677,1.37411
2,18ss,88.3774,38.3306,6.77649,2.15624,43,3.25094,1.18924
2,18ss,114.103,42.2145,6.67335,2.78759,37,3.8927,1.3095
2,18ss,116.631,42.952,7.35239,2.9424,37,4.25559,1.57966
2,18ss,110.075,43.4281,8.06039,3.69183,47,7.68702,1.62771
2,18ss,104.316,45.8955,8.45717,5.67987,65,15.7553,3.17472
2,18ss,57.1482,56.9747,6.86008,2.8282,41,18.6009,1.25676
2,18ss,63.5817,64.652,7.63307,3.58605,45,23.3986,1.87889
2,18ss,76.1489,54.2976,5.16604,4.26517,46,15.5113,1.77296
2,18ss,64.615,63.955,1.20795,3.19635,40,20.092,1.32788
2,18ss,62.5431,59.1329,1.27204,3.86601,45,14.7382,1.38523
2,18ss,73.9588,61.4412,0.745516,3.86454,44,21.522,1.38438
2,18ss,76.3338,53.236,-0.305889,2.57781,32,6.60375,1.1232
2,18ss,79.4754,62.5334,1.07517,3.6679,42,13.9938,1.35322
2,18ss,87.6142,65.7486,1.72169,4.74638,43,18.3149,1.64237
2,18ss,59.3858,78.3268,-0.791052,3.10271,44,18.7001,1.3202
2,18ss,60.0293,71.8739,0.0260828,3.26546,46,18.4915,1.24125
2,18ss,63.6499,83.2422,-0.179275,3.51407,48,20.1129,1.84455
2,18ss,59.3506,65.1901,0.359623,2.66346,33,10.7202,1.25066
2,18ss,65.2074,77.091,0.842403,4.06953,47,20.9844,1.47148
2,18ss,70.6409,70.088,-0.590131,3.87119,41,20.31,2.4799
2,18ss,68.6283,82.0061,-0.250448,4.31968,46,18.3686,1.35743
2,18ss,73.8633,83.7358,-0.173121,5.16078,44,17.9663,1.65924
2,18ss,66.9038,67.7958,-0.063545,3.54804,50,16.8612,1.3848
2,18ss,74.7235,70.8639,-0.252728,4.08825,37,18.599,1.52526
2,18ss,74.1815,77.4305,0.643541,3.84025,42,19.0116,1.46354
2,18ss,84.2798,71.4413,1.38677,4.59612,50,21.1785,1.72455
2,18ss,79.9725,76.4597,1.62627,4.39514,45,20.5805,1.44321
2,18ss,79.7218,83.4398,1.57983,5.68079,46,23.6071,1.64505
2,18ss,88.0304,76.8522,1.73031,3.87555,52,25.6968,1.64135
2,18ss,56.8595,92.339,-1.29915,2.47849,40,15.543,1.22817
2,18ss,58.7108,98.3567,-0.98372,2.68229,40,15.3336,1.14756
2,18ss,69.7935,93.9763,-0.11478,2.74213,40,22.9287,1.37699
2,18ss,71.2393,88.6352,1.24935,4.10812,55,22.4155,1.4084
2,18ss,75.5739,93.8315,0.977219,3.77784,44,23.3502,1.43834
2,18ss,67.028,100.354,1.43624,2.84499,50,13.8845,1.27423
2,18ss,76.855,104.214,1.20966,3.13222,43,15.4364,1.37584
2,18ss,74.2616,109.695,1.51869,2.17263,41,6.36949,1.44777
3,18ss,76.9893,72.0337,15.3723,2.94049,36,13.2302,1.02693
3,18ss,71.0438,74.4732,19.1225,2.43617,19,11.5957,0.382979
3,18ss,85.3619,70.8246,15.5505,2.81755,35,8.45458,0.979686
3,18ss,103.501,72.2785,13.0291,4.11594,26,13.3478,2.02899
3,18ss,102.355,64.7281,13.2245,3.18676,45,10.0682,1.00044
3,18ss,65.8276,78.7108,15.741,2.52715,27,8.54641,1.24869
3,18ss,70.6984,84.7524,14.1446,2.88247,36,13.0288,1.06103
3,18ss,76.1104,81.4161,15.3174,2.65978,34,10.6382,1.28007
3,18ss,88.2881,81.7863,12.9083,2.61059,37,10.9115,1.05347
3,18ss,84.0756,80.1981,14.7181,2.69781,42,10.8191,1.01638
3,18ss,79.8133,75.9987,19.6203,5.95238,28,7.53742,1.34014
3,18ss,92.6829,86.2361,13.4652,2.45967,36,10.4667,1.15097
3,18ss,97.0478,81.4873,19.5333,2.13393,27,7.9375,0.955357
3,18ss,68.0711,89.1281,14.1991,2.13451,43,12.5529,1.17205
3,18ss,67.5735,95.6612,16.5062,2.2609,44,8.6445,1.13538
3,18ss,65.417,87.4311,22.4287,1.80416,42,7.80095,1.06132
3,18ss,75.6222,90.7979,19.4584,2.45583,45,10.7788,1.04674
3,18ss,70.2634,89.9578,21.3186,2.5753,39,10.0758,1.20542
3,18ss,87.4466,93.1122,13.3609,2.93641,43,11.4201,1.14706
3,18ss,79.7975,91.8597,16.7319,2.18179,41,10.7364,0.956371
3,18ss,89.3092,90.3658,17.3505,3.19874,33,10.3354,0.958856
3,18ss,83.0795,87.7993,22.8379,1.72174,29,8.94928,0.934783
3,18ss,102.552,89.5769,12.1216,2.77586,20,7.31897,1.25862
3,18ss,113.505,88.9643,12.0178,3.25498,37,8.80579,1.14083
3,18ss,66.7902,101.759,19.2776,1.68168,32,3.31585,0.995682
3,18ss,65.0996,74.4673,23.5979,2.6404,27,6.44395,1.00444
3,18ss,70.8898,78.3604,24.3579,2.3053,35,10.7082,0.893732
3,18ss,70.8442,84.9167,33.456,1.53293,19,3.30539,0.562874
3,18ss,72.4202,90.3535,4.61529,2.98354,45,16.1179,1.2505
3,18ss,77.1302,93.641,5.02464,2.98246,45,11.1028,1.28368
3,18ss,74.5537,89.827,10.1182,3.14988,56,12.5287,1.28238
3,18ss,85.8749,88.9767,1.93911,4.47727,44,13.4191,1.48448
3,18ss,82.5665,97.7247,10.4423,2.47112,53,11.7922,1.15528
3,18ss,91.5749,92.2277,4.02904,3.25228,40,11.1373,1.26626
3,18ss,98.2715,89.9854,5.78241,3.37993,35,13.8333,1.24541
3,18ss,97.2201,97.4688,6.17752,3.38382,47,11.2274,1.24451
3,18ss,102.915,91.0576,1.82924,6.85178,42,13.8165,1.8285
3,18ss,104.134,87.0431,5.7303,4.33333,34,16.3426,1.2671
3,18ss,110.725,92.4509,6.95817,4.45644,43,11.8114,1.34477
3,18ss,102.198,96.2585,8.93801,3.04817,43,10.0029,1.26815
3,18ss,112.918,93.8576,-0.724225,6.40999,38,14.656,1.60007
3,18ss,121.502,91.9181,0.78206,6.21356,37,15.7669,1.77511
3,18ss,114.998,92.4514,3.71832,4.88546,43,13.5783,1.34879
3,18ss,121.06,87.2642,4.37361,4.64451,33,9.28903,1.47468
3,18ss,127.426,89.2559,2.40044,8.69095,29,8.92053,2.16336
3,18ss,133.01,91.0748,4.00245,7.70509,94,9.05902,2.13765
3,18ss,131.127,96.2174,8.64713,2.86167,41,5.0327,1.42254
3,18ss,67.6389,99.2717,0.00286669,3.07407,48,13.1042,1.37487
3,18ss,66.7156,107.601,8.16061,1.72994,46,4.14198,1.17284
3,18ss,79.4669,106.631,1.33712,3.24225,54,14.8361,1.38868
3,18ss,72.5726,105.96,2.45031,2.51244,49,12.8149,1.39378
3,18ss,75.8572,102.101,6.69455,2.5359,41,10.9655,1.30438
3,18ss,76.1775,107.897,7.19495,2.1056,55,4.16158,0.941476
3,18ss,70.5321,99.5032,9.32698,2.63295,59,10.9188,1.17742
3,18ss,89.368,98.482,1.41535,3.39454,40,11.4094,1.39323
3,18ss,89.2237,106.853,2.1412,3.15579,47,11.2397,1.43002
3,18ss,85.5581,101.853,6.22962,2.64086,42,11.1231,1.2126
3,18ss,82.1635,105.612,9.69472,1.17035,31,4.47319,0.946372
3,18ss,98.9635,107.389,5.48077,2.71347,41,5.78524,1.50646
3,18ss,93.6801,100.148,6.05079,2.87115,57,14.3137,1.15883
3,18ss,93.2864,108.69,9.67322,1.65657,23,3.05051,1.92424
3,18ss,106.764,100.211,1.10145,5.58238,53,14.4571,1.7124
3,18ss,106.395,103.83,3.11048,7.35633,49,12.31,2.12355
3,18ss,116.273,106.952,0.85311,8.15486,145,13.3817,9.27564
3,18ss,117.911,99.5585,4.45803,5.77992,51,9.21708,2.10635
3,18ss,122.276,107.081,4.31116,2.61599,39,4.59579,1.72782
3,18ss,127.032,99.3406,0.665196,10.3626,123,8.42115,3.93146
3,18ss,70.9424,114.454,0.537026,1.89701,40,4.41379,1.40535
3,18ss,80.6789,115.706,0.169541,2.3535,44,4.66452,2.00901
3,18ss,87.6661,110.551,3.59955,2.44031,41,5.34245,1.51116
3,18ss,95.479,115.004,1.52343,2.27862,40,5.59586,2.42207
3,18ss,104.199,120.241,-1.3415,2.2285,50,4.66588,1.67903
3,18ss,116.293,114.878,-0.758295,2.0597,31,4.70556,1.96879
3,18ss,77.433,122.625,5.61743,1.6421,28,2.34484,0.759679
3,18ss,83.9467,121.914,-1.83167,2.34699,42,4.04655,1.55453
3,18ss,92.4962,121.065,-0.2205,2.5177,62,4.87477,1.93205
3,18ss,99.2939,121.443,4.37344,2.43333,16,3.66667,0.85
3,18ss,69.8316,50.0972,15.3064,3.82258,28,7.42473,1.17384
3,18ss,65.0269,56.8438,13.0778,2.39295,43,11.3536,1.1285
3,18ss,79.8092,62.1783,11.8015,2.79067,40,11.5724,1.10251
3,18ss,74.3049,62.8549,14.4275,2.65777,27,9.50392,1.10832
3,18ss,69.8475,62.0257,17.9048,2.09588,29,11.9206,0.889412
3,18ss,87.6731,59.771,13.6344,4.2,27,11.6296,0.562963
3,18ss,90.5254,63.1692,15.391,4.18919,14,17.1622,0.459459
3,18ss,66.1685,67.2788,13.2519,2.56313,41,10.8494,1.07065
3,18ss,68.972,32.2696,1.89729,2.39094,46,10.9407,1.02255
3,18ss,65.0596,38.7022,4.28403,2.1813,40,12.3439,1.04597
