no,stage,x,y,z,tbxta,sox2,thbs2,id3
3,18ss,106.952,133.03,-63.2202,2.17966,17,9.65922,0.770312
3,18ss,138.12,133.453,-65.5713,2.54567,62,14.0491,0.977565
3,18ss,145.568,134.724,-64.9785,2.52457,154,11.2109,1.05867
3,18ss,133.704,140.38,-64.9661,2.38588,34,8.38842,0.887034
3,18ss,133.212,146.507,-64.4859,3.11393,112,5.44083,0.605941
3,18ss,143.433,142.824,-64.0623,3.70321,86,5.61262,0.832115
3,18ss,152.644,136.885,-63.3686,2.85085,94,6.33645,0.794895
3,18ss,145.227,149.396,-62.1216,3.09692,70,13.444,0.84283
3,18ss,108.839,165.74,-64.8628,1.4107,17,4.85723,0.449073
3,18ss,107.288,161.195,-63.3853,1.81727,92,6.56824,0.619483
3,18ss,104.202,56.7849,-57.0277,2.77093,14,4.50263,1.04381
3,18ss,124.773,46.7531,-61.0305,3.29254,13,6.33839,1.39239
3,18ss,115.111,51.7563,-61.0867,2.39854,96,6.99754,1.28598
3,18ss,131.543,39.8425,-60.2607,2.06097,13,5.25153,0.490359
3,18ss,115.518,41.0274,-56.7389,1.69958,12,10.7613,0.460445
3,18ss,109.79,44.4389,-56.5517,1.5172,12,8.90487,0.379725
3,18ss,107.766,53.7113,-55.8594,1.98825,12,4.9167,0.993786
3,18ss,154.138,44.768,-61.6148,2.87678,29,14.7111,0.84084
3,18ss,150.713,55.171,-60.8227,5.78745,48,7.44712,2.78682
3,18ss,141.424,45.1982,-59.9548,2.59605,16,12.0043,0.960329
3,18ss,147.096,47.233,-59.0997,2.99349,14,9.41747,3.67084
3,18ss,134.832,44.8157,-59.1744,5.20348,14,8.74017,2.25692
3,18ss,141.104,38.0072,-57.0508,1.84369,12,5.89033,0.647708
3,18ss,133.454,55.2788,-56.8454,3.93652,13,6.65062,2.98326
3,18ss,165.447,54.7871,-57.6438,4.07808,64,11.4666,0.806167
3,18ss,157.322,51.5766,-57.0203,10.727,125,13.0446,4.81194
3,18ss,103.607,74.4161,-56.4659,2.35056,13,4.97439,1.62748
3,18ss,114.392,78.0621,-60.4928,2.55828,13,4.76801,1.96109
3,18ss,121.845,59.3243,-60.6399,2.4758,16,5.22119,1.62766
3,18ss,110.932,65.0116,-60.7097,3.29143,25,5.22709,2.83829
3,18ss,111.167,77.4736,-61.3897,2.66649,14,4.68503,1.69064
3,18ss,123.092,76.4765,-60.0257,5.12315,15,5.52619,1.65466
3,18ss,117.203,65.4543,-58.7479,4.48673,14,6.35313,2.76158
3,18ss,123.024,69.441,-58.4883,2.86619,44,4.82174,1.87473
3,18ss,131.411,70.3635,-57.9878,6.63128,16,5.2188,2.51152
3,18ss,126.319,61.4424,-57.9388,3.65067,14,8.65696,3.32478
3,18ss,129.159,78.4276,-57.7471,3.22804,13,4.71279,0.828972
3,18ss,113.345,58.3798,-56.6306,2.84296,15,4.92216,1.86423
3,18ss,140.735,64.1374,-61.5906,3.74285,20,8.2572,3.47206
3,18ss,155.724,62.6536,-60.2671,4.05219,31,9.10319,1.62012
3,18ss,153.735,68.9926,-59.9607,4.93997,16,8.07706,4.37459
3,18ss,133.047,74.3219,-60.1477,4.32919,17,5.13964,1.63033
3,18ss,156.686,58.7162,-58.6191,4.37543,16,8.11301,4.88734
3,18ss,134.85,62.3999,-58.4681,3.73907,15,9.1348,2.81095
3,18ss,144.01,81.5751,-58.4888,7.49086,14,7.18124,1.31116
3,18ss,148.523,74.0676,-57.8961,3.70398,18,7.17336,3.26463
3,18ss,146.819,65.5825,-56.7484,6.01633,35,6.78387,2.4922
3,18ss,163.66,58.4608,-60.8409,3.12542,19,7.91613,0.645735
3,18ss,179.228,75.8419,-60.4697,2.25964,15,4.79739,0.471181
3,18ss,162.464,71.7084,-60.7188,3.13896,29,7.05998,0.764592
3,18ss,163.394,64.6768,-59.0041,4.28482,30,11.521,0.840901
3,18ss,157.366,80.6855,-58.8626,5.0947,15,10.9444,3.50349
3,18ss,170.019,75.4951,-58.5351,4.1371,155,11.392,0.946689
3,18ss,158.214,70.2903,-56.9007,9.20876,46,10.0552,1.4748
3,18ss,104.77,86.1698,-59.517,2.44206,15,4.58523,1.00522
3,18ss,105.882,106.179,-57.3743,2.74245,13,4.40302,1.23599
3,18ss,104.94,84.8435,-67.9852,2.41749,15,5.01296,1.05033
3,18ss,104.187,104.008,-68.0121,2.21649,21,6.47771,0.725606
3,18ss,122.455,104.305,-71.4557,3.01852,43,18.7597,0.976395
3,18ss,113.394,102.535,-71.622,2.47769,17,6.45753,0.818251
3,18ss,130.117,87.4979,-71.2706,2.73998,17,10.424,0.948224
3,18ss,128.075,95.3303,-69.7852,2.70255,19,9.65443,1.11815
3,18ss,119.021,95.0746,-69.7074,3.98076,17,7.68981,0.939141
3,18ss,128.05,103.104,-68.5064,2.80829,17,11.7242,0.902084
3,18ss,124.863,87.5981,-67.6298,3.34912,16,7.05728,1.12737
3,18ss,118.096,84.2502,-66.375,3.15488,15,5.42744,0.942771
3,18ss,119.348,102.39,-67.2414,2.74206,16,9.04586,0.986076
3,18ss,153.576,101.648,-70.0531,2.4239,24,8.2779,0.756193
3,18ss,148.825,97.5505,-69.4141,2.64074,17,11.3572,0.925161
3,18ss,148.102,91.0622,-69.2912,3.08224,22,20.9944,1.16047
3,18ss,153.748,87.7437,-68.0562,3.03587,19,9.12329,0.966521
3,18ss,145.891,102.79,-66.7203,2.98559,17,16.2809,1.03962
3,18ss,157.486,92.5453,-69.0141,2.54827,25,7.46722,0.772578
3,18ss,167.793,96.3334,-69.0285,2.42702,17,6.62506,0.71154
3,18ss,161.996,96.5003,-67.2804,2.72328,17,6.94667,0.827865
3,18ss,106.336,112.608,-70.433,2.42259,30,7.78114,0.728062
3,18ss,105.485,122.368,-69.6257,3.01509,18,6.08844,0.669479
3,18ss,103.72,130.948,-66.9474,2.09781,21,5.6734,0.766628
3,18ss,115.716,123.807,-69.9868,2.60925,19,8.75386,0.80782
3,18ss,121.33,110.975,-70.137,2.48806,18,9.27697,0.762694
3,18ss,118.246,132.214,-69.507,2.49909,19,10.4121,0.837341
3,18ss,112.893,131.866,-68.8761,2.53711,47,9.69484,0.85487
3,18ss,127.606,110.229,-68.4897,2.63,23,8.78946,0.801703
3,18ss,123.987,127.868,-68.3214,2.55136,19,13.8889,0.931122
3,18ss,118.844,128.213,-68.307,2.54722,22,12.072,0.898806
3,18ss,120.853,121.128,-67.4697,2.23701,22,7.9015,0.724157
3,18ss,128.294,121.711,-67.1599,2.52055,16,11.5293,0.811602
3,18ss,126.206,112.589,-66.6581,2.69205,15,8.17424,0.799275
3,18ss,129.299,126.673,-66.6873,2.66617,68,14.9168,0.920043
3,18ss,138.05,114.928,-68.4092,1.9704,34,5.97679,0.553702
3,18ss,149.344,119.073,-65.1576,2.70697,38,12.0954,1.00521
3,18ss,110.595,147.581,-69.3184,1.55304,17,4.41895,0.568534
3,18ss,103.883,46.7193,-62.2366,1.44942,11,4.24274,0.26978
3,18ss,117.95,56.7732,-66.3151,2.49077,26,6.79885,1.23517
3,18ss,111.419,49.605,-65.495,2.01991,13,7.04226,0.541929
3,18ss,116.593,45.3307,-64.2445,2.02447,16,10.5502,0.571752
3,18ss,105.96,50.7912,-61.9792,1.73879,13,9.11512,0.441134
3,18ss,121.177,52.9362,-63.2367,3.5522,13,7.15667,2.204
3,18ss,123.201,42.107,-62.3514,1.92388,12,8.14646,0.479729
3,18ss,129.142,50.3783,-61.8913,3.41524,15,6.12595,2.92788
3,18ss,143.988,55.4472,-65.8133,7.35553,21,8.11631,4.94265
3,18ss,135.767,42.1513,-64.3356,2.26289,13,7.01911,0.549325
3,18ss,144.313,42.6035,-64.9625,2.04975,21,10.2038,0.613223
3,18ss,134.722,51.8917,-62.5815,6.22829,17,6.49918,4.79829
3,18ss,139.949,51.747,-63.3354,6.43258,12,7.94355,4.20265
3,18ss,149.641,50.6121,-62.3648,3.49497,30,8.70624,1.29181
3,18ss,157.692,51.1072,-62.7892,3.01099,130,11.0039,1.28372
3,18ss,105.874,60.6537,-65.3948,2.23914,13,5.06135,1.49741
3,18ss,105.768,78.5635,-61.0339,3.5274,12,5.59683,1.62488
3,18ss,119.631,65.7816,-66.3397,3.05186,12,5.53835,1.85234
3,18ss,124.92,71.326,-65.066,2.95978,56,6.0514,2.08771
3,18ss,129.006,79.2374,-65.188,4.3637,16,7.25459,1.4425
3,18ss,107.346,71.1629,-64.4558,3.92237,21,7.06669,1.55537
3,18ss,127.428,63.8086,-64.0354,2.75154,14,6.1938,1.57775
3,18ss,111.02,58.4445,-63.1287,2.51293,76,6.08093,1.78545
3,18ss,114.964,71.1432,-62.7513,3.06595,15,5.64946,1.90634
3,18ss,136.423,59.0134,-65.38,3.34781,14,14.5008,2.60697
3,18ss,148.052,73.3461,-64.9941,4.14499,16,10.3593,3.31001
3,18ss,141.39,76.1077,-64.7904,4.25113,16,8.38205,1.84972
3,18ss,134.555,79.0564,-63.6521,3.02262,17,6.03495,0.979384
3,18ss,150.172,63.9582,-63.0012,4.81809,21,8.92839,2.75301
3,18ss,148.468,82.6433,-63.3845,6.9517,16,8.2643,2.94943
3,18ss,144.981,66.7427,-63.6017,9.05695,44,9.69589,4.71352
3,18ss,136.242,69.6397,-63.0224,4.13891,20,7.38711,3.6568
3,18ss,146.821,59.1019,-62.6615,5.09665,26,6.73935,3.37511
3,18ss,153.985,77.6417,-61.8114,5.25278,17,7.95349,1.85712
3,18ss,156.931,59.1169,-65.9884,2.58161,17,13.5059,0.946277
3,18ss,157.544,70.7951,-65.805,3.0369,48,10.0447,1.04074
3,18ss,163.319,58.321,-66.5956,1.96128,16,5.77543,0.459574
3,18ss,161.343,65.4145,-64.1692,2.92878,17,9.19253,0.772651
3,18ss,161.588,77.2552,-63.2968,3.26585,25,26.0877,1.23564
3,18ss,165.931,80.655,-62.6052,3.96594,77,11.0504,1.0479
3,18ss,106.21,95.0733,-65.7761,2.75157,17,5.15989,0.957284
3,18ss,130.881,85.8597,-65.8203,3.38134,76,8.42745,1.84242
3,18ss,109.946,88.9357,-65.4805,2.8745,76,4.65445,1.16982
3,18ss,114.388,96.8913,-65.7169,2.54012,13,6.72814,0.888236
3,18ss,114.487,106.879,-64.9329,2.4598,17,5.67103,0.979002
3,18ss,124.755,97.1881,-65.0364,4.37902,36,8.03932,2.43894
3,18ss,109.124,104.967,-64.3434,2.21513,21,6.80857,0.617739
3,18ss,126.919,92.6349,-63.6367,3.02754,16,7.4603,1.7018
3,18ss,104.995,64.6615,-72.0785,2.69759,21,6.80838,0.942185
3,18ss,105.986,70.2713,-72.086,2.65008,21,5.90739,0.782846
3,18ss,128.168,71.6455,-75.5175,3.31291,51,7.24879,1.41077
3,18ss,125.062,77.236,-75.2752,2.78257,22,5.99243,1.14641
3,18ss,122.816,69.2708,-74.4497,3.62804,17,8.4588,3.2955
3,18ss,121.065,61.1609,-73.1827,3.01114,14,7.00646,1.39713
3,18ss,107.046,78.5443,-72.9077,2.8216,35,5.51752,0.861798
3,18ss,116.226,65.4257,-72.3237,2.93864,20,6.31888,2.24345
3,18ss,126.851,64.1276,-71.8776,3.66249,17,6.39121,2.90046
3,18ss,144.46,68.183,-75.6414,2.97111,18,16.9731,1.07961
3,18ss,150.553,76.2371,-75.2589,2.08763,14,6.92094,0.584073
3,18ss,153.832,73.7706,-74.8988,1.96398,13,4.65319,0.526256
3,18ss,148.902,65.1022,-74.5148,2.71729,31,12.8463,0.925659
3,18ss,145.207,59.2584,-73.8914,2.83748,22,12.7396,1.09466
3,18ss,133.517,68.3194,-72.2092,3.4269,17,9.47128,2.21607
3,18ss,103.508,102.258,-74.9086,2.56467,19,6.6427,0.75082
3,18ss,124.515,106.675,-75.8202,2.04521,15,6.10919,0.618086
3,18ss,118.627,100.629,-75.0265,2.80666,16,19.4848,1.06002
3,18ss,115.488,84.2785,-75.162,2.79558,15,5.41237,1.9161
3,18ss,112.939,89.3484,-75.2017,2.95956,52,6.86869,1.63307
3,18ss,125.353,89.8691,-74.6884,3.0845,52,13.1784,1.00108
3,18ss,107.875,98.4653,-74.6616,3.40098,14,6.10116,1.58607
3,18ss,120.788,82.393,-74.3236,3.14351,19,6.23367,1.31497
3,18ss,123.11,96.7814,-73.0261,2.75854,19,13.4221,0.965517
3,18ss,121.43,85.9482,-72.6658,2.83654,21,6.2831,1.27609
3,18ss,108.499,106.213,-73.3601,2.49713,42,7.40001,0.909109
3,18ss,107.02,90.0383,-72.1583,3.02373,15,5.97816,0.846589
3,18ss,112.119,95.4325,-72.1928,3.24912,27,5.77457,0.923982
3,18ss,141.584,91.6562,-72.2209,2.02962,16,5.73694,0.565913
3,18ss,162.959,86.8993,-71.9004,2.16567,18,4.96162,0.554318
3,18ss,104.598,120.035,-75.4437,2.49629,17,14.217,0.827115
3,18ss,104.204,126.228,-74.7736,2.58346,18,18.4474,0.963941
3,18ss,107.98,113.205,-76.1665,2.52897,23,13.5233,0.840178
3,18ss,117.442,108.636,-74.8844,2.81859,27,20.4013,1.00875
3,18ss,113.057,110.014,-75.0954,2.56031,22,11.1106,0.82919
3,18ss,110.238,127.864,-73.0697,2.42586,25,11.4107,0.773381
3,18ss,112.47,116.77,-72.0186,2.45281,16,9.85401,0.75015
3,18ss,114.021,125.89,-72.8553,2.48288,16,9.01522,0.825581
3,18ss,107.066,133.944,-71.2182,2.27292,21,11.1952,0.739728
3,18ss,105.787,55.2207,-70.4486,2.30514,14,9.25683,0.611551
3,18ss,116.211,51.9173,-70.8141,2.24544,15,10.1616,0.690891
3,18ss,131.409,46.627,-68.4195,2.23865,17,5.41514,0.613595
3,18ss,125.693,45.8622,-67.5141,2.04559,16,7.2395,0.546187
3,18ss,130.687,54.8913,-67.9891,8.13049,13,10.2532,3.71418
3,18ss,122.923,40.6348,-67.0111,1.68171,31,4.77766,0.371881
3,18ss,148.577,45.1667,-69.5625,1.91593,16,5.10622,0.435388
3,18ss,138.752,47.5098,-69.2278,2.32697,14,6.72754,0.755446
3,18ss,147.229,52.1725,-69.4062,2.94279,40,9.11142,0.915554
3,18ss,115.32,58.6696,-71.3514,2.45024,43,5.71107,1.08648
3,18ss,110.211,60.0627,-70.3811,3.23057,64,7.86583,2.91251
3,18ss,116.641,75.4765,-70.2554,3.03471,26,5.65905,1.21553
3,18ss,125.082,58.1629,-70.3861,7.31932,14,6.99598,2.17576
3,18ss,128.592,74.619,-69.7356,6.93896,16,6.78405,1.53785
3,18ss,109.913,74.0272,-69.5198,6.05859,84,6.53892,3.70141
3,18ss,124.395,80.1501,-69.1488,2.79006,16,5.28573,1.14169
3,18ss,112.896,68.0669,-67.5724,3.04799,17,10.6612,1.5592
3,18ss,110.879,81.4786,-67.2022,2.35549,21,7.80156,1.58669
3,18ss,121.253,78.9026,-66.8757,2.51234,19,4.74433,1.08269
3,18ss,132.793,61.9522,-71.8627,4.31111,15,18.0734,2.15364
3,18ss,132.745,78.8451,-70.923,2.79206,72,9.29841,1.80451
3,18ss,136.037,64.1531,-70.8686,3.70386,31,20.823,2.21708
3,18ss,137.741,80.7962,-71.1318,2.86546,33,10.5239,1.08422
3,18ss,149.143,70.425,-70.7631,3.18206,21,16.8841,1.3868
3,18ss,145.02,78.8275,-70.4981,3.18104,18,18.1026,1.17518
3,18ss,136.962,73.0753,-69.9996,3.44963,44,6.26131,2.4328
3,18ss,150.547,82.1117,-69.985,3.07417,37,15.1041,1.13343
3,18ss,142.662,62.3283,-69.9309,3.62018,25,10.3481,2.57595
3,18ss,153.723,74.1011,-69.7413,2.89963,25,9.929,1.05206
3,18ss,153.781,65.0067,-68.737,3.12623,16,22.264,1.26558
3,18ss,151.683,57.2803,-68.5079,3.17862,17,15.2495,0.963273
3,18ss,141.562,68.983,-67.5282,5.57411,24,6.8539,3.31879
3,18ss,156.235,79.1971,-67.5319,2.92122,17,10.2492,1.01254
3,18ss,168.423,70.378,-68.0018,2.04079,15,4.71702,0.474379
3,18ss,120.489,55.6343,-80.5528,2.10136,22,6.17739,0.586709
3,18ss,123.178,62.3241,-80.511,2.42992,15,7.03934,0.79541
3,18ss,123.134,81.8257,-80.3403,2.66632,24,8.96085,0.927102
3,18ss,130.767,71.4621,-80.4413,2.41176,17,6.85691,0.740998
3,18ss,108.397,60.185,-80.1558,2.46,16,14.2154,0.783204
3,18ss,110.221,74.1792,-79.0907,2.13856,69,5.8243,2.22254
3,18ss,107.348,78.3312,-79.6898,2.44846,52,6.73006,0.78899
3,18ss,116.435,76.3778,-78.6886,2.61861,40,6.69255,1.12207
3,18ss,118.747,70.1189,-77.6437,2.36919,83,6.80223,1.23928
3,18ss,130.665,63.0083,-77.5064,2.66618,19,10.9091,1.06837
3,18ss,111.726,67.469,-77.3038,2.22883,17,6.07939,1.03527
3,18ss,113.998,57.8539,-77.3804,2.26998,56,8.24815,0.719138
3,18ss,140.952,59.3466,-79.447,2.33977,17,6.92266,0.699236
3,18ss,138.272,64.2526,-77.8394,2.72903,17,11.5154,1.03972
3,18ss,134.755,79.4574,-77.6003,2.68676,20,16.8285,1.00312
3,18ss,139.883,73.3564,-76.6366,2.49666,19,9.39635,0.757256
3,18ss,103.871,100.385,-80.6178,2.54292,16,7.64461,0.784781
3,18ss,104.855,86.5095,-78.8069,2.60932,29,8.28627,1.3101
3,18ss,103.871,95.0582,-77.4726,3.22616,40,7.14827,0.787451
3,18ss,113.176,87.5652,-81.318,2.62745,18,12.2311,0.950967
3,18ss,108.179,92.4357,-81.5106,2.4385,19,11.1046,0.825327
3,18ss,109.202,102.612,-79.0403,2.7589,23,15.4436,0.996558
3,18ss,109.483,84.4421,-78.8774,2.5518,21,8.09051,1.22301
3,18ss,118.925,88.9519,-78.3806,2.63087,26,7.37879,0.906379
3,18ss,116.271,95.8283,-77.8367,2.6675,27,8.95097,0.797958
3,18ss,128.648,83.733,-77.9057,2.74573,32,8.76163,0.895207
3,18ss,114.415,104.425,-77.7097,2.71465,18,14.9229,0.94169
3,18ss,105.355,108.021,-78.9203,2.82013,15,10.9124,0.981775
3,18ss,122.872,54.2794,-74.3701,2.57957,15,17.388,0.962323
3,18ss,130.547,52.9411,-73.7396,2.51808,20,8.1441,0.777353
3,18ss,138.364,54.7966,-74.6888,2.67133,18,12.1313,0.883982
3,18ss,105.78,67.6153,-84.3135,2.44005,20,6.76288,0.721301
3,18ss,111.518,71.3707,-85.3249,2.19456,20,9.19965,0.757599
3,18ss,107.228,80.174,-84.2743,2.66513,84,14.0209,0.901853
3,18ss,117.613,67.4552,-83.1647,2.68653,18,9.52366,0.927307
3,18ss,117.5,77.5526,-83.4522,2.37615,17,7.37637,0.794441
3,18ss,124.153,72.8248,-82.0866,2.50627,149,11.4593,0.989253
4,18ss,109.201,126.658,53.5615,2.82553,53,3.47012,3.18585
4,18ss,110.481,117.149,57.3243,2.70988,47,3.57258,3.1077
4,18ss,120.006,128.777,55.1957,2.74232,65,4.09776,4.18329
4,18ss,114.59,121.16,56.781,5.19565,55,3.50173,3.42072
4,18ss,119.523,122.878,58.568,2.41282,61,4.09939,4.80903
4,18ss,125.317,125.795,58.2661,2.79888,52,3.98427,4.21159
4,18ss,129.453,120.651,53.3282,3.20297,41,3.43953,4.78934
4,18ss,133.527,123.073,57.5162,2.15854,57,4.01647,4.02415
4,18ss,137.688,125.003,57.3007,2.17951,55,4.42117,3.98918
4,18ss,129.667,120.863,60.5064,2.6522,53,3.76806,3.40365
4,18ss,135.88,127.27,63.4174,1.91115,47,5.20911,3.36941
4,18ss,135.322,120.767,63.1809,2.14624,62,3.90279,4.23767
4,18ss,145.525,126.692,55.9449,2.15167,50,4.31485,3.06212
4,18ss,142.352,122.514,55.9859,3.29336,49,3.92076,4.58739
4,18ss,146.674,118.128,57.8534,2.14596,44,3.50251,6.10227
4,18ss,140.87,119.309,62.0863,3.29539,50,3.60225,3.39554
4,18ss,151.095,117.772,62.4301,1.74667,51,4.51726,2.85391
4,18ss,142.387,123.696,63.3118,2.37782,50,4.46469,3.33582
4,18ss,148.747,124.732,66.1395,1.89764,82,4.09576,2.72381
4,18ss,154.345,118.365,55.3688,2.10724,45,3.81075,3.26374
4,18ss,114.93,133.338,53.9419,2.38058,93,3.72953,4.30026
4,18ss,123.526,137.981,55.7027,2.38972,88,3.91192,3.50168
4,18ss,123.766,133.8,57.3914,2.16219,59,4.01722,3.84812
4,18ss,131.213,131.097,56.7527,3.14975,112,4.7338,5.28663
4,18ss,136.743,139.249,56.8355,2.61046,185,4.65099,3.17364
4,18ss,131.953,141.122,59.3769,2.26003,128,6.18039,3.30184
4,18ss,135.237,132.886,59.1117,2.2575,51,4.99378,3.21779
4,18ss,129.271,132.897,60.7583,2.35017,50,6.24175,3.45791
4,18ss,144.697,135.44,54.557,2.64084,129,4.92668,3.08668
4,18ss,144.625,130.182,60.239,1.87345,84,3.59132,2.70701
4,18ss,148.329,141.143,59.5445,2.09719,87,4.29354,2.86869
4,18ss,125.285,144.965,53.0637,2.09481,213,4.0587,5.1475
4,18ss,127.567,149.442,53.7426,2.10208,230,4.05851,4.78494
4,18ss,130.653,150.003,55.8505,2.29383,231,4.69894,5.06888
4,18ss,130.511,143.167,55.4712,2.34558,210,4.6864,4.26697
4,18ss,137.337,150.892,56.0414,2.48223,254,4.8185,3.25113
4,18ss,151.576,155.322,56.2863,2.1838,76,6.65733,3.01911
4,18ss,144.972,154.135,55.5938,3.06676,192,21.9837,4.13686
4,18ss,143.036,146.909,57.9855,2.26448,186,6.66326,3.32536
4,18ss,129.293,156.68,52.2786,2.63982,239,4.64604,3.26428
4,18ss,132.491,159.82,53.82,3.469,247,5.57923,3.2425
4,18ss,139.039,157.019,53.3571,5.96862,254,5.40212,3.29379
4,18ss,138.602,165.925,55.4792,3.15209,196,10.5005,3.50523
4,18ss,139.09,157.703,57.967,3.48172,228,7.09298,3.05087
4,18ss,146.997,158.712,53.7825,2.43196,153,12.487,3.43836
4,18ss,140.522,173.247,53.0098,2.43785,71,10.6618,3.48016
4,18ss,150.767,109.917,72.1955,1.57022,51,3.2496,2.41725
4,18ss,109.936,147.95,36.8915,2.09002,176,3.58594,3.40543
4,18ss,109.843,143.442,43.8126,2.31291,154,3.54262,3.75508
4,18ss,110.658,149.577,43.081,2.21436,153,3.87926,3.40405
4,18ss,107.413,154.141,46.5117,2.118,229,4.13949,2.86633
4,18ss,112.911,144.751,47.0673,2.23511,126,3.72649,4.69267
4,18ss,111.666,150.848,47.1378,2.18069,254,4.00452,3.64636
4,18ss,110.761,143.463,51.4511,2.16952,186,3.68448,3.55513
4,18ss,118.935,149.357,37.7295,1.96533,199,3.56863,3.16709
4,18ss,122.822,153.294,38.8842,1.9676,205,3.80981,3.55167
4,18ss,116.229,154.261,44.0294,2.19793,218,4.16488,3.18413
4,18ss,125.519,146.189,44.5073,2.07758,194,3.90576,4.36315
4,18ss,120.381,151.896,48.2821,2.32096,243,4.23069,3.55575
4,18ss,120.026,146.134,48.1542,2.07256,220,3.75413,3.46953
4,18ss,114.684,149.192,51.5493,2.36122,141,4.11873,3.53585
4,18ss,123.07,152.333,53.2698,2.66068,247,4.36093,3.56251
4,18ss,126.957,147.147,36.1845,2.08732,204,3.44781,3.24155
4,18ss,132.523,147.171,36.4493,2.14516,176,3.41579,3.70591
4,18ss,136.327,144.276,39.1389,1.84448,175,3.18414,3.50059
4,18ss,138.618,153.461,41.3004,2.47547,210,3.86074,3.25023
4,18ss,128.19,151.297,41.8562,2.08081,169,3.97395,5.54561
4,18ss,133.357,151.087,47.9971,2.01874,247,4.00797,3.58959
4,18ss,127.496,154.057,48.3594,2.33496,222,4.4491,4.52607
4,18ss,134.984,143.206,49.5493,2.01787,231,3.6883,3.23831
4,18ss,135.789,154.9,51.3296,2.83826,241,4.21308,3.76942
4,18ss,136.988,147.506,52.2376,2.42311,195,4.24481,3.20611
4,18ss,151.009,152.683,37.4056,5.95914,253,5.9271,5.27472
4,18ss,139.786,142.003,38.2609,1.96289,114,3.08776,3.19736
4,18ss,151.637,144.227,39.6579,5.99853,203,3.68617,2.99282
4,18ss,143.736,153.793,42.3349,5.15232,233,4.66458,2.85739
4,18ss,140.688,146.421,43.0601,2.54283,186,3.49355,3.03482
4,18ss,148.739,147.877,44.8141,6.45499,241,4.85164,3.24381
4,18ss,148.823,152.35,45.5937,8.81471,246,10.2652,3.28584
4,18ss,145.595,142.99,45.347,3.02722,152,3.41754,2.73493
4,18ss,143.578,148.385,51.6509,3.21571,241,5.19708,3.27276
4,18ss,140.34,143.643,52.7199,2.78994,233,3.88468,3.02045
4,18ss,152.802,148.739,51.5852,2.30726,248,6.26447,3.02526
4,18ss,152.561,143.276,53.0682,2.29005,124,4.79719,2.98633
4,18ss,156.646,144.384,38.7358,4.82585,228,5.40839,2.78298
4,18ss,163.104,150.524,40.8702,1.84704,62,11.3906,2.97346
4,18ss,160.495,147.745,44.7035,2.00331,51,8.7133,2.95219
4,18ss,157.661,143.838,47.0076,2.36683,57,6.27597,3.10533
4,18ss,155.614,152.209,48.4099,2.25898,109,13.868,3.53818
4,18ss,108.762,156.743,35.1889,2.03736,231,3.79123,2.88139
4,18ss,107.667,163.539,39.3949,2.22395,226,4.43266,2.90603
4,18ss,112.638,158.905,40.1324,2.33927,235,4.33921,2.96686
4,18ss,107.367,160.626,45.2626,2.30283,244,4.65113,3.00658
4,18ss,110.854,165.088,46.4754,3.44329,187,4.38033,3.27324
4,18ss,125.246,160.723,35.7348,2.51777,213,4.36067,2.93659
4,18ss,123.849,165.847,37.3573,2.98838,249,4.5861,2.80889
4,18ss,118.5,162.356,38.9697,2.35486,242,5.48782,3.66819
4,18ss,121.449,157.971,41.0947,2.12413,221,4.43417,3.29474
4,18ss,114.434,167.325,42.6486,3.03392,239,4.81196,3.09778
4,18ss,120.399,166.805,45.4423,3.81313,243,4.66642,3.12345
4,18ss,114.643,160.996,45.893,2.71142,232,4.56974,3.18418
4,18ss,126.727,166.786,47.5795,4.04466,254,5.41493,3.14023
4,18ss,119.602,163.044,47.9379,2.76044,220,4.93393,3.24513
4,18ss,116.922,158.148,49.6953,2.35961,225,4.66971,3.39083
4,18ss,122.042,157.968,50.009,2.5139,240,4.83038,3.32939
4,18ss,123.105,164.263,50.7699,3.60316,233,4.80949,3.11646
4,18ss,131.296,160.987,35.4011,2.78804,163,4.97822,3.35846
4,18ss,136.494,160.914,37.3075,4.29065,235,4.52241,3.14057
4,18ss,128.344,156.441,38.12,2.1945,228,4.03721,4.21779
4,18ss,135.651,167.997,38.937,8.54714,229,7.49176,3.05613
4,18ss,136.256,165.774,44.3546,8.67726,254,7.16072,3.07991
4,18ss,130.054,159.516,46.0443,2.72608,216,4.58562,3.64223
4,18ss,132.465,162.605,49.1335,3.91962,251,5.42092,3.64411
4,18ss,137.326,162.9,52.6747,7.12734,254,6.64797,3.44788
4,18ss,147.458,158.774,34.8452,9.67957,198,4.58948,4.54371
4,18ss,141.525,160.382,35.9786,4.78145,231,5.99945,3.05472
4,18ss,145.684,162.009,40.5855,7.33116,247,7.76121,4.1832
4,18ss,149.961,167.065,41.8893,2.23303,54,11.2427,3.22648
4,18ss,152.278,159.743,45.052,2.21662,177,8.27786,3.10889
4,18ss,141.149,163.439,46.6181,5.82102,249,7.22957,5.23642
4,18ss,145.702,157.511,46.5593,7.17374,254,9.75591,3.59723
4,18ss,148.51,165.833,49.5289,2.31685,54,12.4538,3.47561
4,18ss,151.604,158.886,50.6177,2.23962,54,6.78447,3.06046
4,18ss,156.258,160.913,35.6749,1.71006,54,7.95267,2.71992
4,18ss,160.246,159.075,37.348,1.6186,51,5.18523,2.39657
4,18ss,155.807,159.93,42.217,1.84515,53,8.50299,2.81162
4,18ss,160.37,160.278,43.3335,1.6077,46,4.26438,2.19769
