no,stage,x,y,z,tbxta,sox2,znf703,cdh6
4,18ss,104.665,122.08,14.4846,7.21137,25,10.1487,1.83067
4,18ss,110.541,123.693,17.0098,7.0542,23,9.34409,1.7217
4,18ss,100.228,134.147,19.2494,6.4597,24,7.00168,1.88113
4,18ss,109.533,130.76,19.0322,8.96063,19,8.68828,2.01343
4,18ss,112.347,121.105,21.1328,3.95084,23,9.47435,1.11159
4,18ss,100.497,129.02,20.3187,4.01821,20,6.92783,1.2457
4,18ss,107.8,120.597,22.9911,2.34448,17,11.582,0.917664
4,18ss,106.786,133.121,22.2242,6.19195,21,11.3548,1.92595
4,18ss,105.74,127.792,24.831,3.05106,17,8.68662,0.973592
4,18ss,106.239,123.202,27.8391,1.72753,24,8.32099,0.755212
4,18ss,112.165,123.963,28.9417,1.83314,20,10.7899,0.742597
4,18ss,119.945,123.26,18.7383,6.76187,25,9.82566,1.6535
4,18ss,126.121,124.29,19.5505,9.04913,21,9.44615,2.19305
4,18ss,115.324,125.502,19.8878,6.29909,20,10.6518,1.57818
4,18ss,121.216,132.843,23.3384,10.24,21,9.65485,2.5457
4,18ss,123.171,122.295,24.6687,3.98413,18,10.9346,1.05935
4,18ss,116.351,130.59,24.9923,5.55718,26,10.4217,1.46698
4,18ss,112.544,134.288,25.6451,4.7112,21,10.6312,1.6848
4,18ss,124.93,131.233,27.6278,4.25323,18,9.30497,1.31015
4,18ss,140.187,124.387,19.5257,12.1144,24,11.564,2.52724
4,18ss,134.066,125.165,21.2888,10.5068,18,11.3276,2.18104
4,18ss,126.936,131.821,24.4292,9.28144,23,9.12162,2.05922
4,18ss,134.242,133.971,24.6433,6.87676,21,11.5156,1.75759
4,18ss,141.899,131.012,24.3269,8.95436,20,8.14863,2.09362
4,18ss,137.493,129.265,24.8937,8.78851,23,9.06161,2.1687
4,18ss,129.383,125.413,26.4444,5.67078,16,11.361,1.45195
4,18ss,156.78,128.502,15.6542,7.07016,29,12.6259,2.31286
4,18ss,149.069,121.552,19.2712,9.23549,17,9.84228,2.12486
4,18ss,146.512,125.864,22.0037,10.9865,16,7.99662,2.18581
4,18ss,146.636,130.558,23.6143,9.27754,18,8.61158,2.1822
4,18ss,144.9,133.287,26.2878,7.70886,13,8.02532,1.46835
4,18ss,163.96,132.031,12.4749,7.17491,36,12.6724,2.53589
4,18ss,157.535,132.551,17.387,8.10411,43,14.3042,2.89095
4,18ss,95.8007,147.581,18.2801,1.56558,64,4.11149,6.63877
4,18ss,94.3475,144.707,30.4946,0.859601,24,4.45599,1.34794
4,18ss,107.219,138.723,12.2989,27.6641,21,5.15776,5.72692
4,18ss,110.505,148.18,17.5974,4.90228,59,5.23293,7.64397
4,18ss,107.34,147.719,19.9082,2.53465,50,6.46057,7.98899
4,18ss,99.6746,148.188,21.458,1.04065,35,3.95455,4.83613
4,18ss,103.316,136.755,23.7797,2.93565,22,7.10546,1.4845
4,18ss,97.2312,141.198,24.8074,1.84894,26,4.34045,1.83173
4,18ss,99.228,137.337,24.4834,2.09998,24,6.40998,1.33281
4,18ss,103.491,140.723,27.194,1.76456,24,9.00251,1.38253
4,18ss,108.255,143.879,27.9199,1.10709,28,5.20843,1.73283
4,18ss,108.858,138.935,28.3015,1.93605,21,9.23665,1.19257
4,18ss,112.728,142.142,12.7828,19.5439,24,4.32223,4.56158
4,18ss,125.034,139.32,13.0791,19.5124,26,4.20506,4.17738
4,18ss,120.533,140.064,14.6276,19.5965,25,4.38607,4.35483
4,18ss,115.422,149.251,19.2318,2.09719,48,3.96581,5.82308
4,18ss,117.877,149.017,23.1595,1.29003,44,5.58649,2.49072
4,18ss,122.928,138.514,25.2416,6.23863,24,9.26032,2.17775
4,18ss,117.498,135.407,25.7208,4.91348,21,10.7072,1.77637
4,18ss,112.587,142.934,28.8407,1.31338,23,8.92472,1.47211
4,18ss,120.612,138.561,29.9514,2.91698,26,9.00903,1.35048
4,18ss,129.049,145.345,13.2172,19.6627,25,5.86162,4.39677
4,18ss,134.246,144.745,13.2776,22.811,26,5.98021,4.8265
4,18ss,130.624,139.724,16.9875,15.8151,24,4.84514,3.6244
4,18ss,141.984,143.923,21.8663,7.572,39,8.99333,4.26233
4,18ss,138.898,146.831,23.5751,2.86215,29,8.09931,2.64549
4,18ss,136.664,149.02,24.2482,2.15735,42,6.84917,2.21984
4,18ss,129.07,137.483,26.7208,4.82276,22,10.2809,1.6647
4,18ss,138.954,147.135,28.8778,1.78887,31,7.30777,1.94048
4,18ss,134.416,138.199,28.6084,3.31607,20,8.52589,1.34489
4,18ss,141.555,139.227,29.6374,2.8486,19,9.1215,1.16168
4,18ss,153.951,147.888,15.7194,3.45216,41,11.4091,3.07469
4,18ss,143.525,146.415,13.0597,17.2934,43,7.29451,5.02972
4,18ss,147.949,143.92,13.3867,13.0378,40,8.30296,6.13141
4,18ss,151.807,136.69,16.3811,14.508,91,12.5721,4.46856
4,18ss,146.823,146.239,23.7126,2.6032,31,10.7631,2.24075
4,18ss,148.398,135.895,25.4917,5.82243,11,12.2056,1.58879
4,18ss,149.127,142.671,24.7235,3.68994,28,16.8707,2.28435
4,18ss,146.086,142.347,28.8178,1.94469,20,10.2275,1.46833
4,18ss,170.661,145.955,15.3058,5.8913,21,14.6252,3.40058
4,18ss,167.971,140.45,16.8832,3.88889,9,15.6667,9.33333
4,18ss,164.278,137.244,16.9178,3.84257,28,12.35,1.91881
4,18ss,166.643,148.157,17.5661,2.01747,39,10.7055,3.71659
4,18ss,159.9,142.219,19.2442,3.04944,38,13.604,3.35635
4,18ss,160.055,147.404,21.7961,1.88853,27,11.2978,2.23921
4,18ss,173.632,143.243,13.6281,5,4,9,3
4,18ss,95.9016,159.004,25.8512,0.797867,42,3.57308,3.20751
4,18ss,95.5239,150.37,20.2569,0.953123,40,3.27702,5.22728
4,18ss,97.326,156.909,31.4337,0.817712,25,3.97933,3.66361
4,18ss,104.207,152.209,19.3668,1.10133,40,3.76422,5.70194
4,18ss,103.621,156.487,21.7599,0.886024,42,3.13431,4.93323
4,18ss,110.295,160.163,23.2635,0.880635,47,4.54704,3.35091
4,18ss,113.663,153.204,21.8146,1.0515,48,4.14211,3.85615
4,18ss,100.246,162.574,18.8407,0.937994,62,2.82322,4.79785
4,18ss,98.2022,152.921,23.2187,0.762565,34,3.54151,3.74471
4,18ss,103.491,164.809,22.5725,0.902084,40,5.0521,4.13289
4,18ss,102.264,159.624,24.8438,0.884221,62,4.34084,3.67885
4,18ss,106.368,150.9,26.7113,0.77253,27,3.70106,3.09695
4,18ss,106.614,156.504,30.4383,0.80384,32,5.10901,4.02236
4,18ss,99.7739,155.636,28.4502,0.821535,28,4.02501,4.36838
4,18ss,117.867,158.856,21.2397,0.97375,54,4.73826,2.83697
4,18ss,122.121,151.568,17.8763,2.39375,103,3.96463,4.35303
4,18ss,126.574,159.064,19.1966,0.812851,31,5.2,2.75246
4,18ss,112.931,163.881,19.4454,1.0098,34,5.15516,4.40665
4,18ss,126.234,163.056,20.6099,0.847815,41,5.41125,3.17164
4,18ss,122.629,153.966,23.5114,1.00969,47,4.61549,3.5192
4,18ss,113.17,149.787,23.716,1.22968,28,4.86471,3.86169
4,18ss,127.636,158.972,25.5566,0.821777,61,4.76206,3.22568
4,18ss,123.713,162.541,26.0148,0.856937,50,4.40375,3.09923
4,18ss,140.607,163.124,13.5141,1.52782,62,11.6905,2.221
4,18ss,140.286,150.166,15.2552,8.84663,49,7.30339,5.75904
4,18ss,128.538,152.83,16.6455,3.15773,104,5.64383,3.39973
4,18ss,132.659,152.359,18.1118,3.05115,111,6.19143,3.18665
4,18ss,136.574,149.582,18.8896,4.16947,30,6.5693,3.42541
4,18ss,139.583,151.516,20.9184,1.9529,40,6.31424,2.61455
4,18ss,133.27,159.145,22.1879,0.97446,34,6.36303,2.53433
4,18ss,129.93,151.841,22.5005,1.37696,57,6.64294,1.95438
4,18ss,136.249,153.62,24.3897,1.67171,47,8.27161,2.11406
4,18ss,137.18,157.855,27.3847,1.02569,35,5.83426,3.149
4,18ss,128.807,152.576,27.8806,0.972489,42,5.42891,2.51185
4,18ss,133.675,161.039,30.6323,1.03474,50,5.65312,4.28162
4,18ss,148.788,151.804,15.8066,2.60655,39,15.272,2.45966
4,18ss,154.724,161.784,16.5538,2.03914,32,16.8734,2.31192
4,18ss,154.537,153.109,18.9031,1.78756,24,10.7827,1.78191
4,18ss,144.534,152.393,21.9964,1.6965,37,7.16482,3.12297
4,18ss,151.753,152.517,21.1552,1.42328,28,11.3385,2.03535
4,18ss,144.767,157.063,24.7833,1.28909,47,7.20296,1.86528
4,18ss,150.549,158.637,26.2271,2.05071,34,10.9081,1.87435
4,18ss,150.703,154.292,25.719,1.45,35,7.98402,2.37446
4,18ss,154.797,154.8,25.7021,1.61856,36,11.1774,2.05534
4,18ss,159.851,156.105,12.4878,2.02577,55,13.8684,3.11057
4,18ss,158.723,161.945,12.8324,2.47162,32,11.5874,3.07323
4,18ss,166.843,157.878,17.1043,3.65082,38,11.6299,4.06925
4,18ss,169.402,161.254,20.2818,7.1659,35,17.953,5.2385
4,18ss,164.527,153.532,22.2059,2.54844,40,12.6136,3.0256
4,18ss,156.481,152.003,20.6707,1.9904,31,11.3589,2.07944
4,18ss,160.142,160.921,24.9807,2.19105,38,11.1856,3.50551
4,18ss,161.123,164.565,29.3702,4.07853,20,10.6806,3.49215
4,18ss,172.912,160.717,14.762,10.2022,43,13.8643,7.91225
4,18ss,184.128,162.452,15.8699,0.987964,25,4.36473,0.819466
4,18ss,177.967,156.359,16.3128,9.77983,46,13.8261,6.72292
4,18ss,120.424,81.8191,17.9287,1.34637,16,4.21788,0.480447
4,18ss,131.331,83.1326,14.2286,3.11364,8,7.11364,0.409091
4,18ss,97.1041,105.331,20.3705,1.39362,17,5.42553,0.62234
4,18ss,103.97,105.423,14.3327,1.85027,21,5.41087,1.67736
4,18ss,101.929,99.5863,17.3163,1.15567,18,4.23378,0.850676
4,18ss,110.452,99.4102,17.1653,1.85341,30,6.64434,0.910784
4,18ss,110.165,93.1586,19.993,0.897436,11,5.2906,0.350427
4,18ss,97.6496,99.5308,21.1744,0.45,6,5.4,0.45
4,18ss,111.4,93.1769,22.3018,1.44,9,4.56,0.32
4,18ss,110.421,98.4127,28.2891,0.95,6,2.1,0.5
4,18ss,98.0839,101.237,28.0145,1.4,6,2.6,0
4,18ss,113.831,102.31,13.114,2.82034,26,8.29811,1.61352
4,18ss,119.077,97.8293,16.7569,2.76275,18,9.26646,1.03587
4,18ss,114.627,96.2109,21.3008,1.83333,8,8.27778,0.361111
4,18ss,122.36,104.704,25.8735,1.85954,19,6.16069,0.686705
4,18ss,112.93,104.208,26.1589,1.84501,12,6.26677,0.767511
4,18ss,137.025,94.4908,11.1706,4.42689,19,11.4688,1.2528
4,18ss,140.89,100.497,15.1987,3.44559,13,12.6897,1.10147
4,18ss,128.557,96.4265,16.8929,3.66127,19,8.98128,1.10763
4,18ss,137.209,98.5064,15.7093,3.95652,15,16.2609,1.07609
4,18ss,135.319,103.266,19.2541,3.633,17,14.1616,1.05892
4,18ss,131.185,104.646,22.4491,2.17857,10,9.74107,0.794643
4,18ss,127.359,101.091,21.9054,2.79024,18,9.82445,0.868761
4,18ss,94.2037,108.135,11.4868,2.11195,24,7.24926,2.55291
4,18ss,94.5779,116.103,12.9497,1.69493,18,4.82169,1.71879
4,18ss,97.3454,112.412,17.9956,1.30351,26,5.21585,1.02196
4,18ss,95.4939,119.707,19.4323,1.97608,22,11.502,0.92475
4,18ss,93.8288,109.78,21.0626,1.25755,17,4.37214,0.719534
4,18ss,94.332,107.55,25.0693,0.876894,15,3.45076,0.636364
4,18ss,93.8037,120.554,28.6709,1.00523,17,3.81805,0.566271
4,18ss,111.272,116.551,14.0286,5.14524,28,14.8856,3.25
4,18ss,109.236,105.604,15.1993,3.34901,17,8.26539,1.6808
4,18ss,106.651,115.715,16.3476,2.83112,19,14.2193,1.50158
4,18ss,108.159,109.687,17.503,1.92405,15,9.89331,1.43942
4,18ss,102.114,106.634,20.097,1.195,18,4.81125,0.815868
4,18ss,103.523,115.381,21.5775,1.7422,13,10.0164,0.921182
4,18ss,99.6207,118.856,23.7295,1.80584,19,8.64091,0.75536
4,18ss,111.45,109.352,26.7428,1.28191,10,7.36702,0.664894
4,18ss,117.148,109.192,14.583,4.07339,18,8.41447,2.05016
4,18ss,127.723,107.154,16.4013,4.61451,24,12.244,1.44664
4,18ss,118.042,116.697,16.8688,5.38002,20,9.17321,1.70462
4,18ss,125.155,118.44,16.9699,8.24284,20,13.4876,1.92609
4,18ss,123.265,113.089,18.9642,5.15068,16,8.74886,1.6758
4,18ss,113.825,114.623,23.0453,2.27361,20,11.4892,0.887223
4,18ss,120.363,118.781,23.9313,3.18864,18,12.629,1.04259
4,18ss,116.331,108.467,25.5947,3.38954,15,10.1007,0.971242
4,18ss,122.35,111.539,25.3056,2.9192,24,7.73644,0.90637
4,18ss,116.169,113.533,28.6713,2.50731,22,8.50823,0.865631
4,18ss,130.501,114.648,14.3921,9.81929,20,9.52537,2.19603
4,18ss,129.963,119.979,16.5266,10.3007,15,11.0501,2.07658
4,18ss,135.32,119.453,18.3958,9.20214,18,14.1541,2.02665
4,18ss,137.574,107.537,18.5989,5.6122,18,13.4808,1.34132
4,18ss,130.189,112.618,19.7542,3.86481,21,13.1262,1.08449
4,18ss,135.13,112.991,18.5031,5.76891,20,11.0249,1.35164
4,18ss,137.827,120.21,22.7154,5.67002,22,12.4484,1.35987
4,18ss,134.86,116.268,24.4385,3.74438,21,13.8193,0.95587
4,18ss,130.366,120.195,24.7044,6.07853,21,13.8182,1.48691
4,18ss,129.579,114.098,26.9725,2.79228,16,8.62315,0.75816
4,18ss,127.934,118.74,28.9398,2.14655,17,7.2612,0.725892
4,18ss,153.351,113.807,13.2233,9.15398,21,15.0131,2.14847
4,18ss,150.508,114.584,15.1982,7.5246,26,15.052,1.80389
4,18ss,142.622,107.72,15.0904,5.3408,17,14.4432,1.3168
4,18ss,145.024,116.241,14.9716,10.6459,24,13.9207,2.26726
4,18ss,141.968,115.995,19.6747,6.11096,17,11.6966,1.27809
4,18ss,160.331,175.024,11.5419,6.17941,105,16.0228,5.58883
4,18ss,181.968,164.91,11.876,0.932872,28,4.72516,0.860191
4,18ss,95.5567,187.264,10.2951,1.41291,74,7.09725,11.0818
4,18ss,107.301,186.135,-1.95907,1.46857,78,7.8975,3.86316
4,18ss,100.471,181.259,1.5158,1.42231,103,5.46019,8.82449
4,18ss,101.677,186.354,5.52535,1.72343,163,7.83259,10.7723
4,18ss,106.708,183.221,4.50941,1.67728,114,8.37707,9.42183
4,18ss,110.8,180.964,2.59763,1.51829,83,10.8157,8.86328
4,18ss,109.517,185.908,4.30346,1.81948,111,9.3583,6.20679
4,18ss,106.338,193.585,4.83765,1.42414,102,7.65333,5.95365
4,18ss,98.9079,191.465,7.67977,1.40022,245,6.34553,7.33959
4,18ss,105.426,185.784,9.12257,1.56814,140,5.18702,8.52232
4,18ss,104.912,189.359,9.93736,1.40584,120,7.02314,6.51272
4,18ss,110.087,191.614,11.0538,1.86301,119,9.69317,10.5044
4,18ss,101.953,194.283,11.7661,1.36441,88,8.8736,8.07592
4,18ss,113.455,182.313,-2.08539,1.467,130,9.37149,7.67549
4,18ss,118.365,188.027,-1.08901,1.33994,118,7.22223,10.1736
4,18ss,126.319,184.68,0.417718,1.68172,123,9.03004,10.4254
4,18ss,112.315,190.335,-2.59984,1.30488,133,7.12402,5.97273
4,18ss,117.604,182.927,0.75067,1.66591,119,7.29054,6.355
4,18ss,113.571,187.437,1.94746,1.3923,163,6.8298,9.57624
4,18ss,115.973,191.713,2.84165,1.57259,119,8.2423,9.80606
4,18ss,123.24,187.211,3.43815,1.79388,91,9.73646,8.09099
4,18ss,122.201,183.395,3.14459,1.55557,202,8.69076,10.0047
4,18ss,122.853,193.284,5.62958,1.80068,151,12.0829,10.3657
4,18ss,123.823,179.598,6.18677,1.60704,94,10.6607,7.66305
4,18ss,121.927,189.625,9.65408,2.16306,87,13.0893,8.85895
4,18ss,116.989,193.501,10.4057,1.74863,111,12.2115,13.0697
4,18ss,113.837,187.595,11.065,1.56364,119,11.1522,7.77626
4,18ss,140.841,179.739,-1.70388,1.74261,114,11.4042,7.12218
4,18ss,132.483,191.538,-1.55805,1.75643,95,10.2041,5.62494
4,18ss,128.307,181.211,-0.775174,2.01606,128,10.4615,7.2277
4,18ss,127.8,188.497,0.733261,2.25759,210,8.84368,15.1861
4,18ss,137.457,184.092,0.984548,1.83646,66,12.1483,7.00155
4,18ss,141.685,183.986,4.60793,2.29267,120,13.7554,7.9248
4,18ss,129.813,192.081,5.18428,2.50734,162,10.2557,14.2229
4,18ss,133.744,186.411,7.17844,2.46382,111,13.3004,8.43167
4,18ss,136.573,189.928,9.03302,2.69577,103,12.5584,7.50051
4,18ss,132.407,181.349,12.5827,1.74506,84,9.25585,5.16047
4,18ss,132.072,193.507,12.0908,2.2721,138,13.1748,12.6822
4,18ss,155.305,179.837,3.46664,2.38246,53,15.7337,2.70871
4,18ss,149.371,189.898,4.59838,1.42861,58,10.7408,1.46305
4,18ss,144.536,187.109,6.4248,2.36384,167,16.4057,8.57447
4,18ss,149.267,180.588,9.08353,4.15457,54,14.7845,10.4099
4,18ss,148.192,183.329,12.2862,2.62036,116,13.0256,8.64802
4,18ss,150.573,190.715,11.6097,1.33731,77,9.44764,1.36178
4,18ss,95.263,201.523,11.4544,1.17672,29,6.01306,1.61751
4,18ss,98.3798,202.177,10.1352,1.06672,38,5.10881,1.36113
4,18ss,102.504,199.656,11.0326,1.24925,65,8.24908,2.35035
4,18ss,120.018,197.19,-1.31694,1.22935,34,5.72907,1.88893
4,18ss,123.573,197.902,-0.964594,1.19004,30,8.33878,1.73314
4,18ss,114.136,198.292,8.67022,1.25668,82,8.21641,2.47133
4,18ss,124.833,197.915,10.4271,1.28832,57,8.09833,1.94136
4,18ss,134.875,198.093,5.76407,1.32235,86,7.06021,1.65227
4,18ss,149.049,195.318,11.7491,0.957663,33,2.89863,0.927035
4,18ss,104.381,77.9912,12.8259,0.837989,11,4.24022,0.793296
4,18ss,125.836,87.0548,13.7894,2.55155,22,10.1505,0.803093
4,18ss,117.4,85.9803,16.1662,1.45344,13,4.70648,0.618723
4,18ss,190.003,123.946,-5.53838,15.2104,41,18.751,4.28379
4,18ss,195.557,131.001,-3.03147,16.5408,37,17.1583,7.39357
4,18ss,193.394,134.876,-0.691003,12.359,52,18.7706,6.59558
4,18ss,97.7154,142.896,2.0595,19.6118,25,5.14317,4.17922
4,18ss,96.4052,135.504,5.70688,20.8133,25,4.76025,4.46653
4,18ss,94.3464,145.722,6.15553,17.7672,35,4.1392,5.07293
4,18ss,109.25,137.738,-4.04954,15.7568,24,6.76042,3.58176
4,18ss,97.2488,135.959,-3.35332,14.4352,33,5.41756,3.34029
4,18ss,106.341,139.019,-2.39197,17.6448,30,5.87074,3.93309
4,18ss,100.698,139.695,0.915569,16.1027,25,4.39283,3.55116
4,18ss,104.157,144.231,1.86213,21.4205,32,5.93365,4.74195
4,18ss,97.5257,146.429,4.02945,13.1591,30,4.20464,3.75465
4,18ss,110.504,146.669,4.91728,24.9824,35,5.848,5.82844
4,18ss,102.806,137.874,10.3705,24.4354,24,4.50799,5.21427
4,18ss,103.967,147.425,11.7728,15.8329,61,4.81406,8.00122
4,18ss,123.702,134.373,-1.4935,19.771,33,5.67986,4.31401
4,18ss,120.838,141.509,1.80978,19.5367,29,5.93577,4.28259
4,18ss,116.073,143.182,1.33106,22.5515,35,6.02475,4.83337
4,18ss,120.688,135.467,3.50912,19.0292,26,4.69902,4.07932
4,18ss,126.057,147.659,3.88404,19.714,29,6.61174,4.87757
4,18ss,116.844,136.892,7.02025,19.8186,25,4.34245,4.30471
4,18ss,112.211,138.764,8.89131,15.8575,21,3.86416,3.59292
4,18ss,117.234,145.877,12.1934,14.8262,24,4.10332,4.40426
4,18ss,122.626,145.808,12.8573,20.7659,30,4.99295,5.02736
4,18ss,130.301,140.954,-1.6607,22.5892,28,6.9185,4.98531
4,18ss,140.428,139.166,1.09485,25.8034,25,8.19173,5.63609
4,18ss,133.891,143.763,1.5302,20.009,25,5.60211,4.44932
4,18ss,140.039,143.182,2.68759,26.5217,25,7.89258,5.59725
4,18ss,129.087,140.341,4.01114,22.5626,21,5.5605,4.9358
4,18ss,138.303,146.686,5.18213,23.9659,30,6.98341,5.43981
4,18ss,137.197,139.914,4.38249,19.9049,22,5.74073,4.345
4,18ss,135.73,150.224,7.40748,21.0459,29,7.79817,5.31376
4,18ss,155.239,141.353,-3.11197,6.60931,56,25.5354,2.89197
4,18ss,152.145,145.962,-2.47598,7.13035,45,28.7629,3.45064
4,18ss,142.778,135.197,-0.961578,22.7546,25,7.44271,4.92811
4,18ss,148.326,142.718,0.34736,24.0939,53,11.3986,6.66294
4,18ss,152.826,135.11,0.420993,22.907,29,14.6859,5.51116
4,18ss,152.929,143.701,7.48986,14.2747,67,13.3234,6.57776
4,18ss,147.41,148.931,8.09591,9.23695,50,9.64189,5.90752
4,18ss,156.968,146.381,8.96889,3.50047,66,17.5204,2.68013
4,18ss,145.057,141.428,11.4732,23.2941,29,9.21025,5.34388
4,18ss,144.627,135.6,13.0197,28.5691,25,7.94534,6.15313
4,18ss,169.086,138.504,-3.23238,7.89895,40,19.1638,3.7577
4,18ss,165.693,144.827,-0.734749,7.86318,47,15.3507,5.39392
4,18ss,161.718,138.613,-2.73026,6.47156,35,18.0133,2.72221
4,18ss,159.864,145.339,-0.292023,4.93042,49,21.325,3.217
4,18ss,158.471,137.611,7.94927,12.7556,95,13.2098,5.08166
4,18ss,169.699,141.646,6.91352,6.10796,31,14.9463,3.35738
4,18ss,163.885,140.781,6.94013,5.90985,34,16.1053,2.20418
4,18ss,170.021,145.05,9.36183,6.92931,33,16.2747,4.35665
4,18ss,160.498,141.211,12.1956,4.04711,48,12.2452,2.08892
4,18ss,164.206,148.977,12.1446,2.77488,28,15.3468,3.36645
4,18ss,175.085,137.064,-2.9431,14.2845,33,25.044,4.76782
4,18ss,183.823,140.782,-1.76298,11.1246,56,15.319,9.24069
4,18ss,184.302,136.426,-0.467837,12.7323,46,15.4371,5.25222
4,18ss,171.378,143.506,-0.983952,7.29056,41,16.8603,4.70855
4,18ss,179.219,147.74,1.60063,11.4681,54,17.9311,7.40802
4,18ss,174.531,149.016,4.73028,6.50403,40,16.4494,4.92792
4,18ss,183.884,147.377,6.4066,12.2391,54,18.0063,7.94567
4,18ss,185.134,143.974,8.71665,10.6218,36,15.8954,6.46398
4,18ss,174.919,137.834,9.64892,9.19694,28,19.1211,3.60259
4,18ss,179.089,144.911,10.475,10.5762,36,18.9687,6.71352
4,18ss,192.879,143.075,-3.48119,2.69049,59,7.33579,1.51362
4,18ss,199.57,141.972,-1.89599,0.89621,29,3.11906,0.78184
4,18ss,187.527,142.188,1.14097,11.1464,68,13.6842,8.76681
4,18ss,193.33,149.177,2.79441,1.00319,30,6.98412,0.876639
4,18ss,96.938,156.483,3.29189,1.44181,71,4.41083,8.19723
4,18ss,94.355,151.283,8.25731,2.26041,107,5.1185,13.9928
4,18ss,98.491,163.123,2.39149,1.06065,61,3.51185,3.56567
4,18ss,107.535,155.433,2.26508,2.03757,65,4.71648,5.2555
4,18ss,103.766,158.808,4.30595,1.34792,60,3.88143,4.68141
4,18ss,109.325,161.257,6.35438,1.24866,50,3.99817,4.80918
4,18ss,108.413,157.32,6.13839,1.25642,42,3.8515,6.61307
4,18ss,101.971,153.169,6.83988,5.13449,58,5.19238,14.6109
4,18ss,103.007,163.074,10.6856,0.946725,44,3.38778,4.06637
4,18ss,108,154.335,11.7242,2.36376,90,3.96501,7.87346
4,18ss,98.3309,152.856,12.7696,1.31682,65,4.05852,13.1767
4,18ss,112.4,163.169,-3.11131,1.68223,63,8.95164,2.10151
4,18ss,124.41,153.056,-0.208852,8.80502,59,9.6676,4.99058
4,18ss,123.551,162.078,-0.885516,1.81144,41,7.15968,3.57305
4,18ss,117.45,156.453,3.61258,4.84207,93,6.40371,5.95169
4,18ss,121.644,158.258,4.32677,2.0132,69,5.23619,3.58568
4,18ss,112.314,156.693,1.65485,2.49007,106,7.44707,5.72614
4,18ss,127.195,153.332,1.74467,8.84154,128,7.87055,6.01846
4,18ss,119.391,163.982,5.34373,1.18783,43,5.45022,4.11203
4,18ss,123.831,152.354,6.24224,14.9679,75,6.00832,5.48358
4,18ss,124.93,161.896,5.91416,1.43105,54,4.79586,2.63127
4,18ss,113.11,162.953,8.03024,1.16357,52,4.35336,3.08235
4,18ss,113.23,152.565,9.26687,3.96518,154,4.91288,9.45229
4,18ss,116.987,161.46,8.85353,1.20582,49,4.85986,5.26122
4,18ss,116.996,151.207,13.3418,3.64099,34,3.88382,9.4718
4,18ss,141.806,160.967,-2.94851,3.08844,32,16.5933,2.41832
4,18ss,134.703,155.33,0.109233,4.42054,67,15.433,2.57042
4,18ss,129.487,156.231,-0.918351,2.73043,51,9.12753,2.68939
4,18ss,139.33,158.304,3.69579,2.45174,42,12.7517,2.64491
4,18ss,136.498,164.044,1.78379,1.46178,41,13.2545,2.81183
4,18ss,131.128,156.571,4.62953,3.93759,61,6.49499,3.43243
4,18ss,140.039,152.077,5.28836,9.03233,53,9.32268,5.06589
4,18ss,129.093,152.581,7.39815,14.8162,80,6.86943,5.66451
4,18ss,135.698,159.975,5.57262,2.26278,48,10.6257,2.3331
4,18ss,138.527,157.212,9.07967,2.18136,35,12.6788,4.37406
4,18ss,128.696,164.033,8.36372,1.33743,56,6.83265,2.29114
4,18ss,148.938,157.066,-1.78353,2.44861,80,15.8379,6.10022
4,18ss,155.675,152.035,-2.68683,3.23623,51,14.7718,2.34066
4,18ss,145.457,152.52,1.25832,3.71422,64,14.8746,2.95274
4,18ss,152.904,153.253,2.15242,2.6942,51,16.7553,3.19235
4,18ss,154.714,158.595,3.43327,3.07187,43,18.6327,4.20142
4,18ss,147.268,160.747,3.89607,1.86345,52,14.4999,2.80068
4,18ss,152.857,150.11,3.98611,3.10378,53,13.4656,2.82526
4,18ss,150.28,155.366,7.22657,2.46773,42,17.8897,3.17227
4,18ss,154.046,161.106,8.01076,2.24156,54,16.4337,3.47813
4,18ss,143.672,159.359,7.7189,1.69753,42,10.63,2.2848
4,18ss,150.097,164.727,8.15703,1.66452,52,14.5718,3.43677
4,18ss,164.333,154.088,-3.27508,2.83375,56,13.2379,6.04046
4,18ss,161.948,159.532,0.347484,2.35875,50,10.9864,5.81074
4,18ss,169.049,150.601,0.807914,5.51479,40,16.0477,6.19252
4,18ss,158.105,150.665,1.55273,4.10922,70,19.2762,2.92607
4,18ss,158.589,156.651,1.40216,2.43912,75,14.9844,4.11851
4,18ss,169.579,155.293,3.6706,4.86979,58,16.8245,4.04382
4,18ss,164.44,151.779,4.10759,3.06492,47,14.4672,4.60231
4,18ss,165.571,158.159,9.75395,2.72595,40,10.8882,4.54616
4,18ss,170.278,155.859,12.107,4.15689,33,12.487,3.27254
4,18ss,184.388,151.6,-2.07537,4.17793,61,8.03533,2.86971
4,18ss,176.41,157.451,0.137355,4.32101,33,10.0388,3.08511
4,18ss,182.122,159.56,3.63022,2.4662,49,6.45113,1.83736
4,18ss,179.264,153.015,7.11261,7.72723,41,13.0786,7.44038
4,18ss,173.768,160.503,10.0274,7.87326,43,12.6777,8.77174
4,18ss,176.082,156.951,10.2095,9.21766,53,12.6885,5.71119
4,18ss,183.384,148.833,10.961,9.77444,37,13.8086,9.72864
4,18ss,183.591,154.925,11.1221,6.85588,100,12.5256,7.63739
4,18ss,187.963,154.886,1.75982,1.42261,34,7.58575,1.025
4,18ss,187.888,162.107,8.80568,0.786012,29,2.77398,0.794801
