no,stage,x,y,z,TCF_mRNA_levels,sox2,tbxta
1,18ss,109.746,167.301,188.556,6.41577,4.75786,4.95058
1,18ss,112.343,165.545,188.701,6.78034,4.69971,5.08505
1,18ss,103.844,147.926,192.404,9.55534,22.8857,6.72636
1,18ss,114.195,149.866,191.456,17.1655,15.5012,6.69692
1,18ss,115.086,156.042,189.878,9.5862,7.855,5.91497
1,18ss,102.665,164.643,191.768,6.01591,5.22848,5.02973
1,18ss,103.611,152.036,191.036,11.108,25.2714,6.2216
1,18ss,97.6817,151.136,192.705,9.05616,19.2653,7.04386
1,18ss,106.105,155.137,194.192,8.31889,13.2169,5.99508
1,18ss,108.882,164.485,196.117,5.45223,5.37482,5.12091
1,18ss,100.86,152.226,195.827,9.38703,21.0812,7.26502
1,18ss,108.578,164.277,197.636,3.47059,4.20588,7.41176
1,18ss,110.968,154.695,197.739,9.77552,19.2712,6.9129
1,18ss,117.332,160.223,198.794,8.40464,5.93389,5.14074
1,18ss,107.217,147.892,198.266,7.28111,16.7296,5.25521
1,18ss,99.1309,168.753,199.063,6.49245,4.64359,4.7663
1,18ss,123.109,161.072,193.212,18.6879,4.73433,5.60254
1,18ss,126.79,151.708,195.168,10.976,7.0361,5.43373
1,18ss,134.628,154.473,198.966,15.6893,4.75824,5.16203
1,18ss,118.397,22.4318,202.932,6.16626,3.55853,3.90358
1,18ss,107.023,21.9271,203.74,2.7267,2.99459,3.52105
1,18ss,105.695,29.5885,190.702,6.13019,4.51905,5.22203
1,18ss,116.673,26.4154,193.037,8.17899,4.21045,4.68327
1,18ss,105.459,41.3892,193.357,15.4177,5.57211,7.90998
1,18ss,109.364,45.9281,196.1,23.9014,5.95716,11.8261
1,18ss,109.127,31.2808,194.862,6.41002,4.33373,5.16551
1,18ss,117.281,32.0112,195.327,13.1221,3.97823,7.62093
1,18ss,110.575,37.9457,195.377,22.4957,5.49532,10.7591
1,18ss,100.786,46.4086,194.973,16.9073,5.41309,9.2194
1,18ss,119.456,36.6507,196.57,19.9924,4.09409,7.21549
1,18ss,102.784,37.0504,198.387,8.11577,4.90264,5.53779
1,18ss,97.441,41.4463,197.436,5.56912,5.26557,5.34105
1,18ss,107.349,43.435,198.068,26.2051,5.85474,9.79093
1,18ss,115.644,45.6047,196.248,16.2662,4.76103,7.22213
1,18ss,119.737,46.2582,198.001,25.4075,4.40557,8.14945
1,18ss,126.181,33.7472,188.533,16.3339,4.39117,11.4741
1,18ss,133.296,37.9058,188.108,21.6083,4.47686,9.29124
1,18ss,139.789,25.9855,189.41,5.1586,2.96489,4.70944
1,18ss,140.375,33.0533,189.582,10.4087,4.12543,10.8799
1,18ss,124.16,46.8896,188.685,21.9758,5.14243,11.0902
1,18ss,127.785,41.5424,190.031,21.5428,4.27447,9.70916
1,18ss,129.468,47.5505,190.041,22.0008,4.47646,11.5092
1,18ss,134.923,32.5443,192.94,14.4265,3.51918,8.93076
1,18ss,129.164,28.8182,193.075,12.8555,3.78938,7.87965
1,18ss,142.394,41.4702,193.037,17.0144,3.73643,8.22147
1,18ss,129.986,34.7856,194.562,18.1017,4.0776,11.4531
1,18ss,139.939,44.3922,194.743,20.237,4.0986,16.2815
1,18ss,135.243,47.793,194.562,34.8166,4.11378,13.7584
1,18ss,130.546,43.1413,195.157,26.9408,4.166,10.0596
1,18ss,143.163,28.9855,196.531,8.68368,3.63096,9.41248
1,18ss,134.349,32.2384,198.49,14.3134,3.62289,8.55914
1,18ss,121.742,40.4252,197.945,22.4385,4.48071,9.61896
1,18ss,134.986,25.2935,197.727,6.9797,2.93508,5.5596
1,18ss,124.142,26.3871,199.78,12.9506,3.58286,6.71243
1,18ss,144.912,37.8186,198.805,22.6513,6.55332,16.2919
1,18ss,139.014,38.5331,199.522,20.0371,4.02867,8.06084
1,18ss,168.639,40.6873,190.745,8.13809,3.58601,5.67612
1,18ss,167.951,48.0247,188.449,23.0114,4.41333,9.57469
1,18ss,147.639,32.8475,188.823,9.88785,3.24492,7.19838
1,18ss,152.726,35.5119,190.104,13.2373,3.81331,10.712
1,18ss,158.878,40.3662,190.12,18.2377,3.81669,7.14105
1,18ss,146.167,44.7131,190.125,18.0355,4.09921,10.4608
1,18ss,160.48,32.1611,192.464,6.87661,3.20506,4.76076
1,18ss,164.678,44.1745,192.584,22.6343,3.86603,9.48143
1,18ss,151.921,31.6534,192.025,10.5591,3.65062,10.5059
1,18ss,156.076,44.4706,194.886,19.1856,3.91869,10.8381
1,18ss,156.745,36.3213,194.249,12.0864,3.79658,7.88049
1,18ss,151.159,38.7275,195.568,13.2568,3.98257,11.5642
1,18ss,146.856,27.1184,195.866,7.44338,3.31059,6.9336
1,18ss,149.053,42.5361,196.812,20.7281,3.57067,8.49242
1,18ss,162.444,33.746,198.399,10.0416,4.40483,9.38708
1,18ss,166.033,41.0191,198.463,20.6269,4.13901,9.77643
1,18ss,177.456,47.4179,189.859,5.95759,4.29324,4.36072
1,18ss,176.09,46.4264,196.539,8.11108,4.07617,5.81275
1,18ss,170.432,46.2593,195.613,21.2838,4.36261,10.7097
1,18ss,119.521,60.9203,188.496,31.7721,5.92428,9.09086
1,18ss,106.993,57.2593,189.453,17.2739,5.78426,10.1433
1,18ss,97.9241,62.9822,188.207,24.2744,5.81318,8.40305
1,18ss,114.118,48.6682,189.656,26.663,5.19106,8.12709
1,18ss,112.314,58.1059,189.614,27.0322,5.48779,9.20166
1,18ss,103.372,66.6113,189.927,35.4421,6.17403,9.99765
1,18ss,119.345,69.7882,189.351,43.9434,5.37873,12.292
1,18ss,118.336,64.9983,190.242,38.1791,5.71147,9.45903
1,18ss,110.129,66.4662,190.287,38.8164,6.01789,9.45964
1,18ss,118.253,53.3314,190.625,36.0291,5.48889,10.0213
1,18ss,111.194,73.3167,192.669,35.5485,5.66794,12.3467
1,18ss,104.326,51.0466,191.613,32.5887,5.60799,9.3171
1,18ss,105.343,62.679,190.926,30.9765,6.02866,8.72359
1,18ss,100.135,54.6798,191.991,27.7581,6.02547,8.53276
1,18ss,102.802,70.1791,191.867,37.7977,6.24946,10.9236
1,18ss,105.167,57.3844,194.677,16.8244,5.39355,9.40713
1,18ss,121.497,63.3771,193.133,30.4625,5.27296,10.0339
1,18ss,119.593,58.8263,194.023,30.1943,5.45943,9.01392
1,18ss,111.495,61.5661,195.276,25.3331,5.65789,11.5388
1,18ss,113.88,53.4737,196.979,39.6349,5.4126,9.91672
1,18ss,108.759,55.3237,199.258,34.743,5.80171,12.4156
1,18ss,98.6778,59.5883,200.311,23.6203,6.44718,9.1592
1,18ss,110.746,65.7587,199.263,35.48,6.43785,12.6581
1,18ss,113.05,70.141,197.923,46.1439,6.74829,16.4232
1,18ss,99.5364,71.8722,199.776,37.847,6.656,8.9861
1,18ss,135.582,48.9014,187.673,26.1973,4.21147,9.68561
1,18ss,142.552,50.8403,188.601,21.6334,3.99508,10.3305
1,18ss,135.908,53.204,189.621,26.9008,4.65167,10.3668
1,18ss,134.645,63.0811,189.239,26.8509,4.43461,9.7391
1,18ss,141.072,63.1457,190.64,26.2328,4.60851,10.4926
1,18ss,145.424,71.9942,190.988,39.0956,5.13235,11.7515
1,18ss,125.037,53.3347,191.915,41.5682,5.1792,12.1139
1,18ss,130.598,64.7107,194.182,27.5566,4.63999,8.64598
1,18ss,139.146,67.8654,194.341,28.2036,4.97939,13.3763
1,18ss,125.285,71.9047,193.127,58.6094,5.43659,13.4559
1,18ss,139.319,54.6867,194.15,27.8477,4.26951,9.86357
1,18ss,130.809,49.7524,196.13,24.1067,4.81556,15.605
1,18ss,126.923,54.8019,197.205,35.5021,5.27319,14.141
1,18ss,142.103,57.4874,198.524,30.5691,4.4969,10.2611
1,18ss,132.224,58.0199,198.402,40.1873,5.3068,16.4436
1,18ss,133.496,70.3141,197.327,49.849,5.52117,12.9437
1,18ss,122.577,64.8462,195.879,44.5661,6.01057,12.6546
1,18ss,126.818,64.5368,198.324,42.6276,5.83729,18.3998
1,18ss,154.755,49.3975,188.47,19.2664,3.83564,8.50057
1,18ss,162.088,51.9293,189.15,17.8993,3.95102,9.14825
1,18ss,147.51,57.677,188.343,30.4798,4.70908,11.9508
1,18ss,152.286,64.684,189.33,38.4891,5.35927,15.7814
1,18ss,169.094,66.0374,188.193,32.4381,5.17639,10.6511
1,18ss,159.006,57.9141,189.342,28.619,4.80049,11.747
1,18ss,165.88,58.6009,190.341,22.1046,4.58511,9.02767
1,18ss,161.388,67.7138,191.502,33.6321,7.14459,17.3703
1,18ss,167.873,70.9262,193.341,31.7637,5.88273,13.5376
1,18ss,148.629,62.4536,191.87,38.0539,6.17429,15.3876
1,18ss,152.586,72.0651,193.315,38.6789,6.204,22.7972
1,18ss,155.91,61.9201,193.12,39.4181,5.37498,18.9157
1,18ss,154.059,51.1094,195.593,15.7932,3.97284,13.5521
1,18ss,148.126,54.4483,194.447,22.7937,3.96932,10.9253
1,18ss,169.048,58.3966,196.322,23.6329,4.94738,12.2849
1,18ss,154.323,56.9155,195.806,28.0545,4.23996,11.0125
1,18ss,155.16,68.3625,195.308,40.9458,4.96567,15.6439
1,18ss,167.003,51.8386,197.816,20.3355,4.34623,12.2078
1,18ss,148.291,64.9733,197.531,35.3021,4.98319,16.4303
1,18ss,167.803,66.7746,198.484,31.0842,5.60009,14.9468
1,18ss,163.014,55.7145,198.588,19.5711,4.93201,16.7231
1,18ss,162.065,70.1881,199.11,37.5044,11.1287,27.6387
1,18ss,175.188,52.5657,189.374,7.91871,4.19034,5.31166
1,18ss,170.749,63.4065,187.404,36.8183,4.96989,9.67496
1,18ss,175.75,72.8089,190.959,10.2384,5.06196,7.20942
1,18ss,171.918,52.9023,192.004,15.9069,4.64003,7.48322
1,18ss,173.56,60.9776,194.676,29.7253,4.72854,8.23678
1,18ss,172.944,68.7028,194.357,27.6153,5.8166,12.4597
1,18ss,178.472,59.0916,194.53,11.7769,4.50238,4.76674
1,18ss,175.624,60.5115,198.465,21.2062,4.6602,9.60865
1,18ss,181.442,50.7009,196.166,6.74757,8.21197,7.59547
1,18ss,179.276,71.4026,197.077,14.6626,6.5086,9.15892
1,18ss,185.994,69.8363,199.372,7.01257,3.8876,4.34679
1,18ss,114.402,83.3447,187.286,51.2225,6.47832,11.5195
1,18ss,98.4886,91.5307,187.923,36.8991,6.11642,7.79346
1,18ss,110.183,92.0636,187.903,44.6424,6.12468,9.68617
1,18ss,119.296,84.337,188.716,43.6836,6.19115,10.1802
1,18ss,117.769,95.1081,191.198,33.4609,6.02375,9.75965
1,18ss,97.5464,77.459,189.752,30.8532,5.944,8.31959
1,18ss,117.097,80.3761,189.725,34.8654,5.77316,10.9181
1,18ss,100.1,85.1592,190.204,37.3188,5.65185,7.61935
1,18ss,107.995,76.8608,192.417,30.8071,5.69993,9.94781
1,18ss,112.18,86.483,195.54,40.1401,5.73423,13.7133
1,18ss,108.193,96.4987,192.571,32.662,5.98781,9.52675
1,18ss,100.777,81.1564,192.958,44.5528,5.36214,8.7332
1,18ss,105.812,80.5624,194.445,41.083,5.74305,10.84
1,18ss,121.182,94.1134,194.132,36.9549,5.7704,9.60984
1,18ss,115.886,83.4345,195.736,40.3705,5.93309,13.7438
1,18ss,104.503,87.4998,194.84,44.8478,5.98865,9.80317
1,18ss,116.726,74.4277,195.513,46.9807,5.91585,15.7236
1,18ss,120.853,78.3057,195.295,51.5069,6.01829,16.0035
1,18ss,118.397,92.4591,197.736,44.4002,6.05224,14.6077
1,18ss,112.279,74.7792,200.043,38.414,6.44049,23.6851
1,18ss,144.638,79.844,190.813,35.2389,5.73268,12.3078
1,18ss,131.368,84.9329,188.108,44.745,5.892,12.0303
1,18ss,124.861,80.7399,190.161,58.1227,6.27934,14.2523
1,18ss,124.549,87.0814,190.806,48.8516,6.26041,10.8236
1,18ss,137.695,91.9402,192.403,41.2093,5.58185,9.34238
1,18ss,136.792,77.9923,192.307,45.9954,6.16603,13.3093
1,18ss,138.109,85.0255,193.287,33.7654,6.13463,12.1999
1,18ss,126.127,95.1536,194.757,51.7369,7.0006,10.9347
1,18ss,125.276,87.1127,196.934,37.7671,6.57211,19.1546
1,18ss,145.015,93.3629,195.622,38.171,7.29626,12.273
1,18ss,130.704,73.843,197.491,59.5231,6.27704,15.9757
1,18ss,126.645,75.6292,197.97,55.6219,8.12672,19.059
1,18ss,134.685,81.7616,197.778,37.9071,6.63152,17.9012
1,18ss,132.497,87.763,197.121,59.9607,6.4693,17.3811
1,18ss,139.029,74.4443,199.571,43.0883,6.16025,15.2486
1,18ss,127.467,79.8911,198.433,45.2861,6.00598,20.4162
1,18ss,140.574,84.2364,198.563,34.5243,6.39325,11.557
1,18ss,138.82,88.9147,198.164,37.3736,6.78069,9.9182
1,18ss,157.558,75.1353,187.644,34.4764,5.91846,14.1657
1,18ss,146.383,95.7243,188.225,44.5284,6.14227,10.7968
1,18ss,158.36,80.8102,189.597,31.1909,6.6839,14.6902
1,18ss,161.741,86.5436,190.11,30.0808,6.81757,10.1508
1,18ss,146.956,88.3585,189.531,47.1994,5.75606,13.7914
1,18ss,153.134,93.1529,189.401,31.7171,6.19025,14.0953
1,18ss,153.004,78.1859,192.229,26.3558,6.23276,16.87
1,18ss,157.902,90.9914,190.307,29.8971,6.85615,11.0355
1,18ss,162.619,95.1134,189.439,9.80236,6.42872,5.49225
1,18ss,169.442,92.4222,193.233,5.52746,5.18002,5.1251
1,18ss,146.758,77.9205,194.988,31.0753,5.70627,13.6456
1,18ss,164.361,79.321,194.736,39.302,7.31593,15.1942
1,18ss,155.283,96.667,194.352,26.5311,10.097,10.6085
1,18ss,169.352,83.9023,198.469,18.786,9.62683,17.3818
1,18ss,166.591,88.1448,196.756,21.1869,7.36425,10.9733
1,18ss,152.783,90.0229,196.278,28.1206,10.107,14.8496
1,18ss,159.569,89.7258,197.493,28.4704,14.4158,15.2062
1,18ss,157.281,73.9012,198.16,31.6632,6.0599,17.0417
1,18ss,148.818,71.9309,198.975,33.7567,5.35934,12.5372
1,18ss,166.683,75.0228,200.075,24.7117,8.75128,24.651
1,18ss,147.109,85.6929,198.986,42.9603,7.00014,15.9752
1,18ss,170.747,85.9253,188.993,8.70377,5.14532,6.33861
1,18ss,178.873,82.0134,189.239,6.26725,4.4829,4.88615
1,18ss,176.582,76.0056,192.602,8.94826,5.04571,7.03544
1,18ss,170.696,76.5294,194.002,22.1649,6.48008,18.1969
1,18ss,176.682,84.4866,196.602,5.5515,5.02082,5.61021
1,18ss,180.966,78.0917,199.519,6.10588,5.26495,6.593
1,18ss,136.907,72.9749,186.475,42.9247,5.23765,10.0288
1,18ss,130.156,75.7667,186.551,30.7658,5.84394,12.899
1,18ss,133.087,80.9971,187.178,40.4139,6.09387,13.2988
1,18ss,157.246,78.1356,177.567,36.4682,6.82305,13.5741
1,18ss,162.186,82.2783,176.739,13.5485,5.88392,6.73589
1,18ss,168.511,84.2166,177.355,10.3842,5.89375,6.85757
1,18ss,156.816,87.5264,176.841,16.7786,7.13613,9.9641
1,18ss,154.76,81.8591,178.235,26.6309,6.52644,13.1489
1,18ss,168.876,76.0133,178.467,15.8431,5.81616,7.12393
1,18ss,147.335,82.0581,179.691,18.3497,6.71766,11.4018
1,18ss,161.15,73.9829,179.507,30.317,5.87699,11.2311
1,18ss,148.792,91.5128,180.004,35.7974,6.8374,13.92
1,18ss,155.029,87.9083,183.018,28.0119,6.87086,11.694
1,18ss,154.891,96.6789,180.607,8.48108,5.55376,6.12389
1,18ss,165.776,85.0739,181.525,10.3183,6.05156,6.53949
1,18ss,149.436,78.1535,181.583,38.2705,5.83812,11.6957
1,18ss,164.704,74.6731,183.609,62.4766,6.48391,13.0832
1,18ss,164.193,87.4054,183.833,9.06889,6.10369,6.34681
1,18ss,152.578,84.2077,186.362,24.164,6.60098,15.5262
1,18ss,166.767,79.731,187.795,29.7232,5.82289,12.4637
1,18ss,172.295,81.6177,178.095,12.0044,5.62404,6.31471
1,18ss,172.484,80.2553,186.576,7.13964,5.24507,6.67332
1,18ss,171.559,94.6442,186.808,15.7617,5.01159,5.63514
1,18ss,101.497,97.8508,178.134,43.1591,6.89137,9.04463
1,18ss,118.817,99.8234,176.821,41.1515,7.16053,8.66574
1,18ss,109.079,103.986,177.443,30.3605,6.64389,8.94679
1,18ss,116.748,105.096,177.389,39.235,6.51759,11.063
1,18ss,103.186,107.358,176.645,50.7146,6.66068,7.89022
1,18ss,97.8631,110.488,176.79,51.2475,7.12574,7.49705
1,18ss,107.68,111.844,176.541,34.6081,7.12712,8.54873
1,18ss,100.438,113.405,176.778,38.9612,6.97482,6.95908
1,18ss,105.824,115.909,177.24,31.6698,6.23532,7.33277
1,18ss,112.163,97.9072,179.667,46.9148,6.42165,8.5704
1,18ss,120.966,98.5346,179.717,39.0264,7.26478,11.4418
1,18ss,119.34,108.701,181.262,33.6885,6.39904,8.63622
1,18ss,119.343,117.444,179.128,25.3878,6.27637,6.5371
1,18ss,105.688,119.041,181.048,28.004,6.68739,7.14584
1,18ss,111.816,119.799,181.15,27.1313,7.54326,8.66609
1,18ss,107.022,101.434,181.443,30.4002,6.09908,8.56733
1,18ss,101.251,107.304,181.77,42.1074,6.72908,10.5729
1,18ss,113.582,109.078,180.869,36.7732,6.18864,8.0493
1,18ss,105.675,112.124,182.17,32.3511,7.33379,7.88385
1,18ss,112.301,114.66,183.645,41.7458,6.48511,7.60556
1,18ss,99.7838,116.963,181.832,33.7846,6.73197,7.79516
1,18ss,97.1837,97.73,182.803,48.7141,6.69534,8.75918
1,18ss,101.278,100.06,185.5,41.823,6.25319,7.63526
1,18ss,118.562,101.178,185.04,36.6686,7.10427,8.63199
1,18ss,118.373,117,186.156,43.7465,7.67178,6.75721
1,18ss,105.966,104.846,186.309,41.7698,6.17753,7.48377
1,18ss,131.017,100.598,176.687,67.04,6.78468,10.0466
1,18ss,137.593,102.783,177.305,54.7946,6.66495,8.94624
1,18ss,136.312,106.832,177.436,65.1435,6.43913,9.90272
1,18ss,126.582,118.956,177.879,11.0278,7.09925,6.91046
1,18ss,126.184,99.7507,178.829,52.3196,7.15358,11.7624
1,18ss,135.435,114.124,178.986,10.1859,6.06004,6.00496
1,18ss,127.894,105.781,179.127,51.6841,6.39742,9.10178
1,18ss,142.284,100.386,179.22,51.4503,6.48501,12.5974
1,18ss,126.59,113.44,180.185,39.1655,6.65716,7.5507
1,18ss,141.564,119.893,181.208,11.2607,6.50622,5.54527
1,18ss,132.568,103.216,180.858,54.3145,6.54597,9.03036
1,18ss,139.505,104.614,182.585,37.7714,6.34531,9.11739
1,18ss,130.57,109.67,183.929,46.6009,7.07052,9.85913
1,18ss,131.868,119.592,183.058,11.4784,8.55559,5.88579
1,18ss,122.653,111.228,187.354,33.2217,7.00691,6.86647
1,18ss,139.386,113.788,185.258,10.6204,6.16581,5.36757
1,18ss,136.521,107.027,185.783,42.6626,7.16129,14.787
1,18ss,136.529,121.328,186.637,11.3724,7.4602,5.12696
1,18ss,145.484,110.615,187.179,8.20082,6.54135,5.36336
1,18ss,150.321,99.1897,177.311,12.2669,6.48332,6.80839
1,18ss,146.085,107.381,178.841,8.21103,5.68879,6.03845
1,18ss,161.799,97.5283,180.883,18.7227,6.47559,6.67897
1,18ss,156.349,107.44,181.598,10.992,5.9748,5.42482
1,18ss,156.233,99.5836,182.021,7.40092,5.85013,5.42353
1,18ss,149.485,97.4701,182.495,23.233,6.20123,9.52481
1,18ss,150.171,105.577,186.279,7.75797,6.08932,5.26958
1,18ss,100.89,121.474,177.593,14.1994,6.86827,7.63187
1,18ss,120.672,122.952,177.692,10.3839,7.37285,6.61839
1,18ss,112.56,125.985,178.45,12.5542,7.88551,7.25858
1,18ss,98.8632,131.891,177.603,5.91554,7.40601,6.90526
1,18ss,110.238,132.551,178.87,12.6803,8.3013,7.26032
1,18ss,98.3359,144.775,178.262,6.85134,12.4232,7.18472
1,18ss,107.746,134.641,180.572,10.6016,8.90559,7.17617
1,18ss,104.07,129.25,181.806,12.2829,11.9867,7.09115
1,18ss,97.8256,125.171,182.146,8.64505,10.1588,6.24402
1,18ss,118.443,129.094,184.012,10.1347,10.2167,6.19424
1,18ss,110.401,143.988,183.578,7.95691,8.52243,7.0231
1,18ss,119.016,142.759,184.886,11.5867,8.80086,6.21386
1,18ss,102.382,139.819,189.532,10.1518,26.1513,8.91518
1,18ss,130.249,124.636,179.983,10.6104,6.7218,6.10069
1,18ss,127.324,126.413,180.885,12.9548,7.15253,6.74424
1,18ss,121.698,137.354,181.314,6.12207,6.71545,5.33015
1,18ss,130.411,122.55,185.161,16.0946,10.0515,5.96376
1,18ss,125.607,128.43,186.545,10.4713,9.65509,6.09477
1,18ss,135.397,133.252,186.877,8.97807,5.68653,5.64653
1,18ss,134.988,137.023,186.918,9.61122,5.42061,5.64306
1,18ss,104.06,149.497,178.513,5.0943,7.52627,6.40481
1,18ss,105.752,161.56,179.012,15.3685,5.97267,6.05264
1,18ss,108.375,152.514,184.35,7.32778,10.8284,6.15252
1,18ss,99.6036,159.203,185.216,6.84991,10.3739,6.03445
1,18ss,99.1094,147.291,187.294,8.91142,18.9072,7.28397
1,18ss,107.831,156.113,186.079,5.55701,6.64419,5.98765
1,18ss,122.665,150.175,182.992,21.6309,5.75728,5.96397
1,18ss,118.663,20.1351,193.286,4.60699,3.52903,4.47637
1,18ss,124.98,23.909,191.867,4.58775,3.47275,4.28469
1,18ss,125.157,20.2751,198.166,3.50868,3.23841,3.63329
1,18ss,154.68,24.1368,195.62,4.47129,2.82819,3.93132
1,18ss,109.108,35.4424,188.102,7.7218,5.0102,5.89108
1,18ss,120.872,34.3245,189.574,9.46579,4.48788,7.98761
1,18ss,115.515,41.4911,189.509,26.7626,4.97817,8.85483
1,18ss,119.667,42.6907,179.128,7.70957,5.36441,6.9967
1,18ss,103.583,39.0843,180.878,4.1924,6.55223,6.93
1,18ss,100.056,46.3136,180.216,7.02443,6.17929,6.82614
1,18ss,113.118,40.3256,181.262,9.1489,5.30094,6.40519
1,18ss,114.528,38.162,182.858,9.85533,5.01104,6.3026
1,18ss,119.821,34.0018,183.921,7.57976,4.56272,6.25571
1,18ss,116.31,43.458,184.113,23.712,5.4373,10.092
1,18ss,110.038,45.2007,184.623,12.4664,5.68029,8.16339
1,18ss,104.698,40.4236,185.645,6.59424,5.5236,6.44654
1,18ss,108.595,29.4711,187.748,8.03337,4.75345,5.6953
1,18ss,117.876,29.202,187.64,7.6852,4.42536,5.18636
1,18ss,106.159,47.5921,187.64,32.0532,6.22058,12.7957
1,18ss,131.278,34.3197,176.371,5.28571,4.15714,5.54286
1,18ss,144.68,39.9174,177.334,8.68113,4.42468,4.93723
1,18ss,128.214,41.317,176.821,12.2392,5.08062,5.93157
1,18ss,134.071,43.5794,176.997,11.874,5.20882,6.0848
1,18ss,140.5,46.2763,178.661,16.9163,4.35959,9.0351
1,18ss,125.696,35.0193,179.336,5.72416,5.08214,6.13354
1,18ss,138.111,37.4033,179.815,7.94041,4.19307,4.77793
1,18ss,133.122,32.8268,181.078,6.41833,4.28243,5.12314
1,18ss,130.902,40.4684,181.231,14.8988,4.89366,6.85467
1,18ss,126.803,45.9933,182.86,13.5145,5.59167,19.8873
1,18ss,145.138,33.9878,183.127,7.15908,3.25035,4.52442
1,18ss,132.385,43.6899,183.003,16.6816,4.32593,9.45042
1,18ss,141.753,45.513,183.271,17.2159,4.0312,7.4558
1,18ss,128.149,28.6353,185.285,5.7977,3.81672,4.9755
1,18ss,121.961,41.151,184.42,12.7909,4.81571,7.80533
1,18ss,139.044,40.1597,186.167,20.5667,3.83814,7.31044
1,18ss,151.893,38.1116,176.881,5.79812,3.55355,3.77858
1,18ss,151.232,46.2867,176.547,9.5568,5.6946,8.85475
1,18ss,154.92,42.4193,179.478,9.31479,3.86659,4.82563
1,18ss,164.663,44.7382,179.968,11.0227,3.78027,4.60682
1,18ss,146.217,41.5997,183.882,12.653,3.746,7.76593
1,18ss,159.774,38.5388,184.311,7.05494,3.40713,3.9019
1,18ss,158.644,45.7443,184.93,18.9344,3.79673,8.79252
1,18ss,151.908,41.3262,186.994,14.7303,4.07412,12.4793
1,18ss,152.02,30.7582,186.903,6.53985,4.1193,5.61203
1,18ss,164.964,46.5407,187.799,21.853,4.03797,10.4684
1,18ss,112.791,48.3742,177.897,9.44094,5.94817,7.64676
1,18ss,100.068,51.6469,177.036,10.9399,5.83795,6.81161
1,18ss,105.943,52.5559,176.703,9.62119,6.03654,8.4458
1,18ss,115.962,54.8721,176.681,15.6511,7.43956,8.4478
1,18ss,103.075,65.0825,177.674,35.4065,6.83007,10.6411
1,18ss,108.053,65.1801,176.771,45.5445,6.78025,8.46174
1,18ss,112.424,68.0231,177.408,28.2394,6.41731,9.77008
1,18ss,120.409,69.5947,177.823,39.0403,5.95678,9.05225
1,18ss,113.239,59.5924,178.564,23.0414,6.57849,11.2115
1,18ss,101.487,71.4738,178.562,31.6308,6.7541,12.8145
1,18ss,105.393,58.5205,179.945,18.7368,6.24831,9.02144
1,18ss,97.1518,57.5681,180.334,23.3636,6.28711,9.40433
1,18ss,109.649,72.4851,179.094,54.723,6.86569,10.6495
1,18ss,112.688,52.4949,180.905,20.3298,6.08734,8.64242
1,18ss,107.232,52.9741,181.416,22.3332,6.15233,10.9921
1,18ss,117.691,51.4921,183.057,20.8142,5.70745,13.0004
1,18ss,102.083,62.6627,182.696,29.3252,6.22746,10.7421
1,18ss,114.214,63.6717,182.069,18.4039,6.61675,8.4678
1,18ss,119.107,66.1621,182.419,57.2609,6.48201,12.4322
1,18ss,121.048,57.8693,182.469,37.6604,5.86286,13.2086
1,18ss,102.746,69.2902,183.369,27.3641,6.45475,11.9496
1,18ss,109.576,70.6796,184.346,47.4159,6.04797,10.0975
1,18ss,115.53,71.3881,183.864,42.4052,6.28627,11.1632
1,18ss,99.923,50.7146,185.191,21.1529,5.36262,7.91756
1,18ss,102.784,59.0339,187.622,30.6022,6.40201,10.4092
1,18ss,122.18,49.6945,176.425,17.9224,5.81633,9.33878
1,18ss,138.132,54.2493,177.53,21.887,5.3941,10.5081
1,18ss,139.597,57.2261,180.057,25.1692,5.14856,8.74935
1,18ss,126.728,59.6592,177.715,31.4522,5.75263,9.03383
1,18ss,121.551,60.8332,178.013,42.0382,6.5566,10.5793
1,18ss,132.637,62.9992,177.672,23.7737,5.407,8.96711
1,18ss,138.423,64.5916,177.765,28.3074,5.375,10.4866
1,18ss,133.81,68.243,178.885,28.8195,6.05289,11.6632
1,18ss,128.742,52.3117,178.704,14.8654,5.22739,8.46333
1,18ss,132.812,58.3195,178.697,37.157,5.30256,9.44884
1,18ss,126.386,67.7304,178.459,42.4496,5.81616,11.4518
1,18ss,136.01,71.3333,179.199,41.8806,6.56308,14.5416
1,18ss,138.118,48.776,179.311,22.1514,4.74,9.35378
1,18ss,143.17,62.0908,179.361,29.096,5.34044,10.3185
1,18ss,123.566,49.4272,181.67,20.4415,5.4826,13.2687
1,18ss,139.409,56.6884,181.557,19.7901,4.95062,8.53086
1,18ss,136.343,55.2597,183,26.8835,4.75436,8.97704
1,18ss,142.402,70.6598,184.089,30.3651,5.49419,12.6609
1,18ss,131.63,72.5324,182.657,29.8993,6.05241,12.4725
1,18ss,144.082,53.2154,183.099,21.7753,4.30136,8.16822
1,18ss,125.154,67.1741,185.307,42.0617,5.53655,10.6331
1,18ss,126.139,54.833,184.713,32.7869,5.33464,11.9049
