no,stage,x,y,z,tbxta,sox2,tagln3b,cdh6
2,18ss,58.6075,67.4766,90.7402,0.861046,23,3.43872,1.03126
2,18ss,61.9246,61.6389,92.2909,0.800611,16,3.13128,0.977492
2,18ss,59.2297,64.8532,99.833,0.781516,16,3.06555,0.916232
2,18ss,70.2566,70.3745,88.7135,1.10676,18,3.28062,1.06258
2,18ss,77.4564,67.3346,89.7575,1.15555,18,2.99827,0.934536
2,18ss,66.1369,66.7851,93.3349,1.38064,35,3.17668,1.03108
2,18ss,72.4731,68.7028,96.4336,1.22505,18,3.31708,0.971289
2,18ss,76.5652,62.955,97.1135,0.933675,16,2.71,0.879917
2,18ss,69.8326,63.0342,98.2549,1.15845,16,3.21685,0.992467
2,18ss,69.1281,59.1963,103.78,1.34386,16,2.81151,0.975093
2,18ss,80.5222,62.6419,89.4362,1.22718,19,2.90573,0.884831
2,18ss,85.8868,64.7781,93.7344,1.55573,17,2.82574,0.982465
2,18ss,90.3195,60.3514,94.793,0.877308,19,2.73898,0.76891
2,18ss,82.1295,68.3752,96.3864,1.26219,19,2.97996,0.904674
2,18ss,92.3293,67.7009,98.817,0.949864,20,3.41592,0.805724
2,18ss,84.8344,69.5461,100.691,1.03509,15,2.98848,0.866319
2,18ss,83.7777,61.0152,102.076,0.808178,17,2.62749,0.786679
2,18ss,104.508,59.5648,93.6952,1.87157,18,4.0177,0.957708
2,18ss,99.627,66.9996,94.011,1.84413,20,3.8314,0.994909
2,18ss,95.579,60.6066,97.4618,1.0357,23,3.05651,0.917226
2,18ss,101.208,60.2538,99.7286,0.963638,22,3.40364,0.76171
2,18ss,104.062,66.8264,99.5976,1.62211,16,3.84836,1.02405
2,18ss,108.769,60.0391,89.4813,1.4968,19,3.34473,0.901633
2,18ss,120.749,64.4877,89.6073,1.87223,21,4.66456,1.02941
2,18ss,107.695,68.4576,94.0264,1.58586,25,3.90169,1.02586
2,18ss,117.012,63.3198,96.5827,1.10864,18,4.76262,0.783882
2,18ss,108.49,61.4637,99.5218,1.37369,16,3.31115,0.850427
2,18ss,113.345,68.533,101.754,1.86423,15,2.8254,0.965546
2,18ss,121.088,59.2046,103.858,1.16796,15,4.52589,0.794596
2,18ss,112.71,61.7617,104.006,1.1056,13,3.84261,0.679067
2,18ss,123.852,60.4054,92.371,3.2747,15,4.62456,1.91245
2,18ss,133.702,59.2097,93.1975,0.905286,17,3.07973,0.844699
2,18ss,126.826,66.0878,92.4625,2.38426,32,5.55037,1.56785
2,18ss,128.937,61.2362,96.8055,2.22175,17,5.97455,1.19416
2,18ss,134.356,65.3839,98.5927,4.81028,26,5.61358,1.76514
2,18ss,127.133,62.8901,102.027,1.69777,17,5.32968,0.87502
2,18ss,131.262,69.543,102.862,2.47218,15,4.09612,1.08368
2,18ss,142.559,68.0095,93.3695,1.53752,23,3.57101,0.917891
2,18ss,140.743,65.1635,98.8186,4.30137,14,5.94055,1.51406
2,18ss,150.491,64.2017,97.1001,0.458684,22,2.03934,0.569755
2,18ss,149.154,60.111,98.4667,0.427071,12,1.91982,0.524921
2,18ss,153.291,69.2119,100.047,0.695874,16,2.27348,0.579568
2,18ss,59.8858,75.4206,91.8775,1.02126,23,3.67552,1.05801
2,18ss,64.4484,81.9262,94.9617,1.04557,17,3.20117,0.989976
2,18ss,63.6392,69.8048,96.8763,0.812622,19,3.15465,0.951044
2,18ss,60.5244,79.0189,100.091,0.934652,19,3.08825,0.938719
2,18ss,56.6024,81.0878,100.77,1.06045,17,3.1785,0.963168
2,18ss,66.8236,73.4511,90.593,0.94671,20,3.49268,1.05065
2,18ss,70.4519,78.5453,91.6752,0.856096,20,3.32017,0.945298
2,18ss,73.8281,82.252,94.5778,1.79888,16,3.31436,1.07348
2,18ss,78.611,72.9199,95.3193,1.19592,16,3.05429,0.911692
2,18ss,68.2372,75.1637,99.4602,0.810066,16,2.95524,0.85204
2,18ss,77.8921,81.093,99.9132,1.35558,17,3.1265,0.961914
2,18ss,68.4129,81.7927,100.767,1.00384,17,3.05149,0.885288
2,18ss,88.8164,81.6168,89.7757,1.22104,20,3.67222,0.982223
2,18ss,83.0837,77.3654,92.7442,1.52648,19,3.01328,0.963265
2,18ss,89.8208,73.6946,92.6057,0.904715,16,3.03093,0.867778
2,18ss,88.0618,76.8778,99.6382,1.7212,15,3.24294,1.02455
2,18ss,81.7732,76.8517,101.539,2.28453,17,3.08712,1.11715
2,18ss,106.485,81.6354,91.8171,1.40261,15,3.9301,0.85843
2,18ss,100.769,78.7266,93.4136,1.18447,16,3.61951,0.964057
2,18ss,105.924,75.559,93.712,2.35945,17,6.78257,1.09655
2,18ss,94.7197,76.7529,93.982,1.03515,21,3.40467,0.869253
2,18ss,106.068,71.9155,100.66,1.47651,16,4.93797,0.995311
2,18ss,96.1491,81.6064,98.6895,1.3869,14,3.75979,0.885592
2,18ss,97.5948,71.9433,100.322,1.30852,14,4.70078,0.873379
2,18ss,112.235,79.4145,89.2279,1.7372,18,3.9486,1.00766
2,18ss,116.487,71.4997,92.8583,1.32179,16,3.21611,0.875087
2,18ss,114.921,76.0511,99.2281,1.23778,15,3.45671,0.817309
2,18ss,119.99,70.813,101.513,1.23323,15,3.10756,0.782797
2,18ss,111.224,79.508,101.757,1.37519,14,3.23507,0.886103
2,18ss,126.836,72.2807,88.6893,2.70679,21,4.86159,1.77469
2,18ss,127.8,80.2553,90.747,4.27927,19,5.84812,1.43944
2,18ss,133.716,75.35,91.7796,2.73947,14,4.9609,1.57016
2,18ss,125.897,76.6039,94.7331,2.18176,15,3.89454,1.01952
2,18ss,121.227,80.2712,97.0405,3.24055,16,5.96389,1.18229
2,18ss,127.021,74.3193,100.825,1.65329,15,3.7485,0.782185
2,18ss,133.051,78.3822,103.848,2.4804,13,4.23593,1.08283
2,18ss,138.98,77.0534,89.2186,1.21453,20,3.56559,0.970725
2,18ss,137.228,71.0697,95.0956,3.34265,25,6.38986,1.27312
2,18ss,143.087,80.1534,97.7205,7.18938,19,10.1591,2.46472
2,18ss,135.349,73.9448,98.1001,4.71637,21,5.18928,1.99779
2,18ss,136.618,80.3401,98.7443,5.04871,23,6.44761,2.26658
2,18ss,139.751,71.1661,103.249,4.56843,19,5.70535,1.66744
2,18ss,148.315,71.1989,103.956,5.51367,14,4.93327,1.66633
2,18ss,149.182,73.0231,95.4344,0.79294,13,2.44259,0.609838
2,18ss,155.739,81.4905,98.7332,0.566789,18,2.33852,0.668801
2,18ss,58.0354,93.195,89.3869,1.14837,26,3.79541,1.12595
2,18ss,57.3633,85.0248,92.2555,1.45635,17,3.4942,1.09793
2,18ss,57.1756,94.7494,95.6812,1.28452,18,3.61936,1.09585
2,18ss,64.5232,85.8832,101.356,1.04529,16,3.45788,0.891598
2,18ss,75.7158,90.4177,89.3506,0.997611,21,3.47241,1.04155
2,18ss,70.4555,87.4871,89.9032,1.16999,17,3.47322,0.982672
2,18ss,65.9901,88.8671,91.7026,0.980322,20,3.35812,0.986502
2,18ss,73.5298,88.3788,96.7942,0.984051,18,3.41346,0.938994
2,18ss,78.3986,86.8095,101.469,1.23405,17,3.37993,0.980269
2,18ss,66.9479,92.5375,104.271,1.50294,16,3.13693,1.00757
2,18ss,77.7754,92.7714,104.715,1.5627,18,3.23053,0.999944
2,18ss,82.5992,85.4163,92.2084,1.77291,20,3.32608,1.04061
2,18ss,91.0297,86.2061,93.2027,2.17564,19,3.65697,1.09642
2,18ss,86.3927,90.2509,94.7776,2.36872,22,3.25035,1.19469
2,18ss,79.4061,91.1982,96.509,1.13196,20,3.45516,0.985992
2,18ss,87.5534,83.6758,100.086,1.82614,16,3.10574,1.00641
2,18ss,87.2858,92.5597,101.647,1.91097,16,2.89273,0.962733
2,18ss,95.4157,84.7462,89.451,1.28544,46,3.51453,0.975002
2,18ss,103.884,89.3945,90.0268,1.9013,19,4.18241,1.04874
2,18ss,93.028,94.4087,92.355,1.46548,20,3.26338,0.984257
2,18ss,101.119,87.7332,94.9342,1.92884,16,3.36038,1.0486
2,18ss,94.0033,91.2547,99.8055,1.3644,17,3.07104,0.922531
2,18ss,102.706,83.6448,103.114,1.15515,14,3.63164,0.897389
2,18ss,99.8307,88.5588,103.984,1.38974,17,3.22544,0.836948
2,18ss,109.95,89.7058,91.1339,1.86037,17,3.94,0.958839
2,18ss,117.052,89.0242,92.492,1.56365,20,4.03356,0.904961
2,18ss,114.116,82.9394,94.9825,2.44462,15,3.63493,1.03706
2,18ss,108.557,93.0846,97.0965,1.83877,57,3.50437,0.992592
2,18ss,107.352,86.3264,99.3769,1.6599,15,3.16533,0.893019
2,18ss,113.942,88.093,99.4543,1.3737,22,3.2878,0.805286
2,18ss,116.454,94.6399,101.003,2.19516,16,3.5935,1.0186
2,18ss,107.404,93.7102,102.676,1.91458,16,3.70609,1.03285
2,18ss,124.481,84.7677,94.5297,2.61948,18,5.43978,1.11307
2,18ss,129.691,89.4653,96.4072,2.9881,19,6.67122,1.4352
2,18ss,134.245,86.1088,99.7372,4.48598,26,7.27752,1.30375
2,18ss,122.294,90.5127,100.827,2.37916,15,4.8987,0.916448
2,18ss,121.561,83.5437,104.097,1.86156,13,3.22813,0.879994
2,18ss,142.815,93.5054,90.608,1.80539,17,2.98359,1.15709
2,18ss,137.832,93.8694,90.6838,2.11678,25,4.76096,1.25634
2,18ss,136.888,83.8703,91.1939,3.33013,23,7.77559,1.77727
2,18ss,148.129,84.384,93.5811,0.959109,22,3.11365,0.829016
2,18ss,136.136,88.1322,94.4157,4.96371,26,7.23939,1.62153
2,18ss,144.081,88.8224,96.168,3.50389,78,5.29589,1.99316
2,18ss,141.14,85.3068,100.629,3.82075,33,5.04469,1.40713
2,18ss,146.093,92.7103,102.139,5.31744,31,7.44704,1.89262
2,18ss,154.706,88.9683,94.4115,0.553458,16,2.30927,0.627694
2,18ss,151.447,84.8659,101.586,4.6145,31,4.86199,2.08448
2,18ss,60.5681,100.406,92.7007,1.46321,49,3.92712,1.11176
2,18ss,60.2317,104.824,97.643,2.09836,20,3.51193,1.20513
2,18ss,77.5906,106.101,90.7659,0.974602,20,3.46514,1.05051
2,18ss,69.4827,97.7229,92.3039,1.82609,17,3.41319,1.10245
2,18ss,70.4764,104.963,91.9434,1.25953,19,3.55367,1.04711
2,18ss,76.5004,101.011,96.1948,1.72427,21,3.31672,1.17422
2,18ss,66.1371,96.2646,97.2673,1.46385,16,3.30855,0.985287
2,18ss,73.4386,95.5006,98.0308,1.41205,17,3.12385,0.924498
2,18ss,69.7606,105.921,99.9765,1.40077,18,3.46095,1.02803
2,18ss,80.4723,95.5989,90.6642,1.43622,33,3.42166,1.1286
2,18ss,93.2569,105.228,90.3934,1.33815,18,3.45884,1.00293
2,18ss,85.41,98.77,95.3181,2.30521,19,3.34828,1.12546
2,18ss,92.4744,98.6004,97.8801,1.3884,17,3.12245,0.921749
2,18ss,84.1116,102.124,100.229,1.87164,17,3.20461,1.01287
2,18ss,93.796,102.096,101.987,1.68005,20,3.84571,1.02448
2,18ss,100.894,96.3393,90.381,1.97095,24,3.60508,1.03829
2,18ss,105.724,102.062,94.9252,1.2502,17,3.72648,0.975964
2,18ss,97.5881,104.708,95.1928,1.43731,20,3.1863,0.95406
2,18ss,101.015,95.9424,98.9993,1.7694,16,3.24733,1.02565
2,18ss,100.04,103.605,103.537,1.98851,14,3.04032,1.00514
2,18ss,111.014,97.92,91.6848,1.27624,17,4.30018,0.93174
2,18ss,116.928,103.043,91.2694,2.54261,30,5.59787,1.20148
2,18ss,109.947,100.03,99.595,1.22743,14,3.48079,0.904423
2,18ss,119.343,101.396,97.8116,1.47825,16,4.02438,0.938176
2,18ss,114.493,102.499,102.794,1.21705,16,3.32472,0.857395
2,18ss,134.075,103.924,92.5848,1.95677,20,6.27375,1.06606
2,18ss,127.064,98.2513,92.9327,5.12408,24,6.36154,1.669
2,18ss,128.721,103.77,95.7226,2.75957,16,4.57989,1.19925
2,18ss,124.646,96.0302,97.572,2.83089,16,6.90823,1.11758
2,18ss,137.531,99.6212,90.3536,3.02639,38,5.65366,1.49952
2,18ss,147.174,105.247,94.9741,1.10186,16,3.11348,0.923174
2,18ss,134.996,96.1766,95.6198,2.94106,21,5.60269,1.3069
2,18ss,140.479,106.05,95.9845,3.22842,18,7.07557,1.46705
2,18ss,149.479,94.7652,99.3509,4.39486,63,4.34223,3.60761
2,18ss,145.337,100.979,98.7611,5.47052,25,7.24949,2.13421
2,18ss,136.929,98.3173,102.86,2.93876,18,5.98072,1.17565
2,18ss,152.66,94.6723,96.6419,0.894732,16,2.77939,0.96289
2,18ss,153.198,103.794,98.0153,0.879049,17,2.91733,0.8559
2,18ss,159.097,96.6875,104.036,0.776444,14,2.65131,0.771643
2,18ss,64.0595,114.251,90.526,1.32733,22,3.69561,1.16046
2,18ss,57.3415,110.399,91.4514,1.32736,26,3.74165,1.19371
2,18ss,59.29,116.507,96.8326,1.04276,19,3.47079,1.04065
2,18ss,63.9629,109.549,97.5342,1.27283,19,3.51461,1.09774
2,18ss,65.5028,118.343,101.482,1.06193,19,3.33649,1.07731
2,18ss,58.2423,114.344,103.013,1.0201,16,3.33742,1.00621
2,18ss,68.9658,111.257,95.6885,1.18672,17,3.66286,1.07334
2,18ss,75.1863,111.76,95.7933,1.11544,17,3.31978,0.887197
2,18ss,71.0202,113.276,101.234,1.48698,19,3.42354,1.06388
2,18ss,84.1074,116.946,90.8198,1.50285,18,3.9277,1.13945
2,18ss,87.6309,108.267,92.2371,1.12813,17,3.32688,0.983825
2,18ss,81.5116,110.615,94.2319,1.36006,18,3.34608,1.05705
2,18ss,87.0813,111.788,95.6959,1.30905,22,3.60461,1.0207
2,18ss,92.7794,107.964,97.1727,1.28921,19,3.29928,0.926225
2,18ss,91.1169,119.256,98.6173,1.37335,22,3.34362,1.02729
2,18ss,79.591,112.092,102.843,1.98836,18,3.13691,1.10381
2,18ss,104.673,114.21,94.4688,1.96413,17,4.26517,1.12789
2,18ss,98.866,116.142,94.84,1.98469,20,4.10654,1.09894
2,18ss,101.006,110.062,98.8207,1.4942,18,3.33306,1.01477
2,18ss,101.681,117.232,103.256,2.004,19,4.06188,1.10273
2,18ss,119.318,108.767,89.2073,2.2099,21,5.29412,1.27914
2,18ss,111.523,111.483,92.0412,1.30379,18,4.48572,1.11308
2,18ss,107.79,107.04,93.0506,2.69354,18,4.66354,1.22415
2,18ss,118.441,119.183,95.9223,3.76942,35,7.98664,1.47562
2,18ss,118.322,110.636,96.3027,1.81619,16,5.32481,1.0097
2,18ss,113.353,106.771,98.3919,1.39311,14,3.63885,0.935289
2,18ss,108.546,111.806,102.87,1.42848,14,3.46536,0.958366
2,18ss,119.558,117.887,103.03,2.18623,15,4.95854,1.14897
2,18ss,113.698,113.571,103.736,1.52764,16,4.29199,0.930009
2,18ss,124.711,113.09,91.8705,6.59696,58,9.60039,2.09027
2,18ss,130.789,108.626,93.8905,4.93574,37,6.56329,1.60387
2,18ss,130.492,118.185,94.4586,4.11525,56,5.29536,1.54304
2,18ss,124.224,107.868,97.8501,2.52821,16,4.85198,1.213
2,18ss,126.474,116.876,98.6041,7.28355,52,7.58526,2.54053
2,18ss,133.793,105.726,101.655,2.9965,36,6.28557,1.21616
2,18ss,126.424,112.215,103.087,4.52843,17,7.14344,1.7252
2,18ss,134.839,112.562,93.3057,3.95036,56,11.8922,2.07491
2,18ss,143.128,114.64,96.3642,1.69138,23,3.39945,0.989425
2,18ss,140.201,112.201,100.016,4.87711,102,7.22697,1.71932
2,18ss,147.796,109.62,104.188,4.70112,37,5.76766,1.69257
2,18ss,149.309,110.352,93.1797,0.728475,23,2.86164,0.785164
2,18ss,151.711,114.765,102.164,0.599935,19,2.47591,0.744937
2,18ss,59.4926,127.5,89.7907,1.08635,33,3.9918,1.30547
2,18ss,63.5562,125.562,93.4628,1.0492,22,3.71714,1.16539
2,18ss,57.481,122.038,96.7798,1.24569,23,3.64502,1.24711
2,18ss,59.1901,128.292,95.707,1.43801,52,3.7712,1.4694
2,18ss,60.6218,122.272,101.766,1.29946,24,3.35138,1.26464
2,18ss,72.8775,118.526,89.894,1.39739,19,3.7255,1.15614
2,18ss,73.5911,127.631,90.7733,1.08815,20,3.7765,1.23517
2,18ss,68.8505,127.317,91.8488,1.10588,24,4.13971,1.37591
2,18ss,68.2616,120.352,92.9723,1.27407,24,3.88907,1.20199
2,18ss,77.724,130.436,95.9246,1.10631,24,3.73493,1.30793
2,18ss,66.6699,128.455,97.8183,0.949781,28,3.52127,1.27715
2,18ss,78.7361,118.401,99.0123,1.15332,18,3.25154,1.0561
2,18ss,67.6059,123.117,101,1.07391,20,3.20717,1.06671
2,18ss,73.5452,127.779,101.955,1.34502,20,3.60611,1.26188
2,18ss,80.1137,129.434,91.7736,1.29692,20,3.90607,1.26566
2,18ss,92.2699,121.388,91.8747,1.31871,20,4.43963,1.07904
2,18ss,81.0182,121.332,92.2295,1.4735,18,3.70019,1.2558
2,18ss,87.8729,129.919,93.5478,1.63239,48,3.83646,1.30536
2,18ss,129.159,84.0224,76.4535,1.51118,25,3.80456,1.22427
2,18ss,124.231,93.0211,79.6394,1.8052,18,6.97838,1.1767
2,18ss,126.042,83.0191,80.3796,5.3482,54,5.71205,2.0463
2,18ss,122.147,89.9662,83.0897,3.52847,28,6.81944,1.50319
2,18ss,130.914,85.2557,87.2446,4.07109,32,8.58158,1.75661
2,18ss,127.286,91.7859,88.31,4.70252,42,9.58512,1.68921
2,18ss,135.151,83.4745,83.9855,1.09671,19,3.99444,0.953314
2,18ss,141.623,93.8758,87.7327,1.55513,39,3.28977,1.14866
2,18ss,59.9648,97.1842,79.5789,1.65734,22,4.29807,1.39031
2,18ss,57.2219,101.249,82.7949,0.991772,21,4.08693,1.28663
2,18ss,65.415,101.891,83.6198,1.02574,23,3.71065,1.15418
2,18ss,60.5271,98.2453,87.1738,1.10389,20,3.99839,1.16312
2,18ss,67.6676,97.5171,74.3341,1.81292,23,4.08249,1.41139
2,18ss,69.8069,105.818,76.0914,2.27704,23,4.26709,1.58496
2,18ss,71.5064,95.529,77.738,1.33101,20,3.85229,1.20781
2,18ss,78.9663,95.9853,82.1008,1.00294,20,3.54644,1.10297
2,18ss,72.362,105.258,83.6503,1.15568,30,3.69476,1.17509
2,18ss,73.3643,98.1588,88.0806,1.20632,18,3.57172,1.07772
2,18ss,87.9176,97.2326,73.2487,1.78366,40,4.42768,1.2619
2,18ss,92.3958,99.4346,77.5272,1.53794,84,4.0817,1.21189
2,18ss,85.2041,101.777,79.6482,1.67192,27,3.81749,1.17893
2,18ss,90.8212,94.8661,80.7525,1.98262,18,3.60059,1.19869
2,18ss,90.6433,105.464,83.1554,1.84359,30,3.58627,1.21875
2,18ss,83.029,102.52,87.4231,1.87059,33,3.40226,1.15651
2,18ss,92.1384,98.9727,88.4798,1.46276,26,3.45351,1.01927
2,18ss,100.017,97.4882,75.6053,1.59309,21,4.87038,1.20865
2,18ss,105.796,101.905,78.9469,1.61883,20,4.40492,1.14763
2,18ss,99.8952,102.547,80.7594,1.53048,24,4.18292,1.10657
2,18ss,96.7445,101.577,85.4209,1.59149,24,4.01468,1.16268
2,18ss,102.038,99.9656,86.2438,1.32354,17,3.75076,1.02325
2,18ss,103.661,103.199,87.5858,1.61716,18,4.6348,1.10472
2,18ss,109.364,96.1719,75.6528,1.98231,19,4.24396,1.30311
2,18ss,114.713,96.3148,76.2595,1.68941,23,4.52652,1.17345
2,18ss,116.831,104.207,80.3051,1.44443,31,4.36833,1.17744
2,18ss,109.583,101.712,85.4329,1.73486,53,4.87417,1.11172
2,18ss,115.795,102.225,85.2118,1.8326,25,5.88396,1.06137
2,18ss,120.549,97.0618,86.5447,4.38692,31,7.47479,1.52901
2,18ss,126.46,102.705,78.3921,1.0733,23,4.36297,1.0485
2,18ss,121.197,106.248,80.0687,1.97081,29,5.11717,1.26908
2,18ss,132.892,95.6694,81.4364,1.17795,48,4.6502,1.09545
2,18ss,125.57,99.6186,81.9364,1.68319,23,7.76384,1.16482
2,18ss,131.258,104.844,84.9355,1.19182,18,5.69471,0.952057
2,18ss,131.799,96.6763,86.0609,2.18293,25,6.54804,1.30794
2,18ss,124.276,105.465,86.9492,3.8968,28,4.68142,1.62654
2,18ss,136.136,102.056,81.2757,0.835412,26,3.09269,0.896075
2,18ss,64.7744,106.557,79.2358,1.09157,27,3.94811,1.2811
2,18ss,64.8734,116.921,83.0682,1.70462,32,3.98868,1.30403
2,18ss,60.4422,112.898,84.3179,1.34244,25,3.99021,1.35832
2,18ss,63.6449,106.696,89.0599,1.26686,22,3.52834,1.15637
2,18ss,56.4867,117.179,89.2518,1.76658,27,3.99011,1.35066
2,18ss,74.5861,110.768,74.8166,1.11015,25,4.36309,1.30463
2,18ss,79.0077,115.34,76.7859,1.19327,28,4.0807,1.35007
2,18ss,66.7994,114.45,79.2696,2.05746,20,4.14139,1.28196
2,18ss,72.7619,111.802,80.2766,1.25302,26,3.93163,1.27111
2,18ss,78.8067,116.456,86.1044,1.2848,18,4.62801,1.15295
2,18ss,69.9097,112.069,87.9646,1.4395,21,3.67526,1.10515
2,18ss,82.3938,110.87,74.6242,1.98261,22,4.33804,1.55647
2,18ss,88.0098,110.412,76.6996,1.69522,21,3.7558,1.22494
2,18ss,92.8244,113.128,77.5859,1.874,23,4.03725,1.32548
2,18ss,84.6642,117.393,81.4814,1.24912,20,4.00497,1.29145
2,18ss,80.4291,108.677,82.6632,1.22399,21,3.80324,1.18091
2,18ss,86.9893,110.867,83.7422,1.28962,20,3.82352,1.13036
2,18ss,96.6167,108.219,75.4695,2.20276,26,4.21345,1.38333
2,18ss,105.052,113.881,76.1976,1.38244,28,4.13283,1.21147
2,18ss,101.296,116.898,77.8815,2.56488,37,4.14179,1.4626
2,18ss,105.087,109.11,80.4145,1.18787,18,4.70364,0.990756
2,18ss,98.1571,108.754,81.1644,1.84217,19,4.36531,1.26408
2,18ss,93.0694,117.954,82.6823,1.77543,22,4.00262,1.26542
2,18ss,97.386,114.072,82.9375,2.32521,18,3.94877,1.25922
2,18ss,102.026,117.293,84.7699,2.05748,23,4.65098,1.26315
2,18ss,104.331,111.741,87.0139,1.71506,19,5.00549,1.22351
2,18ss,94.3692,111.647,87.8931,1.23949,17,3.41463,1.01057
2,18ss,116.574,107.531,74.3003,1.23412,23,4.49671,1.50163
2,18ss,109.18,106.751,76.5964,2.46174,19,4.25735,1.43802
2,18ss,113.84,111.622,79.2524,1.92723,24,4.57172,1.27063
2,18ss,116.021,118.024,81.467,1.69483,22,5.06204,1.1665
2,18ss,108.562,115.758,83.9879,1.49109,19,4.48656,1.092
2,18ss,116.506,116.39,88.1098,2.68349,34,4.98106,1.28679
2,18ss,122.954,117.804,76.741,0.970049,36,3.53004,1.05411
2,18ss,123.399,109.901,77.5942,1.11811,22,4.27492,1.0706
2,18ss,133.163,112.768,84.5613,1.12194,29,4.04914,1.06173
2,18ss,126.732,110.994,85.6651,3.17183,50,5.50779,1.33864
2,18ss,124.229,115.478,86.1283,5.30778,50,8.78167,1.83947
2,18ss,141.831,107.655,89.9882,1.00134,22,3.65212,0.86926
2,18ss,62.9353,121.373,87.3383,1.13134,32,4.13906,1.32579
2,18ss,74.2836,119.632,78.0626,1.02943,24,4.262,1.29465
2,18ss,68.041,120.886,80.8405,1.20173,24,4.06449,1.22984
2,18ss,76.0843,128.44,81.1096,1.07002,22,4.45442,1.35244
2,18ss,75.0557,124.181,82.9665,1.06829,44,4.3502,1.25034
2,18ss,68.1038,125.127,85.59,1.39943,23,4.32279,1.41344
2,18ss,65.4813,129.667,86.0372,1.01747,22,4.42366,1.40095
2,18ss,91.6667,125.925,76.8523,1.22427,28,3.95403,1.22432
2,18ss,87.4172,120.567,77.7251,1.38024,24,4.58617,1.28541
2,18ss,79.8774,121.858,78.3104,1.24987,23,4.17145,1.32248
2,18ss,84.7885,127.674,79.2544,1.12709,29,4.14777,1.30343
2,18ss,87.8989,124.992,84.7678,2.10379,19,3.95738,1.35637
2,18ss,87.9436,130.767,86.7198,1.23644,21,4.06552,1.32626
2,18ss,83.7533,124.232,87.1709,1.49073,20,3.83972,1.20609
2,18ss,93.2781,125.368,87.3393,1.1503,23,3.92716,1.11076
2,18ss,102.063,122.28,74.4848,1.20057,49,4.2293,1.27339
2,18ss,105.547,127.998,76.9505,0.929654,21,3.60159,1.13534
2,18ss,95.506,123.863,81.9598,1.9766,28,4.42257,1.39523
2,18ss,100.655,122.537,82.9515,1.71972,19,4.29476,1.26209
2,18ss,98.2673,129.337,83.6531,1.24473,24,4.2787,1.24414
2,18ss,104.808,126.436,88.3291,1.44175,18,4.15599,1.12976
2,18ss,112.885,119.791,75.9768,1.23669,40,3.91889,1.1981
2,18ss,107.164,129.518,80.2179,0.988033,23,3.73031,1.17757
2,18ss,108.888,122.345,81.7651,1.26799,23,3.75073,1.1119
2,18ss,117.989,124.055,82.3218,1.25474,21,3.75549,1.2565
2,18ss,109.433,128.334,85.524,1.50552,63,4.38728,1.31954
2,18ss,115.103,122.065,86.857,2.73863,18,4.59036,1.48042
2,18ss,126.059,119.014,83.8562,1.31528,20,3.99929,1.14147
2,18ss,69.5267,132.701,88.1686,1.00833,23,4.11791,1.37351
2,18ss,80.9105,132.201,83.4237,0.92054,24,3.73801,1.23704
2,18ss,90.6785,137.449,87.1707,0.873125,21,3.37164,1.12562
2,18ss,94.5975,137.536,87.4039,0.895676,23,3.48307,1.1045
2,18ss,64.3968,46.4376,101.86,0.406686,16,2.32797,0.685358
2,18ss,64.1668,44.6476,88.9989,0.465462,19,2.42753,0.761996
2,18ss,72.5828,38.7792,95.0732,0.200197,13,1.65781,0.479334
2,18ss,68.7981,40.6465,95.0818,0.216552,14,1.71693,0.487179
2,18ss,91.1294,46.0502,96.638,0.189751,11,1.61821,0.421613
2,18ss,83.1076,41.1751,99.3295,0.176941,13,1.57366,0.43339
2,18ss,94.4562,46.4167,98.5141,0.196423,11,1.74958,0.454196
2,18ss,97.8261,45.7743,102.482,0.194549,13,1.74521,0.443215
2,18ss,64.9037,55.3164,90.1659,0.670295,20,3.04376,0.962104
2,18ss,59.347,48.3966,94.2168,0.501262,18,2.74697,0.849351
2,18ss,56.7352,55.764,95.9571,0.645165,33,2.92198,0.885413
2,18ss,62.1395,56.581,96.6943,0.686069,17,3.09181,0.91124
2,18ss,60.6969,53.6164,104.024,0.537327,18,2.59956,0.815965
2,18ss,66.5037,50.6531,91.298,0.541145,19,2.71003,0.83577
2,18ss,74.8671,53.4628,92.9318,0.589574,18,2.56438,0.827043
2,18ss,68.696,56.1061,97.6849,0.842051,22,2.75219,0.918242
2,18ss,75.3992,55.9581,101.041,0.785059,16,2.61563,0.816144
2,18ss,72.9871,51.7509,101.46,0.478637,15,2.37507,0.696056
2,18ss,80.6853,57.3024,93.6415,1.58387,16,2.91216,1.02484
2,18ss,86.6636,54.9463,95.8254,0.975416,15,3.33843,0.827689
2,18ss,84.1305,47.6671,99.0254,0.383215,13,2.03167,0.55252
2,18ss,92.0484,52.6417,99.8726,0.969393,17,2.68352,0.761465
2,18ss,82.188,54.8402,99.4147,1.17358,14,2.80038,0.858256
2,18ss,86.1551,50.9034,103.319,0.71499,14,2.37619,0.641557
2,18ss,96.8658,57.2937,88.8014,1.47289,17,3.48429,0.950543
2,18ss,92.0248,53.0091,91.6146,0.591098,17,2.81738,0.720601
2,18ss,107.253,50.977,94.4833,0.384167,15,2.19462,0.619581
2,18ss,99.4524,55.2984,96.3841,1.14822,21,2.73197,0.791943
2,18ss,100.378,49.7648,99.202,0.385785,14,2.25116,0.597342
2,18ss,103.301,55.2961,102.499,0.891132,15,3.05839,0.687777
2,18ss,95.2551,49.6751,107.293,0.75682,15,2.0504,0.617193
